scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.03985121101140976,0.14227622747421265,0.4661531150341034,0.04684368520975113,0.10718492418527603
