segment_a,segment_b,cosine
0,1,0.8137847781181335
0,2,0.6007819771766663
0,3,0.48259076476097107
0,4,0.43608689308166504
0,5,0.3950948119163513
0,6,0.38014867901802063
0,7,0.36746835708618164
0,8,0.3877139687538147
0,9,0.41823819279670715
0,10,0.4824858009815216
0,11,0.5439836978912354
0,12,0.5571922063827515
0,13,0.5469409823417664
0,14,0.5213443636894226
1,2,0.9283338189125061
1,3,0.855760395526886
1,4,0.8216408491134644
1,5,0.7896744608879089
1,6,0.7755879163742065
1,7,0.760822057723999
1,8,0.7699077129364014
1,9,0.7870596647262573
1,10,0.8216169476509094
1,11,0.8555951714515686
1,12,0.8674843907356262
1,13,0.8717087507247925
1,14,0.863292932510376
2,3,0.981255292892456
2,4,0.9633010625839233
2,5,0.9427990317344666
2,6,0.9298664331436157
2,7,0.9160974621772766
2,8,0.9143843650817871
2,9,0.9165138602256775
2,10,0.9220211505889893
2,11,0.924967348575592
2,12,0.9361782670021057
2,13,0.9532937407493591
2,14,0.9620893597602844
3,4,0.9952657222747803
3,5,0.9860889911651611
3,6,0.977037250995636
3,7,0.9659614562988281
3,8,0.9594547152519226
3,9,0.9533383250236511
3,10,0.9443500638008118
3,11,0.9323423504829407
3,12,0.9388977885246277
3,13,0.9564560651779175
3,14,0.9697220921516418
4,5,0.9960572123527527
4,6,0.9902863502502441
4,7,0.9819762706756592
4,8,0.9749045372009277
4,9,0.9667328596115112
4,10,0.9532856345176697
4,11,0.9356706738471985
4,12,0.9387134313583374
4,13,0.9547420740127563
4,14,0.9668098092079163
5,6,0.9972975254058838
5,7,0.9920311570167542
5,8,0.9853132963180542
5,9,0.9761547446250916
5,10,0.9593279957771301
5,11,0.9375535845756531
5,12,0.937225878238678
5,13,0.950282633304596
5,14,0.9609041810035706
6,7,0.9974475502967834
6,8,0.992925763130188
6,9,0.9852977395057678
6,10,0.9682415723800659
6,11,0.9454310536384583
6,12,0.9424417614936829
6,13,0.9519212245941162
6,14,0.959746778011322
7,8,0.9972965717315674
7,9,0.9911052584648132
7,10,0.975059449672699
7,11,0.9512434005737305
7,12,0.9465386867523193
7,13,0.952722430229187
7,14,0.9570596814155579
8,9,0.9965313076972961
8,10,0.9851477742195129
8,11,0.9648944139480591
8,12,0.9597446322441101
8,13,0.962533712387085
8,14,0.9627141356468201
9,10,0.9936479330062866
9,11,0.9787635803222656
9,12,0.9735236167907715
9,13,0.9736629724502563
9,14,0.9700385332107544
10,11,0.9937747120857239
10,12,0.9902153015136719
10,13,0.986132025718689
10,14,0.9767225980758667
11,12,0.9968690872192383
11,13,0.990575909614563
11,14,0.9773546457290649
12,13,0.995477557182312
12,14,0.9850566387176514
13,14,0.9949995279312134
