dataset,arm,target_horizon,mse,mae,source_path
ETTh2,prefix_adapter_shared_dense_multiprefix,336,0.3755955398082733,0.41627031564712524,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,prefix_adapter_shared_dense_multiprefix,720,0.5025483965873718,0.49519282579421997,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,dense_prefix_residual_adapter_multiprefix,96,0.16243164241313934,0.2474474459886551,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,dense_prefix_residual_adapter_multiprefix,192,0.22129960358142853,0.28719618916511536,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,dense_prefix_residual_adapter_multiprefix,336,0.27622753381729126,0.323883980512619,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,dense_prefix_residual_adapter_multiprefix,720,0.3543395698070526,0.3779425323009491,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,row_gated_dense_head_multiprefix,96,0.16141662001609802,0.24711334705352783,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,row_gated_dense_head_multiprefix,192,0.21514271199703217,0.2837015688419342,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,row_gated_dense_head_multiprefix,336,0.2657102644443512,0.31764569878578186,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,row_gated_dense_head_multiprefix,720,0.34067007899284363,0.3697402775287628,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_adapter_shared_dense_multiprefix,96,0.16587302088737488,0.250968873500824,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_adapter_shared_dense_multiprefix,192,0.23133957386016846,0.29488176107406616,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_adapter_shared_dense_multiprefix,336,0.28665271401405334,0.3316662013530731,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm2,prefix_adapter_shared_dense_multiprefix,720,0.36402595043182373,0.3847242593765259,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/ETTm2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,dense_prefix_residual_adapter_multiprefix,96,0.14326366782188416,0.18367701768875122,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,dense_prefix_residual_adapter_multiprefix,192,0.18535012006759644,0.22693699598312378,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,dense_prefix_residual_adapter_multiprefix,336,0.23522838950157166,0.2676360309123993,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,dense_prefix_residual_adapter_multiprefix,720,0.30737408995628357,0.31798452138900757,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_dense_prefix_residual_adapter_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,row_gated_dense_head_multiprefix,96,0.14142470061779022,0.18148498237133026,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,row_gated_dense_head_multiprefix,192,0.18258889019489288,0.22312195599079132,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,row_gated_dense_head_multiprefix,336,0.23181390762329102,0.26350387930870056,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,row_gated_dense_head_multiprefix,720,0.30378252267837524,0.3144064247608185,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_adapter_shared_dense_multiprefix,96,0.14521171152591705,0.1867821365594864,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_adapter_shared_dense_multiprefix,192,0.18844452500343323,0.2314094454050064,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_adapter_shared_dense_multiprefix,336,0.23840945959091187,0.2717777192592621,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
Weather,prefix_adapter_shared_dense_multiprefix,720,0.31029972434043884,0.3206806182861328,analysis/phase5_timealign_hss_h1c_capacity_preserving_gate_20260701/raw/official-last/TimeAlignOfficialUnified720_H1C_prefix_adapter_shared_dense_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
