dataset,arm,epoch,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,pred_loss_mode,prefix_samples,val_mean_mse,lr,epoch_seconds
ETTh2,row_gated_dense_head_multiprefix,8,0.5000398755073547,0.38742398806905326,0.4719942163313385,0.022053428711287217,0.905624572945907,multi-prefix,1,0.4533219486474991,0.00010305368692688174,14.686822175979614
ETTh2,row_gated_dense_head_multiprefix,9,0.48947724198873066,0.37988147442847225,0.464651073238491,0.0191393660554514,0.9045640195892976,multi-prefix,1,0.45307786017656326,4.7745751406263163e-05,13.3811776638031
ETTh2,row_gated_dense_head_multiprefix,10,0.4864686623347544,0.37841658755741286,0.46315864691164643,0.017641177133088354,0.9041089418187606,multi-prefix,1,0.45352083072066307,1.2235870926211617e-05,14.647891521453857
ETTh2,prefix_adapter_shared_dense_multiprefix,1,0.73849983038628,0.4312830054390747,0.520764012647941,0.21314554120850773,0.9407128240682382,multi-prefix,1,0.4557696580886841,0.0005,15.581146478652954
ETTh2,prefix_adapter_shared_dense_multiprefix,2,0.6076779898289031,0.38563336418793265,0.4699991092217707,0.12989181655961857,0.9215280732749838,multi-prefix,1,0.5201926156878471,0.0004877641290737884,12.718234300613403
ETTh2,prefix_adapter_shared_dense_multiprefix,3,0.5586138099959467,0.3663074868706475,0.4475338048903288,0.10061511298460243,0.9169121287037841,multi-prefix,1,0.5404431596398354,0.0004522542485937369,12.059518098831177
ETTh2,prefix_adapter_shared_dense_multiprefix,4,0.5204692754597791,0.3505170543109421,0.4274838474472012,0.07859538825212327,0.9135683215824904,multi-prefix,1,0.5762060880661011,0.0003969463130731183,12.022205114364624
ETTh2,prefix_adapter_shared_dense_multiprefix,5,0.48818849449136614,0.3409010150131926,0.41620910075386014,0.05622552554493984,0.9106195416070718,multi-prefix,1,0.5953111723065376,0.00032725424859373687,13.166378498077393
ETTh2,prefix_adapter_shared_dense_multiprefix,6,0.4625063920970512,0.3319066811715607,0.4056326450236076,0.039713053939353045,0.9088665465865515,multi-prefix,1,0.6079147234559059,0.00025,13.28612995147705
ETTh2,prefix_adapter_shared_dense_multiprefix,7,0.4452714246194974,0.32545736181525003,0.3980128149938794,0.029085368577357943,0.9072869216973802,multi-prefix,1,0.6075766608119011,0.00017274575140626317,11.978763818740845
ETTh2,prefix_adapter_shared_dense_multiprefix,8,0.4351881625114289,0.3212580414472428,0.3935629826995124,0.023350644897900324,0.9057947386682561,multi-prefix,1,0.6179250851273537,0.00010305368692688174,11.983947515487671
ETTh2,prefix_adapter_shared_dense_multiprefix,9,0.42939305252733484,0.3186080983254762,0.39044522421549904,0.020307828771131756,0.9047712251148393,multi-prefix,1,0.6212114915251732,4.7745751406263163e-05,11.992833137512207
ETTh2,prefix_adapter_shared_dense_multiprefix,10,0.425964865668685,0.3165859024872822,0.38795234592614974,0.01894463678673569,0.9043432358091912,multi-prefix,1,0.6234920844435692,1.2235870926211617e-05,12.023635625839233
ETTm2,dense_prefix_residual_adapter_multiprefix,1,1.4042589397504062,0.3334719648146031,0.39592093865038347,0.13442607278644347,0.9363609012144413,multi-prefix,1,0.18324132822453976,0.0001,57.332491397857666
ETTm2,dense_prefix_residual_adapter_multiprefix,2,1.2804152069174646,0.31108895784179214,0.37512712508555085,0.07475803702940237,0.8945682123015746,multi-prefix,1,0.1859860774129629,9.755282581475769e-05,55.44352316856384
ETTm2,dense_prefix_residual_adapter_multiprefix,3,1.247863109507616,0.3052132006835293,0.3691250412620633,0.05667507770726579,0.8859748302969693,multi-prefix,1,0.1836478915065527,9.045084971874738e-05,57.64680886268616
ETTm2,dense_prefix_residual_adapter_multiprefix,4,1.230036903992583,0.30066080329558564,0.3640253614332225,0.04526589425374182,0.884110204904236,multi-prefix,1,0.18948710523545742,7.938926261462366e-05,56.759819984436035
ETTm2,dense_prefix_residual_adapter_multiprefix,5,1.2180130548458763,0.297553176801062,0.36057772218433126,0.036380804025183316,0.8840790739620975,multi-prefix,1,0.18828135915100574,6.545084971874738e-05,60.885287046432495
ETTm2,dense_prefix_residual_adapter_multiprefix,6,1.2089595301040812,0.29505720530352536,0.35791698975567654,0.029424040233105075,0.8844782836073614,multi-prefix,1,0.186031524091959,5e-05,58.14418601989746
ETTm2,dense_prefix_residual_adapter_multiprefix,7,1.201868255511214,0.2931221293350214,0.355729729972751,0.02417173806728946,0.8845743891930488,multi-prefix,1,0.18698693253099918,3.4549150281252636e-05,57.05929112434387
ETTm2,dense_prefix_residual_adapter_multiprefix,8,1.1970679657569723,0.29202034853715236,0.3546503971269692,0.020587495265665202,0.8844601219110046,multi-prefix,1,0.18927262909710407,2.061073738537635e-05,56.761871576309204
ETTm2,dense_prefix_residual_adapter_multiprefix,9,1.1938493786861537,0.29103705344513114,0.35354598854672037,0.01852165532755058,0.8842906696455819,multi-prefix,1,0.18841850198805332,9.549150281252633e-06,61.06504487991333
ETTm2,dense_prefix_residual_adapter_multiprefix,10,1.192506644831661,0.2906999639792792,0.3532112181819544,0.01760522010070937,0.8842014598455208,multi-prefix,1,0.1882654596120119,2.4471741852423237e-06,68.70294618606567
ETTm2,row_gated_dense_head_multiprefix,1,1.40635648668963,0.3356512761369175,0.39780711420024223,0.13436188079905786,0.9363433296385879,multi-prefix,1,0.18504761904478073,0.0001,62.93425130844116
ETTm2,row_gated_dense_head_multiprefix,2,1.2860956429054378,0.3163913661851386,0.3818703206637191,0.07481634642022687,0.8948879295449459,multi-prefix,1,0.18104685842990875,9.755282581475769e-05,60.22980260848999
ETTm2,row_gated_dense_head_multiprefix,3,1.2558320492621093,0.31280978658312075,0.3783769381437523,0.05684949052034658,0.8861727724319259,multi-prefix,1,0.18365743570029736,9.045084971874738e-05,58.30843806266785
ETTm2,row_gated_dense_head_multiprefix,4,1.2398111469266957,0.3106228940361485,0.3758476971860788,0.04509523553004251,0.8840930160983649,multi-prefix,1,0.1842038258910179,7.938926261462366e-05,60.56223154067993
ETTm2,row_gated_dense_head_multiprefix,5,1.2294184896936748,0.3092194739225748,0.374369049998554,0.03612380669520571,0.8840752091532048,multi-prefix,1,0.1822862233966589,6.545084971874738e-05,56.6186625957489
ETTm2,row_gated_dense_head_multiprefix,6,1.2216507950114468,0.30814137834782307,0.37317690223052696,0.02900286252578023,0.8845065538142178,multi-prefix,1,0.1837476845830679,5e-05,57.10215640068054
ETTm2,row_gated_dense_head_multiprefix,7,1.2161109569450144,0.30781124464620957,0.37275877290020576,0.023657709067061716,0.8846420032407326,multi-prefix,1,0.1838679201900959,3.4549150281252636e-05,57.06838607788086
ETTm2,row_gated_dense_head_multiprefix,8,1.2115282014760271,0.30699594439686956,0.37204579876656696,0.020031586467399904,0.8845006691788154,multi-prefix,1,0.18287965096533298,2.061073738537635e-05,58.41206240653992
ETTm2,row_gated_dense_head_multiprefix,9,1.20889731413149,0.3065986080404414,0.3715823534948025,0.017947042671942,0.8843516634928213,multi-prefix,1,0.18340857326984406,9.549150281252633e-06,57.59528374671936
ETTm2,row_gated_dense_head_multiprefix,10,1.2078931140623497,0.306637421077743,0.37160666919813196,0.017021793972801517,0.8842338970269016,multi-prefix,1,0.18318446911871433,2.4471741852423237e-06,60.07212424278259
ETTm2,prefix_adapter_shared_dense_multiprefix,1,1.4025805077037297,0.3316121575454948,0.39420641616389557,0.1345795771056736,0.9363887719666175,multi-prefix,1,0.1841320712119341,0.0001,61.176621437072754
ETTm2,prefix_adapter_shared_dense_multiprefix,2,1.277559108945854,0.30784704350654224,0.3712735235777371,0.07477056093398898,0.8949415064111179,multi-prefix,1,0.18460392393171787,9.755282581475769e-05,61.916537284851074
ETTm2,prefix_adapter_shared_dense_multiprefix,3,1.2421213477044493,0.2991601951909341,0.36233884360799457,0.056761528052475925,0.8861996253599992,multi-prefix,1,0.1878781970590353,9.045084971874738e-05,60.52301597595215
ETTm2,prefix_adapter_shared_dense_multiprefix,4,1.2222330905065573,0.29296942954185384,0.35630235248550945,0.04505207499985414,0.8842115847530513,multi-prefix,1,0.19336266443133354,7.938926261462366e-05,58.42360496520996
ETTm2,prefix_adapter_shared_dense_multiprefix,5,1.2091691934694195,0.2887895093892762,0.35196556496113884,0.03608847417397619,0.884291208964057,multi-prefix,1,0.19756460189819336,6.545084971874738e-05,58.67140221595764
ETTm2,prefix_adapter_shared_dense_multiprefix,6,1.1991894209476972,0.28546914927172384,0.34849658471794664,0.028999341114219205,0.8847209304341018,multi-prefix,1,0.19273638166487217,5e-05,58.91115355491638
ETTm2,prefix_adapter_shared_dense_multiprefix,7,1.1919398383744435,0.2833786671369923,0.34645905167324664,0.023725761140204076,0.8848354092090747,multi-prefix,1,0.19316942803561687,3.4549150281252636e-05,61.0778751373291
ETTm2,prefix_adapter_shared_dense_multiprefix,8,1.1864769962763695,0.2816204465062692,0.34437015511699626,0.020181272943903292,0.8846752771309444,multi-prefix,1,0.19482411071658134,2.061073738537635e-05,60.06772518157959
ETTm2,prefix_adapter_shared_dense_multiprefix,9,1.1834255011615606,0.2808250590123265,0.3434734824886653,0.018122594458371055,0.8844778447998076,multi-prefix,1,0.19393593445420265,9.549150281252633e-06,64.43294286727905
ETTm2,prefix_adapter_shared_dense_multiprefix,10,1.1818328177606738,0.2802120198182848,0.34291768217869245,0.01721860347657274,0.8844021926975618,multi-prefix,1,0.19393249787390232,2.4471741852423237e-06,56.160316944122314
Weather,dense_prefix_residual_adapter_multiprefix,1,0.4865891663122263,0.35716942170574345,0.41555784591591316,0.07902780496969228,0.503919393093147,multi-prefix,1,0.49988657981157303,0.0001,126.51039433479309
Weather,dense_prefix_residual_adapter_multiprefix,2,0.41001435904511474,0.3366838290426705,0.4001136280945922,0.024094961998843006,0.49235568308550526,multi-prefix,1,0.49238497763872147,9.755282581475769e-05,150.36302852630615
Weather,dense_prefix_residual_adapter_multiprefix,3,0.3885584227767662,0.3312179483607788,0.39539711855163645,0.009229958353695267,0.481105167028706,multi-prefix,1,0.49129053205251694,9.045084971874738e-05,131.6148886680603
Weather,dense_prefix_residual_adapter_multiprefix,4,0.3810248714384189,0.32713987134961875,0.39177576710708734,0.006476681512639276,0.47408318551869166,multi-prefix,1,0.48980268090963364,7.938926261462366e-05,132.78948879241943
Weather,dense_prefix_residual_adapter_multiprefix,5,0.375800252068344,0.32398332504804384,0.38917239117923624,0.004840007158994863,0.4697692016348081,multi-prefix,1,0.4893752932548523,6.545084971874738e-05,163.95117139816284
Weather,dense_prefix_residual_adapter_multiprefix,6,0.37161360377116326,0.321305789914157,0.38693430011130414,0.0035866064699080903,0.4672120711917481,multi-prefix,1,0.4918459430336952,5e-05,144.92794227600098
Weather,dense_prefix_residual_adapter_multiprefix,7,0.3682644550120357,0.3191151409695725,0.3851437082897455,0.0025612792020767846,0.46588034707286297,multi-prefix,1,0.48969704657793045,3.4549150281252636e-05,167.02677750587463
Weather,dense_prefix_residual_adapter_multiprefix,8,0.36567896712127573,0.317393465189512,0.38366460886242587,0.001756675007970775,0.46528827315633475,multi-prefix,1,0.48985205590724945,2.061073738537635e-05,140.05137181282043
Weather,dense_prefix_residual_adapter_multiprefix,9,0.36392811871392633,0.31621362209750425,0.3826465250567839,0.0012040490038492902,0.4651044740035646,multi-prefix,1,0.48980458080768585,9.549150281252633e-06,165.50169444084167
Weather,dense_prefix_residual_adapter_multiprefix,10,0.3629878539901348,0.3155462744810521,0.38207589270083053,0.0009354474899776798,0.4650613278527122,multi-prefix,1,0.48939479887485504,2.4471741852423237e-06,149.22983837127686
Weather,row_gated_dense_head_multiprefix,1,0.4955033236300902,0.366100778164416,0.42071067401971196,0.07901162630626225,0.5039091939476423,multi-prefix,1,0.5011405125260353,0.0001,141.8485996723175
Weather,row_gated_dense_head_multiprefix,2,0.41816771377402523,0.3448333690205206,0.40462404823045006,0.024125326555961953,0.49209018113488323,multi-prefix,1,0.4975048750638962,9.755282581475769e-05,138.18649172782898
Weather,row_gated_dense_head_multiprefix,3,0.3969252793797517,0.33963024578585094,0.3999720998780822,0.009209455733543887,0.48085577331402674,multi-prefix,1,0.49065494537353516,9.045084971874738e-05,153.24262499809265
Weather,row_gated_dense_head_multiprefix,4,0.39074639327797217,0.33684454696918653,0.39768325685378875,0.006523379421412998,0.4737846667101667,multi-prefix,1,0.4943190738558769,7.938926261462366e-05,123.7024827003479
Weather,row_gated_dense_head_multiprefix,5,0.38648043320067094,0.3346884087911582,0.395694953278514,0.004850175107504823,0.4694184942796342,multi-prefix,1,0.48906654864549637,6.545084971874738e-05,117.74052906036377
Weather,row_gated_dense_head_multiprefix,6,0.3833095941033604,0.3330377955191402,0.39418400711100887,0.003584177382265147,0.46687621373131816,multi-prefix,1,0.49210118502378464,5e-05,143.9347562789917
Weather,row_gated_dense_head_multiprefix,7,0.38088754943777076,0.3317731279167027,0.3930029581815327,0.002562138602046787,0.465522827385565,multi-prefix,1,0.49247343093156815,3.4549150281252636e-05,122.40247178077698
Weather,row_gated_dense_head_multiprefix,8,0.379170691547411,0.3309201615919705,0.392105505489055,0.0017581620080890773,0.4649236806624633,multi-prefix,1,0.49150898307561874,2.061073738537635e-05,121.64774227142334
Weather,row_gated_dense_head_multiprefix,9,0.3779731378604789,0.3302946421805272,0.39151146494201805,0.001205751956701077,0.4647274339833845,multi-prefix,1,0.4902777820825577,9.549150281252633e-06,137.6926827430725
Weather,row_gated_dense_head_multiprefix,10,0.37733725912949667,0.3299332052630638,0.39112769817724985,0.0009357345444196499,0.4646831902033155,multi-prefix,1,0.4900711253285408,2.4471741852423237e-06,124.57222485542297
Weather,prefix_adapter_shared_dense_multiprefix,1,0.4833810527671115,0.3541367324573469,0.4145189100062804,0.07886384451082683,0.5038047551248048,multi-prefix,1,0.49090372025966644,0.0001,130.9720742702484
Weather,prefix_adapter_shared_dense_multiprefix,2,0.40679700392893503,0.3335006122178119,0.3983026036071433,0.024076134998633758,0.49220256580019683,multi-prefix,1,0.494449220597744,9.755282581475769e-05,122.96127915382385
Weather,prefix_adapter_shared_dense_multiprefix,3,0.3852503919160323,0.3279146650261397,0.3934145973531348,0.009228151680360336,0.48107574646115736,multi-prefix,1,0.49292873591184616,9.045084971874738e-05,123.42510056495667
Weather,prefix_adapter_shared_dense_multiprefix,4,0.3772883501831805,0.323377629103213,0.3893713373085652,0.00650025149118088,0.4741046950490036,multi-prefix,1,0.4959447756409645,7.938926261462366e-05,115.63407826423645
Weather,prefix_adapter_shared_dense_multiprefix,5,0.37090111526556396,0.31906305595102724,0.38563838638768727,0.004859768690554835,0.4697829102996454,multi-prefix,1,0.49307433515787125,6.545084971874738e-05,108.45028877258301
Weather,prefix_adapter_shared_dense_multiprefix,6,0.3657873370802359,0.31549612209469835,0.38271140791341285,0.0035708023339009,0.4672041200504837,multi-prefix,1,0.49135690182447433,5e-05,108.13272857666016
Weather,prefix_adapter_shared_dense_multiprefix,7,0.36161487829276373,0.31247836765614656,0.38032012879310534,0.0025521618871367957,0.4658434916596981,multi-prefix,1,0.49250980466604233,3.4549150281252636e-05,108.10296511650085
Weather,prefix_adapter_shared_dense_multiprefix,8,0.3586016196744106,0.31032574467280283,0.3785679117383079,0.001751412187735735,0.4652446333574474,multi-prefix,1,0.49427543580532074,2.061073738537635e-05,108.54038739204407
Weather,prefix_adapter_shared_dense_multiprefix,9,0.35648605969838715,0.30877722130032653,0.37739914884313347,0.0012044526273275419,0.46504385847369684,multi-prefix,1,0.49403265863657,9.549150281252633e-06,108.2532012462616
Weather,prefix_adapter_shared_dense_multiprefix,10,0.3553975362209637,0.3079617392500385,0.3767496971447115,0.0009360588422034185,0.4649973821553943,multi-prefix,1,0.4929281696677208,2.4471741852423237e-06,108.55479407310486
