dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ECL,ECL__h3a_budget45,h3a_budget45,2021,96,0.10515840627097835,0.19121341857438287,,,55ccabb2b79a754e5b0eb7cf3819c6efa0303116ac3e606640f8c64578b01eb9,True,False
ECL,ECL__h3a_budget45,h3a_budget45,2021,192,0.11886710431038712,0.20561008799510697,,,55ccabb2b79a754e5b0eb7cf3819c6efa0303116ac3e606640f8c64578b01eb9,True,False
ECL,ECL__h3a_budget45,h3a_budget45,2021,336,0.13531685637177102,0.22245120922369616,,,55ccabb2b79a754e5b0eb7cf3819c6efa0303116ac3e606640f8c64578b01eb9,True,False
ECL,ECL__h3a_budget45,h3a_budget45,2021,720,0.16311335544515815,0.25043529007169935,,,55ccabb2b79a754e5b0eb7cf3819c6efa0303116ac3e606640f8c64578b01eb9,True,False
Solar,Solar__h3a_budget45,h3a_budget45,2021,96,0.10997020060312934,0.15656675801922879,,,62d4c9b0e69d8c20490100831ba7be19c9c5c8c45cd3eef46f81c9be9cf0f672,True,False
Solar,Solar__h3a_budget45,h3a_budget45,2021,192,0.11971407823633247,0.16448545448171595,,,62d4c9b0e69d8c20490100831ba7be19c9c5c8c45cd3eef46f81c9be9cf0f672,True,False
Solar,Solar__h3a_budget45,h3a_budget45,2021,336,0.13594904913112432,0.17541105074009725,,,62d4c9b0e69d8c20490100831ba7be19c9c5c8c45cd3eef46f81c9be9cf0f672,True,False
Solar,Solar__h3a_budget45,h3a_budget45,2021,720,0.15978862412868897,0.18917229568792715,,,62d4c9b0e69d8c20490100831ba7be19c9c5c8c45cd3eef46f81c9be9cf0f672,True,False
Solar,Solar__h3a_lr3e4,h3a_lr3e4,2021,96,0.1114319197270864,0.15804231558771184,,,48b822b876104b9b256871cecaa1b5a13e23b9f80eef9277c12eb4fc9d54b4a2,True,False
Solar,Solar__h3a_lr3e4,h3a_lr3e4,2021,192,0.12037438662082423,0.16587637591874227,,,48b822b876104b9b256871cecaa1b5a13e23b9f80eef9277c12eb4fc9d54b4a2,True,False
Solar,Solar__h3a_lr3e4,h3a_lr3e4,2021,336,0.13606636551862938,0.176299037733337,,,48b822b876104b9b256871cecaa1b5a13e23b9f80eef9277c12eb4fc9d54b4a2,True,False
