epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered
1,1036,0.310616536720379,0.310616536720379,0.36613486419543334,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.18716456119219646,0.0001,11.143353939056396,1,5,0.0,1,0,0
2,1036,0.2735406141656246,0.2735406141656246,0.32706430554389954,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.19802684290861222,9.938441702975689e-05,10.651164054870605,1,5,0.0,1,1,0
3,1036,0.24949064036709,0.24949064036709,0.30107949305915466,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.2050405992266153,9.755282581475769e-05,10.899380683898926,1,5,0.0,1,2,0
4,1036,0.2304930827907614,0.2304930827907614,0.28042015754060395,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.21417145635526152,9.45503262094184e-05,10.657399654388428,1,5,0.0,1,3,0
5,1036,0.21498576549518292,0.21498576549518292,0.2634525451104383,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.216172963745905,9.045084971874738e-05,10.553767919540405,1,5,0.0,1,4,0
6,1036,0.20214686709596383,0.20214686709596383,0.24949201488414327,0.0,0.0,0.0,0.0,full,measure_only,1,32,"96,192,336,720",0.22350291608096404,8.535533905932738e-05,10.791601657867432,1,5,0.0,1,5,1
