epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h192_l1
1,1122,0.5096677089651214,0.24928972194114046,0.24928972194114046,0.08766134788154387,0.8635831808873888,0.08766134788154387,0.1727166361774778,full,off,1,32,192,0.16767285471238816,0.0005,54.5295627117157,0,3,0.0,1,0,0,0.24928972194114046
2,1122,0.43158836564490716,0.22213249584517164,0.22213249584517164,0.03596986281235641,0.8674300169031037,0.03596986281235641,0.17348600338062076,full,off,1,32,192,0.1681535538712827,0.0004877641290737884,46.673771381378174,0,3,0.0,1,1,0,0.22213249584517164
3,1122,0.41709310225411955,0.21596602799367565,0.21596602799367565,0.027607637513993366,0.8675971653265961,0.027607637513993366,0.17351943306531925,full,off,1,32,192,0.1651922938375113,0.0004522542485937369,30.410521268844604,0,3,0.0,3,0,0,0.21596602799367565
4,1122,0.40834217735046585,0.21154437623187608,0.21154437623187608,0.02333337718989441,0.8673221051374221,0.02333337718989441,0.17346442102748444,full,off,1,32,192,0.16756147108389996,0.0003969463130731183,34.45095205307007,0,3,0.0,3,1,0,0.21154437623187608
5,1122,0.4019836163191447,0.2081973472088841,0.2081973472088841,0.02038158702957917,0.867023392422739,0.02038158702957917,0.1734046784845478,full,off,1,32,192,0.17525431045214646,0.00032725424859373687,38.53101348876953,0,3,0.0,3,2,0,0.2081973472088841
6,1122,0.39637449646697326,0.20489418909033352,0.20489418909033352,0.018154029809137717,0.8666313731521633,0.018154029809137717,0.17332627463043268,full,off,1,32,192,0.16858158724304909,0.00025,37.22454881668091,0,3,0.0,3,3,0,0.20489418909033352
7,1122,0.3919286638657677,0.20218318942502644,0.20218318942502644,0.01649943583623345,0.8662301779005829,0.01649943583623345,0.1732460355801166,full,off,1,32,192,0.16954202436318155,0.00017274575140626317,37.72071409225464,0,3,0.0,3,4,0,0.20218318942502644
8,1122,0.38857390307912637,0.200104920714828,0.200104920714828,0.015299819584158972,0.8658457984898817,0.015299819584158972,0.17316915969797636,full,off,1,32,192,0.1662544209442179,0.00010305368692688174,37.25991678237915,0,3,0.0,3,5,0,0.200104920714828
9,1122,0.3862021573937088,0.19846891015502433,0.19846891015502433,0.01462549974132535,0.8655387221598158,0.01462549974132535,0.17310774443196317,full,off,1,32,192,0.1677071188799649,4.7745751406263163e-05,38.478872776031494,0,3,0.0,3,6,0,0.19846891015502433
10,1122,0.3849542741788262,0.1975847633950638,0.1975847633950638,0.014304440382223928,0.8653253370534078,0.014304440382223928,0.17306506741068156,full,off,1,32,192,0.16628853185102344,1.2235870926211617e-05,39.16416931152344,0,3,0.0,3,7,0,0.1975847633950638
