dataset,reference,target_horizon,direct_mse,reference_mse,direct_gain_percent
ETTh1,pcsd_random,195,1.0768213600684435,1.0760769354991424,-0.06917949309599436
ETTh1,pcsd_random,196,1.0790808077673524,1.0783071341563244,-0.07174890961221259
ETTh1,pcsd_random,197,1.0811390717925153,1.0804305814849544,-0.06557481060811554
ETTh1,pcsd_random,198,1.0833319201312883,1.0826151900821261,-0.06620358329794129
ETTh1,pcsd_random,199,1.0856312865288413,1.0848412777311238,-0.072822523804561
ETTh1,pcsd_random,200,1.0880112640559674,1.087221440076828,-0.07264610041939346
ETTh1,pcsd_random,201,1.090285777304303,1.0895581269145604,-0.0667839899283873
ETTh1,pcsd_random,202,1.0923386698607171,1.0916675565266374,-0.06147598049126568
ETTh1,pcsd_random,203,1.0943034786015309,1.0937385729381017,-0.051649057407909815
ETTh1,pcsd_random,204,1.0963666899239315,1.0958402998307173,-0.04803529248700311
ETTh1,pcsd_random,205,1.0984926414198992,1.0979914781523914,-0.04564363908827751
ETTh1,pcsd_random,206,1.1005384231944686,1.1001064100311797,-0.0392701250851335
ETTh1,pcsd_random,207,1.1024040558199952,1.102096948646693,-0.0278657130553972
ETTh1,pcsd_random,208,1.1041749611210365,1.1039583763250937,-0.01961892772295304
ETTh1,pcsd_random,209,1.1061737524550497,1.1060533603412683,-0.010884837757219046
ETTh1,pcsd_random,210,1.1081220193987802,1.1080478117579506,-0.006697151516577016
ETTh1,pcsd_random,211,1.1100803894736755,1.1100405561980478,-0.0035884522781914896
ETTh1,pcsd_random,212,1.112016572564278,1.1120090597080734,-0.000675611060829695
ETTh1,pcsd_random,213,1.1140079536068608,1.1140510470654483,0.0038681763013470594
ETTh1,pcsd_random,214,1.1162097402543665,1.116210323627864,5.2263761152193666e-05
ETTh1,pcsd_random,215,1.1180629706659981,1.1181097862332365,0.004187027769075868
ETTh1,pcsd_random,216,1.1199492231287338,1.1200021610215858,0.004726588456194225
ETTh1,pcsd_random,217,1.1217822203163728,1.1218956500154487,0.010110539164165377
ETTh1,pcsd_random,218,1.1236922154459386,1.1238191674608704,0.011296480662337238
ETTh1,pcsd_random,219,1.1256529837166338,1.1258038434808113,0.013400182016709561
ETTh1,pcsd_random,220,1.127466604249044,1.1276524229483171,0.01647836651539336
ETTh1,pcsd_random,221,1.1293277081051563,1.12956752928134,0.021231238502084082
ETTh1,pcsd_random,222,1.1311435934391108,1.1314188054016046,0.024324499573447067
ETTh1,pcsd_random,223,1.1331026547425531,1.1333424692196696,0.021159930350234113
ETTh1,pcsd_random,224,1.134977534812476,1.1352214132036482,0.021482892089219607
ETTh1,pcsd_random,225,1.1367564305994247,1.1370116906695895,0.02245008316621444
ETTh1,pcsd_random,226,1.1385560287574752,1.1387943155997622,0.020924484696038803
ETTh1,pcsd_random,227,1.140334048328946,1.1406921647193673,0.03139465681430975
ETTh1,pcsd_random,228,1.1420814759637181,1.1424306045498764,0.030560156981773723
ETTh1,pcsd_random,229,1.1437055719731677,1.1441424111611977,0.03818049079979957
ETTh1,pcsd_random,230,1.1454384812842244,1.145946797080662,0.044357713441200985
ETTh1,pcsd_random,231,1.1472062970394696,1.1477425583513268,0.04672313559823671
ETTh1,pcsd_random,232,1.1487332154707661,1.1492843432673092,0.04795399848364079
ETTh1,pcsd_random,233,1.1504355703556486,1.1509622903340875,0.04576344358649953
ETTh1,pcsd_random,234,1.1521033668874676,1.1526601390960889,0.048303241322966706
ETTh1,pcsd_random,235,1.153819573052386,1.1545506304882942,0.0633196515252954
ETTh1,pcsd_random,236,1.1556246198587499,1.1564040279994576,0.06739929313944737
ETTh1,pcsd_random,237,1.157544548375697,1.1583671987308228,0.07101809823579774
ETTh1,pcsd_random,238,1.1592085525518705,1.1601610854894173,0.08210350695783131
ETTh1,pcsd_random,239,1.1610312994304561,1.1620064470059701,0.08391929132807174
ETTh1,pcsd_random,240,1.1627312261611222,1.1637518644332885,0.08770239630621068
ETTh1,pcsd_random,241,1.1645773865622604,1.1655619060350157,0.08446736871355887
ETTh1,pcsd_random,242,1.1663296068749152,1.1674048861196218,0.0921085098659069
ETTh1,pcsd_random,243,1.1679725905750022,1.1691776342352722,0.10306762847530626
ETTh1,pcsd_random,244,1.1697552681702081,1.1710327717124438,0.10909204021399832
ETTh1,pcsd_random,245,1.1713864704784083,1.1727632342552652,0.11739486169441982
ETTh1,pcsd_random,246,1.1730768107544116,1.1744847278284833,0.11987529856389845
ETTh1,pcsd_random,247,1.174631256685566,1.1761085813344732,0.1256112464744552
ETTh1,pcsd_random,248,1.1764150486598093,1.1780759432623464,0.14098366171010346
ETTh1,pcsd_random,249,1.1780175898209155,1.17979816308462,0.150921854213526
ETTh1,pcsd_random,250,1.1795565212965011,1.1813885445594787,0.1550737284032766
ETTh1,pcsd_random,251,1.1809841416983966,1.182956797193246,0.16675634304902376
ETTh1,pcsd_random,252,1.1824093658536199,1.184433154643528,0.17086559777341748
ETTh1,pcsd_random,253,1.183800134616407,1.1859512074662764,0.1813795404336127
ETTh1,pcsd_random,254,1.1851346266316616,1.1874517915755745,0.19513760140429381
ETTh1,pcsd_random,255,1.1866612802533543,1.188956833820717,0.19307291081258615
ETTh1,pcsd_random,256,1.1881174700101838,1.1904198830015957,0.19341183932567452
ETTh1,pcsd_random,257,1.1897415311188086,1.19205051080726,0.19369814177486733
ETTh1,pcsd_random,258,1.1911510602217312,1.1935477229051812,0.200801579815868
ETTh1,pcsd_random,259,1.192559135351402,1.1949848010273054,0.20298715714359705
ETTh1,pcsd_random,260,1.1940335909907633,1.1964890223283033,0.20521971298673725
ETTh1,pcsd_random,261,1.1955385375982044,1.198013793919735,0.20661334068884374
ETTh1,pcsd_random,262,1.197053466475647,1.1996537688124271,0.21675440067631113
ETTh1,pcsd_random,263,1.198574830257394,1.2011669457185405,0.21579976625114572
ETTh1,pcsd_random,264,1.1998745662470658,1.2025356437220718,0.22128886481647125
ETTh1,pcsd_random,265,1.2012301169476418,1.204011973794901,0.23104893537654325
ETTh1,pcsd_random,266,1.2026514463630833,1.2054155244863123,0.2293050045466205
ETTh1,pcsd_random,267,1.204149594802535,1.206879894831654,0.22622798182414527
ETTh1,pcsd_random,268,1.205479736981997,1.2082155426936363,0.2264335803477624
ETTh1,pcsd_random,269,1.2070123913341295,1.2096333805070048,0.21667632648966206
ETTh1,pcsd_random,270,1.208380827969975,1.210935272552349,0.21094806966766022
ETTh1,pcsd_random,271,1.2097377072181208,1.2123228417111498,0.21323812470448456
ETTh1,pcsd_random,272,1.211002747692606,1.2135857580339207,0.21284118771295324
ETTh1,pcsd_random,273,1.2124316289529695,1.2151469324097965,0.22345474315951241
ETTh1,pcsd_random,274,1.2137698608375813,1.216522753238678,0.22629189579626008
ETTh1,pcsd_random,275,1.2149959316036918,1.2177784971757368,0.22849521308664356
ETTh1,pcsd_random,276,1.2162342770160108,1.2190620359303295,0.2319618551783198
ETTh1,pcsd_random,277,1.2176045440809822,1.220465073516653,0.2343802782842741
ETTh1,pcsd_random,278,1.2187811658322383,1.2216146691239995,0.2319473859783594
ETTh1,pcsd_random,279,1.2200414834270341,1.2229253408302116,0.23581630921309937
ETTh1,pcsd_random,280,1.2212960276220526,1.2242008873394556,0.237286196035702
ETTh1,pcsd_random,281,1.2226623520520234,1.2256258030378946,0.24179084501368964
ETTh1,pcsd_random,282,1.2238126281939499,1.2268265912718808,0.24567148278114015
ETTh1,pcsd_random,283,1.2249069061169775,1.228054042418517,0.2562701797179434
ETTh1,pcsd_random,284,1.2262607774054501,1.2294282191236254,0.2576353518575658
ETTh1,pcsd_random,285,1.2275952120622,1.2308368277131465,0.26336680687149006
ETTh1,pcsd_random,286,1.2289068539451051,1.2321923504342567,0.2666382799725753
ETTh1,pcsd_random,287,1.23010569281279,1.233425377137985,0.269143507724634
ETTh1,pcsd_random,288,1.231541261387368,1.2348952152662807,0.27159825687634864
ETTh1,pcsd_random,289,1.2327501240692336,1.2362180222276997,0.28052480194528107
ETTh1,pcsd_random,290,1.2339444858246835,1.2374346687875946,0.2820498771325508
ETTh1,pcsd_random,291,1.235144792041418,1.2386645353127181,0.2841562966369615
ETTh1,pcsd_random,292,1.2363372987059698,1.2399477289147574,0.2911760007776709
ETTh1,pcsd_random,293,1.23739339660459,1.241021924458266,0.29238225225231007
ETTh1,pcsd_random,294,1.2387090486531356,1.2423625843865531,0.29407966557698506
ETTh1,pcsd_random,295,1.2400401639736305,1.2436637369252868,0.2913627569952948
ETTh1,pcsd_random,296,1.2412023104324534,1.2448769457436897,0.29518060590647544
ETTh1,pcsd_random,297,1.2424586584873072,1.2462113870916143,0.3011309833290121
ETTh1,pcsd_random,298,1.243599614340987,1.2474823850113272,0.31124853681239184
ETTh1,pcsd_random,299,1.2447662005655742,1.2486882082195985,0.31409022910662276
ETTh1,pcsd_random,300,1.2458642843365668,1.249890072743098,0.3220913978215556
ETTh1,pcsd_random,301,1.2469162734045935,1.2510281143790463,0.3286769439625026
ETTh1,pcsd_random,302,1.2480347487113335,1.2522250923099896,0.3346318185435959
ETTh1,pcsd_random,303,1.2491190499401723,1.2533327089284514,0.33619636336480463
ETTh1,pcsd_random,304,1.2503599617630243,1.2545939193744409,0.3374763376445822
ETTh1,pcsd_random,305,1.251454627611598,1.2557061695661702,0.3385777706293336
ETTh1,pcsd_random,306,1.2525621421781241,1.2568324866637686,0.33977037759264084
ETTh1,pcsd_random,307,1.2536873878601709,1.2580075815368552,0.3434155517096804
ETTh1,pcsd_random,308,1.254747645711744,1.2590978517160787,0.34550182087957904
ETTh1,pcsd_random,309,1.2558718887926306,1.2602853647713523,0.3501965588184497
ETTh1,pcsd_random,310,1.2570011645555497,1.2613991960402458,0.34866293703866846
ETTh1,pcsd_random,311,1.2580873374961963,1.2624631913145254,0.3466123882608252
ETTh1,pcsd_random,312,1.2592664363865669,1.26360427798369,0.34329114523455884
ETTh1,pcsd_random,313,1.2604209412210665,1.2647492851312168,0.3422294015925198
ETTh1,pcsd_random,314,1.261522632400701,1.2658552117408461,0.3422649999747507
ETTh1,pcsd_random,315,1.2625320925599053,1.2669142268952869,0.3458903722409423
ETTh1,pcsd_random,316,1.2634445182696175,1.2678758045540581,0.34950475973466455
ETTh1,pcsd_random,317,1.2644383586731618,1.2687704566901414,0.34144064390345674
ETTh1,pcsd_random,318,1.2654517749383014,1.2697961870229468,0.34213459837447724
ETTh1,pcsd_random,319,1.2664486385624985,1.2707955788669167,0.34206448123577093
ETTh1,pcsd_random,320,1.2674492443911731,1.27180105894804,0.3421773025151009
ETTh1,pcsd_random,321,1.268431076286738,1.2727804228524182,0.3417201025085692
ETTh1,pcsd_random,322,1.2694503138339297,1.2738830684134679,0.3479718578141444
ETTh1,pcsd_random,323,1.2703111890484304,1.274787898772272,0.35117290712856075
ETTh1,pcsd_random,324,1.271307331820329,1.275745486403689,0.34788714760584094
ETTh1,pcsd_random,325,1.2721086985331316,1.2766048882557797,0.35219900566033635
ETTh1,pcsd_random,326,1.273017141259521,1.2775274332315645,0.3530485416375351
ETTh1,pcsd_random,327,1.2738392487031605,1.2784090246264723,0.35745804631245326
ETTh1,pcsd_random,328,1.2746315917409048,1.2792601541775028,0.3618155714053328
ETTh1,pcsd_random,329,1.275568901496093,1.2802591331099304,0.3663501780646783
ETTh1,pcsd_random,330,1.2765074288303202,1.2811261971791585,0.3605240731949899
ETTh1,pcsd_random,331,1.2773904392546398,1.2819986249745072,0.35945324980041216
ETTh1,pcsd_random,332,1.2783278114644878,1.282885968326086,0.35530491206056114
ETTh1,pcsd_random,333,1.2791734481896009,1.2837709979610041,0.35812849633660715
ETTh1,pcsd_random,334,1.2801420619923198,1.2847701293265748,0.3602253219165963
ETTh1,pcsd_random,335,1.2811178373756693,1.28577488109247,0.36219744103601625
ETTh1,pcsd_random,336,1.2820757580477566,1.286776025380407,0.3652747051500982
ETTh1,pcsd_random,337,1.2829717941560095,1.2877528232353732,0.37126915919716286
ETTh1,pcsd_random,338,1.2838353094088255,1.2886606772270428,0.3744482859988074
ETTh1,pcsd_random,339,1.2846443159917815,1.289492477357915,0.3759743814920946
ETTh1,pcsd_random,340,1.2853656908168511,1.2902555581401376,0.37898440292983837
ETTh1,pcsd_random,341,1.2861544462767514,1.2910264737445238,0.37737626352785103
ETTh1,pcsd_random,342,1.2869326063589743,1.2918204835980955,0.3783712443935716
ETTh1,pcsd_random,343,1.287833959211761,1.292704798389802,0.37679439142703774
ETTh1,pcsd_random,344,1.288661290999762,1.2935948403075683,0.38138288388915864
ETTh1,pcsd_random,345,1.2895484750685484,1.2944962912711544,0.38221941893300526
ETTh1,pcsd_random,346,1.2904116362333298,1.2953936578221403,0.38459518145136373
ETTh1,pcsd_random,347,1.2911267870613066,1.2961157127484808,0.3849136028599598
ETTh1,pcsd_random,348,1.2919087385137875,1.2968976990929966,0.38468420313322316
ETTh1,pcsd_random,349,1.2926930126795455,1.297705463147095,0.3862548636725083
ETTh1,pcsd_random,350,1.2935377096278327,1.2985773045676094,0.3880858630480155
ETTh1,pcsd_random,351,1.294356229892823,1.2993749614454742,0.38624197799440596
ETTh1,pcsd_random,352,1.2950283708050847,1.3000380705026062,0.3853502302117007
ETTh1,pcsd_random,353,1.2957888550359873,1.3008839834175434,0.39166662411899145
ETTh1,pcsd_random,354,1.2965325725785757,1.3017121442293718,0.39790453471281184
ETTh1,pcsd_random,355,1.297327597628177,1.30251531130831,0.39828427620726137
ETTh1,pcsd_random,356,1.298139503079184,1.3033632461944322,0.4007895059570332
ETTh1,pcsd_random,357,1.2989311588077652,1.3041865882419406,0.40296606954528524
ETTh1,pcsd_random,358,1.299613834343143,1.3049327544659877,0.40760108937730744
ETTh1,pcsd_random,359,1.3003767173436358,1.3057201489764667,0.40923253248558167
ETTh1,pcsd_random,360,1.3011038564145565,1.3064880473746194,0.4121117656516238
ETTh1,pcsd_random,361,1.3018310462173663,1.3072096604719716,0.41145765803652923
ETTh1,pcsd_random,362,1.302602695085067,1.3080067446877284,0.41315150893594943
ETTh1,pcsd_random,363,1.3032902360126664,1.3087194537328295,0.4148496230171772
ETTh1,pcsd_random,364,1.304072070498388,1.3094610309862829,0.41154034830925834
ETTh1,pcsd_random,365,1.304755213407621,1.3101750808219388,0.41367504951457246
ETTh1,pcsd_random,366,1.3054372143061435,1.310918799514979,0.41814834075638574
ETTh1,pcsd_random,367,1.3061360847560197,1.3116239777053085,0.4184044392730457
ETTh1,pcsd_random,368,1.3069259167203437,1.3123923543354739,0.41652464654123866
ETTh1,pcsd_random,369,1.307617758266971,1.3130631068857705,0.4147057814848254
ETTh1,pcsd_random,370,1.3083396089238088,1.313791460604281,0.414970856787622
ETTh1,pcsd_random,371,1.3090115508461255,1.3144202556892868,0.411489766667128
ETTh1,pcsd_random,372,1.3096539508751643,1.315082368030343,0.4127815327118256
ETTh1,pcsd_random,373,1.3102636342873202,1.315717339515686,0.41450432129848114
ETTh1,pcsd_random,374,1.31089367323062,1.3163585761651635,0.41515306190080814
ETTh1,pcsd_random,375,1.31150555062294,1.3170202674865723,0.41872680320680367
ETTh1,pcsd_random,376,1.3121816559516368,1.3177061248966988,0.4192489387946807
ETTh1,pcsd_random,377,1.312768694181341,1.3183808630278002,0.4256864616170364
ETTh1,pcsd_random,378,1.313411494648015,1.3190615956114713,0.4283424657539947
ETTh1,pcsd_random,379,1.314053023003022,1.3197383638422218,0.43079302647894835
ETTh1,pcsd_random,380,1.314769073771803,1.3205120092944096,0.4349021805318709
ETTh1,pcsd_random,381,1.315367030268266,1.3211067139007289,0.43446025760596196
ETTh1,pcsd_random,382,1.316011718664494,1.3217877371148914,0.43698532587425065
ETTh1,pcsd_random,383,1.316559326477524,1.3223830022637588,0.44039251686277536
ETTh1,pcsd_random,384,1.3171195179068793,1.322960864752531,0.44153587617608014
ETTh1,pcsd_random,385,1.3177222235636277,1.323568768315501,0.44172580162300523
ETTh1,pcsd_random,386,1.3183897717474655,1.3242569633716128,0.44305537266794426
ETTh1,pcsd_random,387,1.3189559518058787,1.3248484054585143,0.4447643691427805
ETTh1,pcsd_random,388,1.3194865949221493,1.3253851333229811,0.4450433502330875
ETTh1,pcsd_random,389,1.3201321880584511,1.326029808171917,0.44475773298011667
ETTh1,pcsd_random,390,1.3206826945910086,1.3265574568357223,0.4428577303185133
ETTh1,pcsd_random,391,1.3212675745682338,1.3271823069628548,0.44566088348151345
ETTh1,pcsd_random,392,1.3218285747784742,1.3278075514399275,0.45028940037051823
ETTh1,pcsd_random,393,1.3224127322207881,1.328414892422334,0.4518287348165062
ETTh1,pcsd_random,394,1.3229158404968717,1.3289163251818739,0.4515321673229433
ETTh1,pcsd_random,395,1.3234145021891293,1.329456677617906,0.4544845673048137
ETTh1,pcsd_random,396,1.3240292806065443,1.3300497959358524,0.45265337791897675
ETTh1,pcsd_random,397,1.3245466262177197,1.3305644796837488,0.45227822912118354
ETTh1,pcsd_random,398,1.325096547528727,1.3311840936766197,0.4573031015627116
ETTh1,pcsd_random,399,1.325639176413529,1.3317119143062965,0.45600987927865155
ETTh1,pcsd_random,400,1.3261841579526663,1.3322962525486945,0.4587639261414811
ETTh1,pcsd_random,401,1.3267020583895972,1.33282296021383,0.45924342594239054
ETTh1,pcsd_random,402,1.327310688978997,1.3333984373220757,0.4565588328800718
ETTh1,pcsd_random,403,1.3278530651966929,1.333974380942787,0.45887805894502254
ETTh1,pcsd_random,404,1.3285588193500395,1.3346543704519178,0.4567138306986851
ETTh1,pcsd_random,405,1.3291105967244985,1.3352715601155787,0.4614015287307427
ETTh1,pcsd_random,406,1.3296027091776796,1.3358098265572722,0.4646707380188908
ETTh1,pcsd_random,407,1.3300725464006606,1.3363022502575812,0.4661897303338214
ETTh1,pcsd_random,408,1.3305905475189872,1.3368271977878083,0.46652628545720276
ETTh1,pcsd_random,409,1.3311640204164976,1.337466433462129,0.47122027797864563
ETTh1,pcsd_random,410,1.331629949590055,1.3379631109353973,0.47334349456874536
ETTh1,pcsd_random,411,1.3321615975993684,1.3385744031038307,0.4790772548460942
ETTh1,pcsd_random,412,1.3326227296758624,1.3390625133676437,0.4809173304079595
ETTh1,pcsd_random,413,1.3331244057517941,1.3395206088303941,0.4774994155696377
ETTh1,pcsd_random,414,1.3335986099237405,1.3399723488927464,0.47566197722458403
ETTh1,pcsd_random,415,1.3340693033603301,1.3404381806591907,0.47513398161551645
ETTh1,pcsd_random,416,1.3346324026441345,1.3410444371402264,0.47813736208216495
ETTh1,pcsd_random,417,1.3352078658928401,1.3416279488616139,0.4785293101728594
ETTh1,pcsd_random,418,1.3356963073095065,1.3421096305527755,0.47785390233937575
ETTh1,pcsd_random,419,1.336144138278711,1.3425461716754339,0.4768575957975085
ETTh1,pcsd_random,420,1.3365063581438292,1.3429326256116232,0.47852493455262657
ETTh1,pcsd_random,421,1.3369763587687757,1.3434206490845124,0.4796926651476019
ETTh1,pcsd_random,422,1.3374277284783775,1.343867191488709,0.47917406207365065
ETTh1,pcsd_random,423,1.3378280414616244,1.3443079062387453,0.48202236608508864
ETTh1,pcsd_random,424,1.3383807901925635,1.3448958728673324,0.4844302675179324
ETTh1,pcsd_random,425,1.3388854135485257,1.3454405577042523,0.4872117254226205
ETTh1,pcsd_random,426,1.3393557068187867,1.3459377011782687,0.48902667290766644
ETTh1,pcsd_random,427,1.339751195223605,1.3463888573144023,0.4929974022540029
ETTh1,pcsd_random,428,1.3401575619790043,1.3467973261793083,0.49300396364315713
ETTh1,pcsd_random,429,1.3406622609197398,1.347318159672486,0.494010913826326
ETTh1,pcsd_random,430,1.341098811390788,1.3477454995000084,0.4931708628733156
ETTh1,pcsd_random,431,1.3415771011271775,1.3482349488685412,0.49381954880720613
ETTh1,pcsd_random,432,1.3421534740676482,1.3488487228751183,0.49636765738999555
ETTh1,pcsd_random,433,1.342536602435982,1.3492569493917064,0.498077624039972
ETTh1,pcsd_random,434,1.3429796090735817,1.349710513644504,0.498692460559369
ETTh1,pcsd_random,435,1.3434987064750714,1.3502957489298677,0.5033743504105015
ETTh1,pcsd_random,436,1.3439497430253466,1.3507721281926566,0.5050729893604111
ETTh1,pcsd_random,437,1.344353005801513,1.3511876397056493,0.5058241877956449
ETTh1,pcsd_random,438,1.344761148095131,1.3515804396372408,0.5045420414592661
ETTh1,pcsd_random,439,1.345299598499963,1.3520982078104735,0.5028191939933091
ETTh1,pcsd_random,440,1.345747180350802,1.3525746451182799,0.5047754511826374
ETTh1,pcsd_random,441,1.346139936693131,1.3529530063508048,0.503570310697643
ETTh1,pcsd_random,442,1.3465304856791216,1.353383645213028,0.5063722735342835
ETTh1,pcsd_random,443,1.3469466492365498,1.353856086730957,0.5103524342155774
ETTh1,pcsd_random,444,1.3472439313122817,1.3542149641492345,0.5147656038000048
ETTh1,pcsd_random,445,1.3476127594374538,1.3546251130907723,0.5176600954428401
ETTh1,pcsd_random,446,1.3480031524404816,1.3549919184547903,0.5157791658476074
ETTh1,pcsd_random,447,1.3483514630421163,1.3553829833165112,0.5187847538995483
ETTh1,pcsd_random,448,1.3487381415574677,1.3557620724397046,0.5180799068672304
ETTh1,pcsd_random,449,1.3491525678565615,1.3562185363408452,0.5210051547701267
ETTh1,pcsd_random,450,1.3495198733939064,1.3566440235243904,0.5251303958113018
ETTh1,pcsd_random,451,1.3499311694416927,1.3570983555258773,0.5281257659034866
ETTh1,pcsd_random,452,1.3502521530057476,1.3574395662387915,0.5294831100996156
ETTh1,pcsd_random,453,1.350669506040893,1.3578442706177567,0.5283937732859068
ETTh1,pcsd_random,454,1.3510184245356378,1.3582056482457905,0.5291705066486352
ETTh1,pcsd_random,455,1.3514391867014077,1.3586403548062502,0.5300275440345947
ETTh1,pcsd_random,456,1.3518861719782937,1.3590340439164847,0.5259523828845536
ETTh1,pcsd_random,457,1.352260686049576,1.3593987883832837,0.5250925920124438
ETTh1,pcsd_random,458,1.35255275926996,1.359703030388428,0.5258700582895237
ETTh1,pcsd_random,459,1.352884381100503,1.360034946003251,0.5257633212853552
ETTh1,pcsd_random,460,1.353167792701203,1.360378426572551,0.5300461790999633
ETTh1,pcsd_random,461,1.3535074680203212,1.3607257410657638,0.5304722933946349
ETTh1,pcsd_random,462,1.3538837519946036,1.36113322503639,0.5326056927008271
ETTh1,pcsd_random,463,1.3542985369654506,1.3615506068676646,0.5326331511759208
ETTh1,pcsd_random,464,1.3546200260391523,1.3618565070731887,0.5313688333867583
ETTh1,pcsd_random,465,1.3549908409195561,1.3622239110290364,0.5309751246413197
ETTh1,pcsd_random,466,1.3552608612141384,1.362488111201274,0.5304449945448431
ETTh1,pcsd_random,467,1.355607422248199,1.362857400732837,0.5319689705422848
ETTh1,pcsd_random,468,1.355881959390946,1.3631498846742842,0.5331713970012086
ETTh1,pcsd_random,469,1.356133063147063,1.3633907952034143,0.5323295479098933
ETTh1,pcsd_random,470,1.3564437513021712,1.3636825454995987,0.5308269304550972
ETTh1,pcsd_random,471,1.3567101430867634,1.3639812709925787,0.5330812130964313
ETTh1,pcsd_random,472,1.3570469715711424,1.3643375513917309,0.5343677459549112
ETTh1,pcsd_random,473,1.3573535808675132,1.3646628105615208,0.5356070113026745
ETTh1,pcsd_random,474,1.357687765473052,1.3650019820229413,0.5358392622294761
ETTh1,pcsd_random,475,1.3579709253185674,1.3652811070492392,0.5354341822301434
ETTh1,pcsd_random,476,1.3582475688151951,1.3655764593296693,0.5366884046955289
ETTh1,pcsd_random,477,1.3585295804016746,1.365865427742964,0.5370841952864747
ETTh1,pcsd_random,478,1.3588019085104994,1.3661067051867561,0.5347164060115039
ETTh1,pcsd_random,479,1.3591299484443067,1.3664329405368494,0.5344566773744064
ETTh1,pcsd_random,480,1.3594003515318036,1.3667246339221795,0.5359003714857202
ETTh1,pcsd_random,481,1.3596781580834776,1.3669797253955676,0.5341386690996486
ETTh1,pcsd_random,482,1.3598576919542804,1.367167774572412,0.5346880429812573
ETTh1,pcsd_random,483,1.3601029192562182,1.36737837283014,0.5320731787547217
ETTh1,pcsd_random,484,1.3604150711874332,1.3676599067104749,0.5297249328941045
ETTh1,pcsd_random,485,1.360699672490051,1.367930248103191,0.5285778001594799
ETTh1,pcsd_random,486,1.3609762657203792,1.368204716547036,0.5283164675019769
ETTh1,pcsd_random,487,1.3612405558019203,1.3684886334123552,0.5296410531640094
ETTh1,pcsd_random,488,1.3615027741208428,1.3687410029720088,0.5288238487375918
ETTh1,pcsd_random,489,1.3617919807175674,1.3690234768853842,0.528222947956225
ETTh1,pcsd_random,490,1.3621254784112073,1.3693004321078865,0.5239868131520331
ETTh1,pcsd_random,491,1.3623922288175028,1.3695611555561757,0.5234469968419697
ETTh1,pcsd_random,492,1.362612800324351,1.3697906032325775,0.5240073111384747
ETTh1,pcsd_random,493,1.3628909304345114,1.3700901144174726,0.525453319252811
ETTh1,pcsd_random,494,1.3631161684811357,1.3702632017463807,0.521581055094833
ETTh1,pcsd_random,495,1.3633729370555492,1.3705048741716328,0.5203875776358946
ETTh1,pcsd_random,496,1.3636066804850293,1.3707348021768755,0.5200219386365612
ETTh1,pcsd_random,497,1.3638119145298389,1.370911104098652,0.5178446324921038
ETTh1,pcsd_random,498,1.3640330268077583,1.3711350270543232,0.5179650513212009
ETTh1,pcsd_random,499,1.3642210240712864,1.3713419301237515,0.5192655380866551
ETTh1,pcsd_random,500,1.3644915034174918,1.3716410291194916,0.5212388336465312
ETTh1,pcsd_random,501,1.3647425357334153,1.3718757353381006,0.5199596013648611
ETTh1,pcsd_random,502,1.364963679615245,1.3720918734710055,0.519512868896177
ETTh1,pcsd_random,503,1.3651803205193394,1.3722971947956275,0.5186102764968559
ETTh1,pcsd_random,504,1.3653714982644907,1.3724875979953342,0.5184818967571947
ETTh1,pcsd_random,505,1.3655870078223766,1.37272790068447,0.5201972552996592
ETTh1,pcsd_random,506,1.3658460623073012,1.373015044234958,0.5221342590351119
ETTh1,pcsd_random,507,1.3660746480703825,1.3732435889027763,0.5220443692820598
ETTh1,pcsd_random,508,1.3663815167827869,1.3735220885182928,0.5198730908804627
ETTh1,pcsd_random,509,1.3666710372875153,1.3738080281874052,0.5195042359234514
ETTh1,pcsd_random,510,1.3668936677423178,1.3740425212710512,0.5202789155404286
ETTh1,pcsd_random,511,1.3671470595315944,1.374251459442706,0.516965062128627
ETTh1,pcsd_random,512,1.3673684361274354,1.3744746721349657,0.5170146930748576
ETTh1,pcsd_random,513,1.3676439653246957,1.374766818728828,0.5181135671224912
ETTh1,pcsd_random,514,1.36786068755597,1.3749718914236075,0.5171890357900222
ETTh1,pcsd_random,515,1.3680699727488952,1.3752034006766902,0.5187180255869728
ETTh1,pcsd_random,516,1.36825257996025,1.3753981137460516,0.519524762640533
ETTh1,pcsd_random,517,1.3685330645373988,1.3756814102139647,0.5196221758535069
ETTh1,pcsd_random,518,1.3687372289914421,1.3759000253032994,0.5205898815415999
ETTh1,pcsd_random,519,1.3689638428490516,1.3761299517802421,0.5207436203187088
ETTh1,pcsd_random,520,1.3692020197900443,1.3763521082126178,0.519495584008578
ETTh1,pcsd_random,521,1.369412302456067,1.3765475884966567,0.5183464850919028
ETTh1,pcsd_random,522,1.3696688524950509,1.3767833125088864,0.5167450788512995
ETTh1,pcsd_random,523,1.3699577278092532,1.3770573367124306,0.515563783286388
ETTh1,pcsd_random,524,1.3702504233890818,1.3773301696504345,0.5140195442861484
ETTh1,pcsd_random,525,1.3704615422089894,1.3775261504309517,0.5128474853092424
ETTh1,pcsd_random,526,1.3706581936476347,1.3777242423010416,0.5128782986067892
ETTh1,pcsd_random,527,1.3708746769735891,1.3779125851517158,0.510765940740121
ETTh1,pcsd_random,528,1.3710629061203112,1.3781086459304348,0.5112615635153084
ETTh1,pcsd_random,529,1.3713161816331074,1.378358051772379,0.5108883087537874
