seed,dataset,arm,status,protocol_pass,invariant_pass,readout_mode,profile_hash,encoder_initialization_hash,operator_initialization_hash,pcsd_initialization_hash,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,epochs_ran,best_val_mse,total_parameters,active_forward_parameters,decoder_parameters,dense_parameter_gap,run_dir,same_run_oracle_headroom,best_same_run_arm_gain_over_fused,best_same_run_arm_gain_over_persistence,minimum_pairwise_probe_nrmse,mean_pairwise_probe_nrmse,policy_entropy,policy_usage_max,policy_usage
2021,ETTh1,pcsd_fixed_1,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.200641797849693,0.7530744282363259,1.4413538155456385,0.8405629467219115,8,1.4413538821455505,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_1/ETTh1/h720_full/seed2021,0.1223239542031126,0.0,0.44787117639194696,0.09651012517642203,0.5095028224606337,0.0,1.0,"[1.0,0.0,0.0,0.0,0.0]"
2021,ETTh2,pcsd_fixed_1,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4382088876079965,0.456566912444416,0.6535157053834862,0.5643813874365555,6,0.6535156911756429,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_1/ETTh2/h720_full/seed2021,0.07420643341520683,0.0,0.13096115778607764,0.04974119281863964,0.21944307908623045,0.0,1.0,"[1.0,0.0,0.0,0.0,0.0]"
2021,ETTm1,pcsd_fixed_1,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6749932776451836,0.5333111520146199,0.9699863809471329,0.6466337162794338,7,0.9699863341429995,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_1/ETTm1/h720_full/seed2021,0.09492761152961071,0.0,0.5170558039430425,0.05873391367808272,0.32266138418293067,0.0,1.0,"[1.0,0.0,0.0,0.0,0.0]"
2021,ETTm2,pcsd_fixed_1,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.20425267904245126,0.3014976174061466,0.29070753220261797,0.35878664681480993,6,0.29070752751496104,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_1/ETTm2/h720_full/seed2021,0.07409027078063857,0.0,0.27013831886985595,0.06295843451766917,0.3260754912472807,0.0,1.0,"[1.0,0.0,0.0,0.0,0.0]"
2021,Weather,pcsd_fixed_1,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.49811770780497105,0.3301253508849854,0.5953357694877519,0.3954586256191962,11,0.5953358150604698,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_1/Weather/h720_full/seed2021,0.08387893216678621,2.375877272697835e-14,0.5179813470924086,0.09054334392634898,0.49474590187633827,0.0,1.0,"[1.0,0.0,0.0,0.0,0.0]"
2021,ETTh1,pcsd_fixed_48,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1997906117375363,0.7525328496370499,1.4416175508250793,0.8405740207268132,8,1.4416175477620627,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_48/ETTh1/h720_full/seed2021,0.12322169719420506,0.0,0.4478335772917309,0.0970794743744863,0.5085015890483819,0.0,1.0,"[0.0,1.0,0.0,0.0,0.0]"
2021,ETTh2,pcsd_fixed_48,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4377970748565874,0.4562942305374518,0.6530392772414618,0.564153151296907,6,0.6530393110588193,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_48/ETTh2/h720_full/seed2021,0.07485862251009956,0.0,0.13177426456100927,0.04972785248893162,0.21897277983831834,0.0,1.0,"[0.0,1.0,0.0,0.0,0.0]"
2021,ETTm1,pcsd_fixed_48,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6753102602351043,0.5337095972556568,0.9696170369473597,0.6466376708406542,7,0.9696170394722786,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_48/ETTm1/h720_full/seed2021,0.095623685867255,0.0,0.5170151980524951,0.05876540235238242,0.3239047832596413,0.0,1.0,"[0.0,1.0,0.0,0.0,0.0]"
2021,ETTm2,pcsd_fixed_48,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.204670706941537,0.30188579359310824,0.2911726172030386,0.3590639272911681,6,0.2911726322490722,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_48/ETTm2/h720_full/seed2021,0.0754231416551201,0.0,0.2689151450656706,0.0655978832574177,0.32827879857153913,0.0,1.0,"[0.0,1.0,0.0,0.0,0.0]"
2021,Weather,pcsd_fixed_48,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4978009876000306,0.3297626090451823,0.5946844353651007,0.3949688361854189,11,0.5946844156003661,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_48/Weather/h720_full/seed2021,0.08662783792628903,-1.2922996006636822e-13,0.51834329171299,0.0872990424167918,0.48985776756704086,0.0,1.0,"[0.0,1.0,0.0,0.0,0.0]"
2021,ETTh1,pcsd_fixed_144,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1873373253188744,0.7451885436848106,1.4369113372845783,0.8375925090991788,8,1.436911368370056,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_144/ETTh1/h720_full/seed2021,0.12401013673038064,0.0,0.45120995507733774,0.10793251347413381,0.5432141526512589,0.0,1.0,"[0.0,0.0,1.0,0.0,0.0]"
2021,ETTh2,pcsd_fixed_144,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4359582860427108,0.4548450136874522,0.649421835028463,0.5624052692618635,6,0.6494218236456315,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_144/ETTh2/h720_full/seed2021,0.07718794635002846,0.0,0.13525027415409907,0.05229277507496188,0.23378891908026614,0.0,1.0,"[0.0,0.0,1.0,0.0,0.0]"
2021,ETTm1,pcsd_fixed_144,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6740068683072193,0.5320700456232531,0.9687653377134767,0.6461046726132432,7,0.968765393903272,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_144/ETTm1/h720_full/seed2021,0.0978935691439945,0.0,0.5173758478938926,0.06597325548064153,0.346498263100656,0.0,1.0,"[0.0,0.0,1.0,0.0,0.0]"
2021,ETTm2,pcsd_fixed_144,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.20367517799724005,0.3004222702608541,0.29103858137192823,0.3587596603565746,6,0.29103858210146427,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_144/ETTm2/h720_full/seed2021,0.07371669061403963,0.0,0.2686166034415177,0.0721082329334977,0.35573758995777177,0.0,1.0,"[0.0,0.0,1.0,0.0,0.0]"
2021,Weather,pcsd_fixed_144,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4978072830513063,0.3294860404694406,0.5956907534557913,0.3949198045664363,11,0.595690742155744,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_144/Weather/h720_full/seed2021,0.08958542569532302,-9.43689570931383e-14,0.5179796886118132,0.09820868421428774,0.5225772475362953,0.0,1.0,"[0.0,0.0,1.0,0.0,0.0]"
2021,ETTh1,pcsd_fixed_360,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1905822117548597,0.7465193754204418,1.4326332496686114,0.8347156327217817,8,1.432633246274458,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_360/ETTh1/h720_full/seed2021,0.11992361247638217,0.0,0.4504205286688434,0.13055081658588014,0.6182376105610419,0.0,1.0,"[0.0,0.0,0.0,1.0,0.0]"
2021,ETTh2,pcsd_fixed_360,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.429841125191643,0.45046389068878956,0.6383831371863683,0.5562613762915134,6,0.6383831216436293,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_360/ETTh2/h720_full/seed2021,0.07609959136277156,0.0,0.1494911638769122,0.07927190607059866,0.39962193619074504,0.0,1.0,"[0.0,0.0,0.0,1.0,0.0]"
2021,ETTm1,pcsd_fixed_360,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6534791657618054,0.5187364554176382,0.9602336145833963,0.6352106429429518,9,0.9602336146144403,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_360/ETTm1/h720_full/seed2021,0.1253844932438436,0.0,0.5287051779866678,0.08498708995862582,0.4066641451474127,0.0,1.0,"[0.0,0.0,0.0,1.0,0.0]"
2021,ETTm2,pcsd_fixed_360,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.20302181271327463,0.2995273892671825,0.28982350998558104,0.3581339053809643,6,0.28982348902047506,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_360/ETTm2/h720_full/seed2021,0.09005620448637619,0.0,0.2736826040442364,0.08217875835874952,0.3662575529702947,0.0,1.0,"[0.0,0.0,0.0,1.0,0.0]"
2021,Weather,pcsd_fixed_360,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.4968218363046702,0.32760557930679535,0.5927113953770863,0.3915799543571969,11,0.5927114107956489,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_360/Weather/h720_full/seed2021,0.08042972856989739,-1.7985612998927536e-14,0.5198172892976216,0.12147240845631818,0.565770440312007,0.0,1.0,"[0.0,0.0,0.0,1.0,0.0]"
2021,ETTh1,pcsd_fixed_720,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.17175265754192,0.7358696701518662,1.412825572407908,0.8247902995596329,8,1.4128255754295322,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_720/ETTh1/h720_full/seed2021,0.006334675735801376,0.0,0.46068930257610696,0.11198819469706281,0.5598228904286411,0.0,1.0,"[0.0,0.0,0.0,0.0,1.0]"
2021,ETTh2,pcsd_fixed_720,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.43411119678651366,0.4540797023566369,0.6395078227958746,0.5574981525540352,6,0.6395078041901191,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_720/ETTh2/h720_full/seed2021,0.0101210342818715,0.0,0.14453056843317424,0.07384311488628946,0.4208278515764486,0.0,1.0,"[0.0,0.0,0.0,0.0,1.0]"
2021,ETTm1,pcsd_fixed_720,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.6584530879956161,0.5217933212618077,0.9565598421626621,0.6352660361263487,9,0.9565599012085133,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_720/ETTm1/h720_full/seed2021,0.024354486884073157,0.0,0.5270665845390018,0.07024019284961865,0.38000284695455083,0.0,1.0,"[0.0,0.0,0.0,0.0,1.0]"
2021,ETTm2,pcsd_fixed_720,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.19758121197599418,0.29551124388509503,0.28634389852070147,0.3561267142287559,7,0.2863438942935318,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_720/ETTm2/h720_full/seed2021,0.022176282843295647,0.0,0.2883940085946992,0.060183458802273423,0.30032334019390006,0.0,1.0,"[0.0,0.0,0.0,0.0,1.0]"
2021,Weather,pcsd_fixed_720,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.49671855013461974,0.3255687667008264,0.5902968133696251,0.38811589680198166,14,0.5902968433789081,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_fixed_720/Weather/h720_full/seed2021,0.03166169467069235,-1.7630341631047486e-13,0.5209711631509935,0.09498205964192939,0.47621026727282817,0.0,1.0,"[0.0,0.0,0.0,0.0,1.0]"
2021,ETTh1,pcsd_equal,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,1.1845209413024327,0.7432701315064586,1.432017458892531,0.835208344914847,8,1.4320174978839026,3137157,1978640,1995125,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_equal/ETTh1/h720_full/seed2021,0.08356057614442192,-0.21866166560759193,0.3329141641429946,0.12847048882963974,0.6301253856213049,0.9999999985893452,0.19999999925494194,"[0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194]"
2021,ETTh2,pcsd_equal,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,0.43047814484092534,0.4510320116201389,0.6419324233921038,0.5582008870939413,6,0.6419324102397594,1775109,1194128,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_equal/ETTh2/h720_full/seed2021,0.10953471949891003,-0.05739907499177366,0.09634973928220769,0.06436766351833113,0.27908398186389843,0.9999999985893452,0.19999999925494194,"[0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194]"
2021,ETTm1,pcsd_equal,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,a77b2f0dca7e5c481a7504252915141de296f0878f551728fcbba9a9d409a5bb,0.672514456151634,0.5301836121674186,0.968997281189594,0.6445831485506561,7,0.968997388964312,1747301,1166320,1184117,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_equal/ETTm1/h720_full/seed2021,0.10576689436752151,-0.18562526269845825,0.4285244242726368,0.08267288423174013,0.4232417935146108,0.9999999985893452,0.19999999925494194,"[0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194]"
2021,ETTm2,pcsd_equal,ok,True,True,pcsd-coupling-field,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,da7cd257bc064f00e577611e6b1f2d905647dc81a82eab6a20c45496764aad7c,0.2038178807279456,0.3000754080226079,0.2914278983655903,0.3583135513588786,6,0.29142786713524,5864133,3550544,3617141,,analysis/stage_c_pcsd_cf_step7b_seed2021_20260716/raw/pcsd_equal/ETTm2/h720_full/seed2021,0.05607232850582966,-0.1669159108388496,0.14752258745428926,0.08932261745343215,0.4308945467029689,0.9999999985893452,0.19999999925494194,"[0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194,0.19999999925494194]"
