horizon,mse,mae
1,0.07051567733287811,0.11936108022928238
2,0.07618789374828339,0.12246859818696976
3,0.08012749254703522,0.12368457764387131
4,0.08447813987731934,0.1269116848707199
5,0.08824937045574188,0.13123488426208496
6,0.09274429082870483,0.13808389008045197
7,0.09346570074558258,0.13673698902130127
8,0.09731713682413101,0.14161761105060577
9,0.09975574165582657,0.1425965130329132
10,0.10277467221021652,0.14779256284236908
11,0.1040390208363533,0.1481577455997467
12,0.10884285718202591,0.15433253347873688
13,0.1116299033164978,0.15783503651618958
14,0.1135031208395958,0.15924504399299622
15,0.11490357667207718,0.16094261407852173
16,0.11819986253976822,0.1657770574092865
17,0.12026577442884445,0.16792742908000946
18,0.1226368322968483,0.17015665769577026
19,0.12401225417852402,0.17101474106311798
20,0.12712666392326355,0.17725101113319397
21,0.12988930940628052,0.18082620203495026
22,0.1309804767370224,0.18063341081142426
23,0.13397227227687836,0.18475033342838287
24,0.13603727519512177,0.1868782788515091
25,0.13795548677444458,0.19066761434078217
26,0.1396932154893875,0.19222116470336914
27,0.14137306809425354,0.1928466409444809
28,0.14348387718200684,0.19530220329761505
29,0.14543743431568146,0.19815941154956818
30,0.14692190289497375,0.1994064748287201
31,0.14847402274608612,0.20083634555339813
32,0.14861586689949036,0.20129473507404327
33,0.15205664932727814,0.2048097550868988
34,0.15298552811145782,0.20488996803760529
35,0.15376509726047516,0.2077159434556961
36,0.15577633678913116,0.20906759798526764
37,0.15752997994422913,0.21051503717899323
38,0.159213125705719,0.21241356432437897
39,0.16009381413459778,0.21433311700820923
40,0.16064020991325378,0.21557673811912537
41,0.16372063755989075,0.2208484411239624
42,0.1629181206226349,0.21921634674072266
43,0.16561982035636902,0.22170816361904144
44,0.1659747064113617,0.2207566350698471
45,0.16821496188640594,0.2244543731212616
46,0.1694830358028412,0.2254575937986374
47,0.17080679535865784,0.22715270519256592
48,0.17206336557865143,0.22835634648799896
49,0.17178429663181305,0.22892245650291443
50,0.17223377525806427,0.23133119940757751
51,0.17326471209526062,0.2321864813566208
52,0.1739622801542282,0.23196814954280853
53,0.17548339068889618,0.2329261302947998
54,0.1766224205493927,0.23460175096988678
55,0.17728428542613983,0.23464184999465942
56,0.17865580320358276,0.23652414977550507
57,0.17900846898555756,0.23751558363437653
58,0.18118295073509216,0.240082785487175
59,0.1817319244146347,0.23857328295707703
60,0.18270091712474823,0.2410486936569214
61,0.18343177437782288,0.2404608428478241
62,0.18570812046527863,0.24399885535240173
63,0.1855490356683731,0.24422740936279297
64,0.18700920045375824,0.24615581333637238
65,0.18754515051841736,0.2449929267168045
66,0.18784736096858978,0.24544021487236023
67,0.18800674378871918,0.24605382978916168
68,0.19008444249629974,0.2471267133951187
69,0.19090434908866882,0.24729187786579132
70,0.19183480739593506,0.24875247478485107
71,0.1930355429649353,0.2507493793964386
72,0.19335947930812836,0.2503252923488617
73,0.19517852365970612,0.25238263607025146
74,0.1948915272951126,0.2513788938522339
75,0.19654029607772827,0.25359731912612915
76,0.19677940011024475,0.25309696793556213
77,0.1985786259174347,0.25399062037467957
78,0.198594331741333,0.25548869371414185
79,0.20081952214241028,0.25713011622428894
80,0.20082738995552063,0.2559349536895752
81,0.20284147560596466,0.25731468200683594
82,0.20322659611701965,0.25789132714271545
83,0.20365232229232788,0.259392112493515
84,0.20415472984313965,0.25915810465812683
85,0.20551665127277374,0.26043152809143066
86,0.20616909861564636,0.2596327066421509
87,0.2066931277513504,0.2616598308086395
88,0.20813225209712982,0.2622298300266266
89,0.20894227921962738,0.2641843557357788
90,0.2083570808172226,0.2619875371456146
91,0.20807257294654846,0.26150596141815186
92,0.21001467108726501,0.26251551508903503
93,0.21043160557746887,0.2624272406101227
94,0.21134664118289948,0.26271799206733704
95,0.21402907371520996,0.2640245258808136
96,0.21320144832134247,0.2647264301776886
97,0.2155367136001587,0.2686470150947571
98,0.2160663604736328,0.27065736055374146
99,0.21594735980033875,0.2687600553035736
100,0.21640528738498688,0.2687252461910248
101,0.2170306295156479,0.26866769790649414
102,0.21866923570632935,0.2702786922454834
103,0.2179701328277588,0.26784980297088623
104,0.21988160908222198,0.26958805322647095
105,0.2190416008234024,0.2700044810771942
106,0.22025828063488007,0.27150455117225647
107,0.21992895007133484,0.2687527537345886
108,0.2200280725955963,0.2703646421432495
109,0.21971477568149567,0.26730409264564514
110,0.22208121418952942,0.270058810710907
111,0.22211851179599762,0.270547479391098
112,0.22175264358520508,0.2701105773448944
113,0.22274617850780487,0.26997146010398865
114,0.22287535667419434,0.27078136801719666
115,0.22329071164131165,0.27155452966690063
116,0.22401681542396545,0.27183640003204346
117,0.22591716051101685,0.27234598994255066
118,0.22412805259227753,0.2717982232570648
119,0.22585825622081757,0.2728947699069977
120,0.2256382405757904,0.27295616269111633
121,0.22715476155281067,0.2749287486076355
122,0.22619089484214783,0.2745964527130127
123,0.22855786979198456,0.2753337025642395
124,0.22676654160022736,0.27437660098075867
125,0.22822967171669006,0.2749522030353546
126,0.22819624841213226,0.2749864161014557
127,0.23005415499210358,0.276185542345047
128,0.23000095784664154,0.276703804731369
129,0.2299671769142151,0.2751903533935547
130,0.23042090237140656,0.27778875827789307
131,0.2309320569038391,0.2771173417568207
132,0.2309766560792923,0.2762472331523895
133,0.23329435288906097,0.2792436182498932
134,0.2335069328546524,0.2779623568058014
135,0.23287518322467804,0.27746427059173584
136,0.23393985629081726,0.27898111939430237
137,0.23489196598529816,0.2800107002258301
138,0.23441030085086823,0.2787724435329437
139,0.23554392158985138,0.2795746624469757
140,0.2371547371149063,0.28013062477111816
141,0.23816931247711182,0.2814781069755554
142,0.2386515587568283,0.28139984607696533
143,0.2398086041212082,0.2828558087348938
144,0.24034948647022247,0.28407636284828186
145,0.24415597319602966,0.2872418165206909
146,0.24291320145130157,0.2866387963294983
147,0.2449059933423996,0.2879774272441864
148,0.24597102403640747,0.2882592976093292
149,0.2457485944032669,0.28929030895233154
150,0.24747009575366974,0.29016968607902527
151,0.24703192710876465,0.28976577520370483
152,0.24861668050289154,0.29109814763069153
153,0.24793726205825806,0.2908366024494171
154,0.24952740967273712,0.2922964096069336
155,0.24979157745838165,0.2919226288795471
156,0.25177475810050964,0.29427504539489746
157,0.2530623972415924,0.2956635355949402
158,0.2538872957229614,0.29477864503860474
159,0.2546304762363434,0.2960759103298187
160,0.2565879821777344,0.2985268235206604
161,0.25765666365623474,0.2987124025821686
162,0.25852662324905396,0.3001120388507843
163,0.2594858407974243,0.30009129643440247
