epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h192_l1
1,242,0.6569546111359084,0.4220602270985438,0.4220602270985438,0.1392626158646808,0.9563176828967638,0.1392626158646808,0.09563176828967639,full,off,1,32,192,0.29128448909614235,0.0005,4.560331583023071,0,3,0.0,1,0,0,0.4220602270985438
2,242,0.5359787633103773,0.39253420093335395,0.39253420093335395,0.049862939825912646,0.9358162379954472,0.049862939825912646,0.09358162379954472,full,off,1,32,192,0.29727869539055973,0.0004877641290737884,3.9585869312286377,0,3,0.0,1,1,0,0.39253420093335395
3,242,0.4985731805651641,0.382801940987918,0.382801940987918,0.022654449775014535,0.9311678939121814,0.022654449775014535,0.09311678939121815,full,off,1,32,192,0.3185880936992665,0.0004522542485937369,4.153404951095581,0,3,0.0,1,2,0,0.382801940987918
4,242,0.48426014776072224,0.3766016945366032,0.3766016945366032,0.015698449393688155,0.9196000136127157,0.015698449393688155,0.09196000136127158,full,off,1,32,192,0.31508194263248396,0.0003969463130731183,3.928736448287964,0,3,0.0,1,3,0,0.3766016945366032
5,242,0.47504868536941275,0.37143565566579173,0.37143565566579173,0.012415673968589995,0.9119735273940504,0.012415673968589995,0.09119735273940505,full,off,1,32,192,0.3078057932240578,0.00032725424859373687,3.723496913909912,0,3,0.0,1,4,0,0.37143565566579173
6,242,0.4679596506613345,0.36706386198682234,0.36706386198682234,0.01019370667674879,0.9070208052958338,0.01019370667674879,0.0907020805295834,full,off,1,32,192,0.30357276927679777,0.00025,3.6385390758514404,0,3,0.0,1,5,0,0.36706386198682234
7,242,0.46291286701505835,0.3638124454858874,0.3638124454858874,0.008721741447456119,0.9037867710610067,0.008721741447456119,0.09037867710610067,full,off,1,32,192,0.3083442542119883,0.00017274575140626317,4.201109886169434,0,3,0.0,1,6,0,0.3638124454858874
8,242,0.45896480928275213,0.36110966991294513,0.36110966991294513,0.0076788889594406875,0.9017624781151449,0.0076788889594406875,0.0901762478115145,full,off,1,32,192,0.30421891740600887,0.00010305368692688174,4.0934669971466064,0,3,0.0,1,7,0,0.36110966991294513
9,242,0.4563646548050494,0.3592939770911351,0.3592939770911351,0.007007903063454288,0.9006277332621172,0.007007903063454288,0.09006277332621172,full,off,1,32,192,0.31270910419213277,4.7745751406263163e-05,3.974534511566162,0,3,0.0,1,8,0,0.3592939770911351
10,242,0.45517669347199524,0.35849683417761624,0.35849683417761624,0.006663513514174779,0.9001634350000334,0.006663513514174779,0.09001634350000334,full,off,1,32,192,0.3101623940747231,1.2235870926211617e-05,4.111550331115723,0,3,0.0,1,9,0,0.35849683417761624
