epoch,train_loss,train_pred_loss,train_alignment_loss,train_reconstruction_loss,train_raw_reconstruction_loss,mse,mae
1,0.3248417654207775,0.28439345748576905,0.8089661683355059,1.9975612235248537,1.9975612235248537,0.4009793996810913,0.4288020431995392
2,0.28731073069393187,0.24922860357770346,0.7616425306725323,1.9981626886174195,1.9981626886174195,0.38390153646469116,0.4169641435146332
3,0.2747653392808778,0.23774178617430808,0.7404710636999374,1.9977157747835146,1.9977157747835146,0.3923843502998352,0.42217594385147095
4,0.2653235167376977,0.22986482257457605,0.7091738834865111,1.9976426125469064,1.9976426125469064,0.3928443193435669,0.42019662261009216
5,0.25733949131983563,0.22355887523495166,0.6756123255069991,1.9974412322044373,1.9974412322044373,0.3851705491542816,0.4148828387260437
6,0.25057099350637063,0.21765811696536558,0.6582575043789426,1.9974403166233148,1.9974403166233148,0.39075323939323425,0.41834935545921326
7,0.2445048576122836,0.21233891241980674,0.6433188809936208,1.997700804158261,1.997700804158261,0.38645800948143005,0.41566264629364014
8,0.23857192303005018,0.20720793144371277,0.6272798256766527,1.9978342293796683,1.9978342293796683,0.4030991494655609,0.42483657598495483
9,0.2328007189290864,0.20233752634516336,0.609263846524676,1.9977328423270606,1.9977328423270606,0.41228458285331726,0.42930081486701965
10,0.22699029502787985,0.19770193727392898,0.5857671584401812,1.9979026734380794,1.9979026734380794,0.42998048663139343,0.4370785057544708
11,0.22179355797238817,0.19367587392715582,0.5623536853861988,1.9974118928263958,1.9974118928263958,0.4233872592449188,0.433778315782547
12,0.21629099676707633,0.1890329702344156,0.545160523706809,1.9973864456764738,1.9973864456764738,0.4422728419303894,0.44337838888168335
