config,candidate_arm,baseline,comparison,dataset,target_horizon,status,candidate_mse,baseline_mse,relative_mse_pct,candidate_mae,baseline_mae,relative_mae_pct,candidate_wins_mse
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,ETTh2,720,ok,0.4109322428703308,0.40095075964927673,2.489453625124738,0.43999314308166504,0.4333471655845642,1.5336381600963511,False
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,ETTm1,96,ok,0.2745465338230133,0.2746913731098175,-0.05272800713195247,0.33156561851501465,0.33236175775527954,-0.23953996562116053,True
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,ETTm1,192,ok,0.3114936947822571,0.31090429425239563,0.18957619459027963,0.35380539298057556,0.3541737198829651,-0.10399611312528201,False
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,ETTm1,336,ok,0.34971684217453003,0.34916529059410095,0.15796288900613575,0.3748440742492676,0.3754100799560547,-0.15076998115057805,False
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,ETTm1,720,ok,0.4100237488746643,0.4094148278236389,0.1487296037279151,0.40586739778518677,0.40668970346450806,-0.202194860680327,False
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,Weather,96,ok,0.14141464233398438,0.14134864509105682,0.046691104032192676,0.18169519305229187,0.18156342208385468,0.07257572418761793,False
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,Weather,192,ok,0.1823892891407013,0.18247704207897186,-0.048089851342825174,0.22311361134052277,0.22317837178707123,-0.02901734878245632,True
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,Weather,336,ok,0.23174941539764404,0.23195183277130127,-0.08726698609741179,0.2635509967803955,0.26378199458122253,-0.08757148159174166,True
l48_r32,stbo_bank4,stbo_independent,l48_r32_stbo_bank4_vs_stbo_independent,Weather,720,ok,0.30402714014053345,0.30398693680763245,0.013225348866363618,0.3147503733634949,0.3148082494735718,-0.018384559544959433,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTh2,96,ok,0.24858586490154266,0.24416223168373108,1.811759823501946,0.31912723183631897,0.31473836302757263,1.3944499064328708,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTh2,192,ok,0.289305180311203,0.2861934006214142,1.0872995963681076,0.34963706135749817,0.3473576307296753,0.6562201103901488,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTh2,336,ok,0.31980228424072266,0.31436556577682495,1.7294255655714297,0.3753042221069336,0.37210166454315186,0.860667357592626,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTh2,720,ok,0.40735554695129395,0.3950280547142029,3.120662466874613,0.43663063645362854,0.4309396743774414,1.3205936734436374,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTm1,96,ok,0.2749953866004944,0.27276551723480225,0.8175041289301355,0.33192315697669983,0.33084431290626526,0.3260881412642691,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTm1,192,ok,0.31107258796691895,0.3091461658477783,0.6231428146157736,0.3535393178462982,0.35286661982536316,0.1906380437084021,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTm1,336,ok,0.3490331470966339,0.34693026542663574,0.6061395846834516,0.37439239025115967,0.3737157881259918,0.18104724142393724,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,ETTm1,720,ok,0.40806812047958374,0.40836983919143677,-0.07388369142306006,0.40516895055770874,0.4053221046924591,-0.0377857839425233,True
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,Weather,96,ok,0.14153119921684265,0.14136819541454315,0.11530443733933637,0.18180164694786072,0.18159954249858856,0.11129127666922312,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,Weather,192,ok,0.18257436156272888,0.18240033090114594,0.09541137382982345,0.22326938807964325,0.22314205765724182,0.0570624936142794,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,Weather,336,ok,0.2322750985622406,0.2316502183675766,0.2697516104528175,0.2637217044830322,0.26356613636016846,0.05902432118638501,False
l48_r32,stbo_dct,a6_clean,l48_r32_stbo_dct_vs_a6_clean,Weather,720,ok,0.3045770823955536,0.3030458390712738,0.505284391619587,0.3148159980773926,0.3143439292907715,0.15017588782013647,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTh2,96,ok,0.24858586490154266,0.24643005430698395,0.8748164263572944,0.31912723183631897,0.3166138827800751,0.793821494552005,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTh2,192,ok,0.289305180311203,0.2885763943195343,0.25254525526496874,0.34963706135749817,0.34899604320526123,0.18367490540858178,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTh2,336,ok,0.31980228424072266,0.31609028577804565,1.1743475297065986,0.3753042221069336,0.37343132495880127,0.501537236689753,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTh2,720,ok,0.40735554695129395,0.40095075964927673,1.5973999669235406,0.43663063645362854,0.4333471655845642,0.7576998604883256,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTm1,96,ok,0.2749953866004944,0.2746913731098175,0.11067456805617937,0.33192315697669983,0.33236175775527954,-0.1319648751234026,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTm1,192,ok,0.31107258796691895,0.31090429425239563,0.05413039241801698,0.3535393178462982,0.3541737198829651,-0.1791217137388168,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTm1,336,ok,0.3490331470966339,0.34916529059410095,-0.03784554221932801,0.37439239025115967,0.3754100799560547,-0.27108747453296056,True
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,ETTm1,720,ok,0.40806812047958374,0.4094148278236389,-0.3289346776261137,0.40516895055770874,0.40668970346450806,-0.3739344502317943,True
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,Weather,96,ok,0.14153119921684265,0.14134864509105682,0.1291516630161027,0.18180164694786072,0.18156342208385468,0.1312075203649954,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,Weather,192,ok,0.18257436156272888,0.18247704207897186,0.053332453577858985,0.22326938807964325,0.22317837178707123,0.04078186064502276,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,Weather,336,ok,0.2322750985622406,0.23195183277130127,0.13936763813289232,0.2637217044830322,0.26378199458122253,-0.022856032416473937,False
l48_r32,stbo_dct,stbo_independent,l48_r32_stbo_dct_vs_stbo_independent,Weather,720,ok,0.3045770823955536,0.30398693680763245,0.19413518032012078,0.3148159980773926,0.3148082494735718,0.0024613725446487322,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTh2,96,ok,0.24643005430698395,0.24416223168373108,0.9288179451891754,0.3166138827800751,0.31473836302757263,0.5958980451131524,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTh2,192,ok,0.2885763943195343,0.2861934006214142,0.8326515191985129,0.34899604320526123,0.3473576307296753,0.47167884930128245,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTh2,336,ok,0.31609028577804565,0.31436556577682495,0.5486351525042954,0.37343132495880127,0.37210166454315186,0.3573379380825692,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTh2,720,ok,0.40095075964927673,0.3950280547142029,1.499312482846027,0.4333471655845642,0.4309396743774414,0.5586608405458993,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTm1,96,ok,0.2746913731098175,0.27276551723480225,0.7060481451390599,0.33236175775527954,0.33084431290626526,0.4586582842196929,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTm1,192,ok,0.31090429425239563,0.3091461658477783,0.5687045801768154,0.3541737198829651,0.35286661982536316,0.3704232659492712,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTm1,336,ok,0.34916529059410095,0.34693026542663574,0.6442289388377986,0.3754100799560547,0.3737157881259918,0.4533637282382319,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,ETTm1,720,ok,0.4094148278236389,0.40836983919143677,0.2558927060507754,0.40668970346450806,0.4053221046924591,0.3374103598634548,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,Weather,96,ok,0.14134864509105682,0.14136819541454315,-0.0138293648221266,0.18156342208385468,0.18159954249858856,-0.019890146327961045,True
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,Weather,192,ok,0.18247704207897186,0.18240033090114594,0.04205649049371374,0.22317837178707123,0.22314205765724182,0.01627399613084446,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,Weather,336,ok,0.23195183277130127,0.2316502183675766,0.13020251215394296,0.26378199458122253,0.26356613636016846,0.08189907248141726,False
l48_r32,stbo_independent,a6_clean,l48_r32_stbo_independent_vs_a6_clean,Weather,720,ok,0.30398693680763245,0.3030458390712738,0.3105463316185997,0.3148082494735718,0.3143439292907715,0.1477108795604476,False
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTh2,96,ok,0.24643005430698395,0.24858586490154266,-0.8672297579802368,0.3166138827800751,0.31912723183631897,-0.7875695978000974,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTh2,192,ok,0.2885763943195343,0.289305180311203,-0.25190907085892444,0.34899604320526123,0.34963706135749817,-0.1833381592180494,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTh2,336,ok,0.31609028577804565,0.31980228424072266,-1.1607166820243542,0.37343132495880127,0.3753042221069336,-0.49903439338305766,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTh2,720,ok,0.40095075964927673,0.40735554695129395,-1.5722842980662843,0.4333471655845642,0.43663063645362854,-0.7520019428167268,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTm1,96,ok,0.2746913731098175,0.2749953866004944,-0.11055221486989675,0.33236175775527954,0.33192315697669983,0.1321392525229781,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTm1,192,ok,0.31090429425239563,0.31107258796691895,-0.05410110727634976,0.3541737198829651,0.3535393178462982,0.17944313535804834,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTm1,336,ok,0.34916529059410095,0.3490331470966339,0.03785987049260697,0.3754100799560547,0.37439239025115967,0.27182435631565305,False
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,ETTm1,720,ok,0.4094148278236389,0.40806812047958374,0.33002022860115776,0.40668970346450806,0.40516895055770874,0.3753379681996849,False
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,Weather,96,ok,0.14134864509105682,0.14153119921684265,-0.12898507664457215,0.18156342208385468,0.18180164694786072,-0.131035591814177,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,Weather,192,ok,0.18247704207897186,0.18257436156272888,-0.05330402523334721,0.22317837178707123,0.22326938807964325,-0.0407652358233479,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,Weather,336,ok,0.23195183277130127,0.2322750985622406,-0.13917367506904865,0.26378199458122253,0.2637217044830322,0.022861257592921014,True
l48_r32,stbo_independent,stbo_dct,l48_r32_stbo_independent_vs_stbo_dct,Weather,720,ok,0.30398693680763245,0.3045770823955536,-0.19375902588584237,0.3148082494735718,0.3148159980773926,-0.0024613119625871427,True
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTh2,96,ok,0.24549271166324615,0.24416223168373108,0.5449163739781326,0.31617316603660583,0.31473836302757263,0.45587166280949276,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTh2,192,ok,0.2884165048599243,0.2861934006214142,0.7767838928791182,0.3487091660499573,0.3473576307296753,0.38909043611419225,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTh2,336,ok,0.31517380475997925,0.31436556577682495,0.2571016266228465,0.373108446598053,0.37210166454315186,0.2705663937669245,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTh2,720,ok,0.39854028820991516,0.3950280547142029,0.8891098882213067,0.4321509301662445,0.4309396743774414,0.2810731665755739,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTm1,96,ok,0.27465927600860596,0.27276551723480225,0.6942808581531734,0.33234384655952454,0.33084431290626526,0.45324450043793263,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTm1,192,ok,0.3108139932155609,0.3091461658477783,0.5394947607416878,0.3542231619358063,0.35286661982536316,0.38443480743928227,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTm1,336,ok,0.3490087687969208,0.34693026542663574,0.5991127259332707,0.3753514289855957,0.3737157881259918,0.4376697243126504,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,ETTm1,720,ok,0.40903010964393616,0.40836983919143677,0.16168443139843447,0.4065021872520447,0.4053221046924591,0.29114685479119107,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,Weather,96,ok,0.14160090684890747,0.14136819541454315,0.16461371221576648,0.18189838528633118,0.18159954249858856,0.1645614210426416,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,Weather,192,ok,0.18265123665332794,0.18240033090114594,0.13755772861947513,0.22347170114517212,0.22314205765724182,0.14772808469689647,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,Weather,336,ok,0.23193512856960297,0.2316502183675766,0.12299155340069756,0.26388293504714966,0.26356613636016846,0.12019703720522745,False
l120_r64,stbo_shared,a6_clean,l120_r64_stbo_shared_vs_a6_clean,Weather,720,ok,0.3036886751651764,0.3030458390712738,0.21212503556315987,0.31467026472091675,0.3143439292907715,0.10381477093626135,False
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTh2,96,ok,0.24549271166324615,0.24891254305839539,-1.373908824814396,0.31617316603660583,0.31958287954330444,-1.066926210681629,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTh2,192,ok,0.2884165048599243,0.29091015458106995,-0.8571889574417457,0.3487091660499573,0.3507513701915741,-0.5822369675994143,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTh2,336,ok,0.31517380475997925,0.32313278317451477,-2.4630674536780472,0.373108446598053,0.3773425221443176,-1.1220775019480267,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTh2,720,ok,0.39854028820991516,0.4108887016773224,-3.005293992509106,0.4321509301662445,0.4386098086833954,-1.4725795888010151,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTm1,96,ok,0.27465927600860596,0.2753976285457611,-0.2681041739734713,0.33234384655952454,0.33189406991004944,0.13551813372170152,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTm1,192,ok,0.3108139932155609,0.31159165501594543,-0.24957722322336284,0.3542231619358063,0.3535957932472229,0.1774253824747163,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTm1,336,ok,0.3490087687969208,0.3496312201023102,-0.1780308134975095,0.3753514289855957,0.37451478838920593,0.22339320697806198,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,ETTm1,720,ok,0.40903010964393616,0.40869757533073425,0.08136439589414568,0.4065021872520447,0.40536031126976013,0.28169407574898386,False
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,Weather,96,ok,0.14160090684890747,0.14160765707492828,-0.004766851002446781,0.18189838528633118,0.18204940855503082,-0.08295729708673871,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,Weather,192,ok,0.18265123665332794,0.18249107897281647,0.08776192316519715,0.22347170114517212,0.22331419587135315,0.0705307932639121,False
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,Weather,336,ok,0.23193512856960297,0.23199225962162018,-0.024626275079342452,0.26388293504714966,0.2635729908943176,0.11759329048866007,True
l120_r64,stbo_shared,stbo_dct,l120_r64_stbo_shared_vs_stbo_dct,Weather,720,ok,0.3036886751651764,0.3040352463722229,-0.1139904702437744,0.31467026472091675,0.3144686222076416,0.0641216639865494,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTh2,96,ok,0.24549271166324615,0.24645836651325226,-0.3918125660198224,0.31617316603660583,0.3166827857494354,-0.16092434946332057,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTh2,192,ok,0.2884165048599243,0.2895892560482025,-0.4049705449303609,0.3487091660499573,0.34915003180503845,-0.12626828438250248,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTh2,336,ok,0.31517380475997925,0.31766441464424133,-0.7840380506741296,0.373108446598053,0.3742789626121521,-0.3127389276516901,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTh2,720,ok,0.39854028820991516,0.40071341395378113,-0.5423141996730441,0.4321509301662445,0.43355804681777954,-0.3245509250405898,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTm1,96,ok,0.27465927600860596,0.27536457777023315,-0.2561338017178505,0.33234384655952454,0.332914263010025,-0.1713403461128693,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTm1,192,ok,0.3108139932155609,0.31122976541519165,-0.13359011438899282,0.3542231619358063,0.3546692728996277,-0.12578224219261802,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTm1,336,ok,0.3490087687969208,0.34936174750328064,-0.10103530477576506,0.3753514289855957,0.37587758898735046,-0.13998174330432933,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,ETTm1,720,ok,0.40903010964393616,0.4094070494174957,-0.09206968323967057,0.4065021872520447,0.407027930021286,-0.12916626365513384,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,Weather,96,ok,0.14160090684890747,0.14160892367362976,-0.005661242606980199,0.18189838528633118,0.18197932839393616,-0.04447928691645453,True
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,Weather,192,ok,0.18265123665332794,0.18256054818630219,0.0496758297051203,0.22347170114517212,0.22340832650661469,0.028367178407551208,False
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,Weather,336,ok,0.23193512856960297,0.2318556308746338,0.03428758433396961,0.26388293504714966,0.26390406489372253,-0.008006639299540375,False
l120_r64,stbo_shared,stbo_independent,l120_r64_stbo_shared_vs_stbo_independent,Weather,720,ok,0.3036886751651764,0.3036164939403534,0.02377381540976664,0.31467026472091675,0.31474044919013977,-0.02229915773571678,False
l120_r64,stbo_bank4,a6_clean,l120_r64_stbo_bank4_vs_a6_clean,ETTh2,96,ok,0.2508641481399536,0.24416223168373108,2.7448620574961335,0.3195521831512451,0.31473836302757263,1.5294672302946344,False
l120_r64,stbo_bank4,a6_clean,l120_r64_stbo_bank4_vs_a6_clean,ETTh2,192,ok,0.29602861404418945,0.2861934006214142,3.436561919813652,0.35367679595947266,0.3473576307296753,1.8192101369769897,False
