segment_a,segment_b,cosine
0,1,-0.10898886620998383
0,2,0.052772752940654755
0,3,0.8424359560012817
0,4,-0.2411709874868393
0,5,-0.09727275371551514
0,6,0.7101306319236755
0,7,-0.3142140805721283
0,8,-0.13569916784763336
0,9,0.6592177748680115
0,10,-0.3355809450149536
0,11,-0.11294645816087723
0,12,0.6797391772270203
0,13,-0.29276105761528015
0,14,-0.08494047820568085
1,2,0.14943070709705353
1,3,-0.007365141063928604
1,4,0.9357295036315918
1,5,0.11137603223323822
1,6,-0.050727058202028275
1,7,0.8546537160873413
1,8,0.0938829705119133
1,9,-0.07044286280870438
1,10,0.842298150062561
1,11,0.09234635531902313
1,12,-0.03653990104794502
1,13,0.8663067817687988
1,14,0.11236332356929779
2,3,0.14397698640823364
2,4,0.13776849210262299
2,5,0.9542531967163086
2,6,0.11911050975322723
2,7,0.1263297200202942
2,8,0.9105591177940369
2,9,0.10466448217630386
2,10,0.11726272106170654
2,11,0.9050661325454712
2,12,0.12268960475921631
2,13,0.14713898301124573
2,14,0.9286244511604309
3,4,0.0010601435787975788
3,5,0.10904307663440704
3,6,0.9631662964820862
3,7,-0.014443878084421158
3,8,0.10583806782960892
3,9,0.9289328455924988
3,10,-0.03621113300323486
3,11,0.12732994556427002
3,12,0.941013514995575
3,13,0.00014157894474919885
3,14,0.14599154889583588
4,5,0.19060999155044556
4,6,0.033109527081251144
4,7,0.9743812680244446
4,8,0.20149290561676025
4,9,0.02711706981062889
4,10,0.9584282040596008
4,11,0.19370155036449432
4,12,0.04353468492627144
4,13,0.9656726717948914
4,14,0.19582603871822357
5,6,0.15719619393348694
5,7,0.23109020292758942
5,8,0.9878169894218445
5,9,0.1636206954717636
5,10,0.22755002975463867
5,11,0.9777782559394836
5,12,0.16341790556907654
5,13,0.239213228225708
5,14,0.9820166230201721
6,7,0.06822764128446579
6,8,0.1847769170999527
6,9,0.9893686175346375
6,10,0.055800918489694595
6,11,0.2072296142578125
6,12,0.9849503636360168
6,13,0.07511724531650543
6,14,0.2045028954744339
7,8,0.2693660259246826
7,9,0.08410157263278961
7,10,0.992161750793457
7,11,0.2632269859313965
7,12,0.08727267384529114
7,13,0.9835346341133118
7,14,0.2452218383550644
8,9,0.20751462876796722
8,10,0.2743932008743286
8,11,0.9932573437690735
8,12,0.2008938044309616
8,13,0.2752446234226227
8,14,0.9809982776641846
9,10,0.08436371386051178
9,11,0.2365618497133255
9,12,0.9911677837371826
9,13,0.096761055290699
9,14,0.2221532166004181
10,11,0.2773827314376831
10,12,0.08960029482841492
10,13,0.9898359179496765
10,14,0.2550690472126007
11,12,0.23660370707511902
11,13,0.28345370292663574
11,14,0.9868289232254028
12,13,0.11485138535499573
12,14,0.23247316479682922
13,14,0.2766325771808624
