horizon,mse,mae
1,0.05883742496371269,0.16422569751739502
2,0.07854020595550537,0.1889060139656067
3,0.09194117039442062,0.20300346612930298
4,0.11197641491889954,0.2225150763988495
5,0.129694864153862,0.23966042697429657
6,0.14476807415485382,0.25494518876075745
7,0.1590278595685959,0.26370930671691895
8,0.17383719980716705,0.27521833777427673
9,0.1865886151790619,0.2838355600833893
10,0.20185592770576477,0.29303136467933655
11,0.21543237566947937,0.3028060495853424
12,0.22824011743068695,0.31011030077934265
13,0.23532764613628387,0.3162977993488312
14,0.2477467805147171,0.3236628472805023
15,0.2561582624912262,0.3283759355545044
16,0.2624184787273407,0.33253711462020874
17,0.27279654145240784,0.3382091820240021
18,0.2833356261253357,0.34364113211631775
19,0.28876882791519165,0.3462040424346924
20,0.2985903322696686,0.35038721561431885
21,0.29703113436698914,0.3513205647468567
22,0.30456188321113586,0.35454174876213074
23,0.31064361333847046,0.3583731949329376
24,0.3118402659893036,0.3600706458091736
25,0.3165646195411682,0.36297059059143066
26,0.3185395300388336,0.3644676208496094
27,0.3233141005039215,0.36753639578819275
28,0.3236636221408844,0.3680233955383301
29,0.3213058114051819,0.3662267029285431
30,0.32695332169532776,0.3709302842617035
31,0.3224470019340515,0.3700267970561981
32,0.3238462209701538,0.36947447061538696
33,0.33480003476142883,0.3746691346168518
34,0.3375104069709778,0.37655073404312134
35,0.331147700548172,0.37506362795829773
36,0.33258166909217834,0.3736151158809662
37,0.3313916325569153,0.3735103905200958
38,0.33790865540504456,0.377347469329834
39,0.3328770399093628,0.3743673861026764
40,0.33939969539642334,0.379711389541626
41,0.3352770507335663,0.37771087884902954
42,0.3384542465209961,0.3778437376022339
43,0.3307506740093231,0.3735569417476654
44,0.336954265832901,0.3760756850242615
45,0.33634674549102783,0.3759259283542633
46,0.33539822697639465,0.3750953674316406
47,0.3282325863838196,0.371968150138855
48,0.3298475444316864,0.37304556369781494
49,0.3255687654018402,0.37137219309806824
50,0.32563066482543945,0.3722851574420929
51,0.3215146064758301,0.36914077401161194
52,0.3263570964336395,0.37241488695144653
53,0.32660701870918274,0.3720182478427887
54,0.32808104157447815,0.37295785546302795
55,0.3272048830986023,0.3716095983982086
56,0.32434508204460144,0.3717278242111206
57,0.3231646716594696,0.37067991495132446
58,0.326741099357605,0.374153196811676
59,0.3254958689212799,0.37258395552635193
60,0.322550892829895,0.3715587854385376
61,0.3215765357017517,0.37094366550445557
62,0.3244166076183319,0.3721054494380951
63,0.32518622279167175,0.37200093269348145
64,0.32143303751945496,0.3706299960613251
65,0.32183340191841125,0.3705129623413086
66,0.32442963123321533,0.37353751063346863
67,0.3238925337791443,0.373330295085907
68,0.3256772458553314,0.37426382303237915
69,0.32386571168899536,0.37182196974754333
70,0.3254973590373993,0.37193965911865234
71,0.33015376329421997,0.37436026334762573
72,0.3301285207271576,0.37610700726509094
73,0.3251921534538269,0.3728909194469452
74,0.3269263207912445,0.3743157982826233
75,0.3290554881095886,0.3752862811088562
76,0.3262820839881897,0.3767450153827667
77,0.3287726044654846,0.37700116634368896
78,0.33238300681114197,0.3765735328197479
79,0.33059900999069214,0.37700024247169495
80,0.3287378251552582,0.3766518235206604
