target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.3942740930554767,0.2525364321190864,4551,21,96,unified,TSAF_siff_independent_target_only,Weather,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.4483565789802621,0.29283144895453006,4551,21,192,unified,TSAF_siff_independent_target_only,Weather,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.5085623891846764,0.3371510461992806,4551,21,336,unified,TSAF_siff_independent_target_only,Weather,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.5911310097202659,0.3897150095862647,4551,21,720,unified,TSAF_siff_independent_target_only,Weather,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
