segment_a,segment_b,cosine
0,1,0.806164562702179
0,2,0.587996780872345
0,3,0.46413975954055786
0,4,0.4144749343395233
0,5,0.3700478672981262
0,6,0.35346469283103943
0,7,0.3383597433567047
0,8,0.3576454818248749
0,9,0.3873980939388275
0,10,0.4520733654499054
0,11,0.5175216197967529
0,12,0.532462477684021
0,13,0.522723376750946
0,14,0.49663203954696655
1,2,0.9278169870376587
1,3,0.8519657254219055
1,4,0.8153957724571228
1,5,0.7803096175193787
1,6,0.7646212577819824
1,7,0.7475250959396362
1,8,0.7556923031806946
1,9,0.7724353075027466
1,10,0.8074657917022705
1,11,0.8440847992897034
1,12,0.8574275374412537
1,13,0.8627247214317322
1,14,0.8542624711990356
2,3,0.9802447557449341
2,4,0.9609509110450745
2,5,0.9384196400642395
2,6,0.9242507219314575
2,7,0.9088142514228821
2,8,0.9066455960273743
2,9,0.9089329242706299
2,10,0.9153766632080078
2,11,0.9194187521934509
2,12,0.9317135810852051
2,13,0.9500877857208252
2,14,0.9589020013809204
3,4,0.9948844313621521
3,5,0.9847593903541565
3,6,0.9748689532279968
3,7,0.9626059532165527
3,8,0.9556644558906555
3,9,0.949569582939148
3,10,0.9411071538925171
3,11,0.928909182548523
3,12,0.935976505279541
3,13,0.9547489881515503
3,14,0.9683609008789062
4,5,0.995642364025116
4,6,0.98931884765625
4,7,0.9801270961761475
4,8,0.9726465940475464
4,9,0.9644171595573425
4,10,0.9512397646903992
4,11,0.932878315448761
4,12,0.9360472559928894
4,13,0.9531092047691345
4,14,0.9655048847198486
5,6,0.9970750212669373
5,7,0.9913137555122375
5,8,0.9842543601989746
5,9,0.9749475121498108
5,10,0.958149254322052
5,11,0.935131847858429
5,12,0.934524416923523
5,13,0.9483017921447754
5,14,0.9591736197471619
6,7,0.9972079396247864
6,8,0.9924988150596619
6,9,0.9847643971443176
6,10,0.9676792621612549
6,11,0.9434983134269714
6,12,0.9399961829185486
6,13,0.949848473072052
6,14,0.9576987028121948
7,8,0.99720698595047
7,9,0.9909687638282776
7,10,0.9748682379722595
7,11,0.9494927525520325
7,12,0.9440432786941528
7,13,0.950308620929718
7,14,0.9544326663017273
8,9,0.9964322447776794
8,10,0.9849886894226074
8,11,0.9632922410964966
8,12,0.9573569893836975
8,13,0.960019052028656
8,14,0.9598414897918701
9,10,0.993520200252533
9,11,0.9774419665336609
9,12,0.9715197682380676
9,13,0.9714767932891846
9,14,0.9674203991889954
10,11,0.9930878281593323
10,12,0.9890539646148682
10,13,0.9846011400222778
10,14,0.9745933413505554
11,12,0.9965574145317078
11,13,0.9896160960197449
11,14,0.9754562973976135
12,13,0.9950341582298279
12,14,0.9838795065879822
13,14,0.9946898818016052
