scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.5222006440162659,0.4338669776916504,8.073087692260742,1.1050828695297241,10.46405029296875
segment_0,0.4971088767051697,0.4045535922050476,8.616289138793945,0.9797764420509338,10.46405029296875
segment_1,0.43050047755241394,0.4303716719150543,7.763840198516846,1.24259614944458,10.46405029296875
segment_2,0.4920119047164917,0.4358541667461395,8.01351261138916,1.0988972187042236,10.46405029296875
segment_3,0.5331569910049438,0.43722155690193176,8.215094566345215,1.0114697217941284,10.46405029296875
segment_4,0.5463659167289734,0.4379650056362152,8.262649536132812,0.9846623539924622,10.46405029296875
segment_5,0.5574342608451843,0.4366147816181183,8.302240371704102,0.9656019806861877,10.46405029296875
segment_6,0.5611463785171509,0.4366048574447632,8.357122421264648,0.9688599705696106,10.46405029296875
segment_7,0.563825249671936,0.43672478199005127,8.224471092224121,0.9559206366539001,10.46405029296875
segment_8,0.5549247860908508,0.436667799949646,8.127547264099121,0.9848301410675049,10.46405029296875
segment_9,0.5433980822563171,0.43624863028526306,7.996625900268555,1.0191839933395386,10.46405029296875
segment_10,0.5239554643630981,0.43609973788261414,7.780390739440918,1.0960043668746948,10.46405029296875
segment_11,0.5060116052627563,0.43453386425971985,7.655808925628662,1.1738256216049194,10.46405029296875
segment_12,0.5022473931312561,0.43673059344291687,7.687520503997803,1.2030487060546875,10.46405029296875
segment_13,0.5062723755836487,0.4351204037666321,7.926044940948486,1.1867281198501587,10.46405029296875
segment_14,0.5146497488021851,0.4366932511329651,8.167165756225586,1.153900384902954,10.46405029296875
