short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.8332076384080646,0.0719229926665624
96,336,1.6340171797211962,0.14104936178773642
96,720,1.0745873014962317,0.09275903273373842
192,336,1.9423579096926096,0.1676655220799148
192,720,1.5314474409253886,0.13219547923654318
336,720,0.6758963062179592,0.0583437823113941
