short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.6519381974967754,0.11812523131569228
96,336,0.7941843711152767,0.1438989353676637
96,720,2.3843939630481854,0.4320303512116273
192,336,1.3442758228768383,0.24357046900937956
192,720,1.5083213549336218,0.27329401718452573
336,720,2.6471544513027063,0.4796401454756657
