model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,10.306985164796489,2.468488251117239,0.33837957459414464,0.4472674661231746
TimeMixer,96,17.508441129167075,3.4025201589332106,0.5748042484168221,0.6165054944986247
UVHF,192,7.702703497684692,2.1166644856962105,0.25288069121062334,0.38352022162624144
TimeMixer,192,14.696284221477434,3.049676398676404,0.48248079564169677,0.5525734362779678
UVHF,336,9.745279775210184,2.457390455461739,0.3199387184430526,0.44525664717755414
TimeMixer,336,12.502022742799248,2.79181936062046,0.4104429248354566,0.5058521022869673
UVHF,720,13.92657124311037,2.901142188843781,0.4572110250914272,0.5256603976461749
TimeMixer,720,25.94117775899465,3.9382604257990073,0.8516520160076332,0.7135767248570298
