scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.506475567817688,0.44014742970466614,0.5839542746543884,0.0953131690621376,0.43525126576423645
