short_horizon,long_horizon,chpd_raw,nchpd
96,192,1.455514185847741,0.25040029827505345
96,336,1.695854711445201,0.29174743173643947
96,720,2.164153413172829,0.37231149338185787
192,336,1.7669376658372027,0.3039762324964007
192,720,1.255528758576469,0.21599567953186732
336,720,2.2715098474606363,0.3907806250665869
