model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,2.8281194220459103,1.3277653294305005,0.08311893926096468,0.22762630472921916
TimeMixer,96,6.060371295159473,1.9965802914923578,0.17811540405774165,0.34228502866732013
UVHF,192,6.152357233036693,2.056545953421543,0.18081888734196183,0.3525652805559853
TimeMixer,192,6.195219503184334,2.1534523501115728,0.18207861718265275,0.36917849110926626
UVHF,336,7.417065180929114,2.287397974392488,0.21798888175036024,0.3921415455089398
TimeMixer,336,9.958933152919077,2.579402583924476,0.29269483932989676,0.44220154388242805
UVHF,720,7.508533178308994,2.3508883368637825,0.2206771426700637,0.4030260567060037
TimeMixer,720,16.484574078184966,3.4906365237622,0.48448460162842666,0.5984195214659178
