model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,16.588736945611277,2.9943443707117914,0.5446102483859497,0.5425477795093006
TimeMixer,96,40.26930370233187,5.116894640336607,1.3220461306705027,0.9271344512848204
UVHF,192,16.469642449976217,3.1872782326615527,0.5407003616319513,0.577505628518536
TimeMixer,192,31.342448888116547,4.375433304918722,1.0289764030827542,0.7927884471786368
UVHF,336,19.35714066100676,3.670097315809585,0.6354972785448672,0.6649880250086939
TimeMixer,336,39.20915328351911,5.391864967678588,1.2872412636809858,0.9769565565809037
UVHF,720,17.609449803071737,3.38846449080182,0.5781203754471508,0.613958736146848
TimeMixer,720,31.476167585695386,4.654955372360193,1.0333664041624642,0.8434352860985599
