target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.3324978320548932,0.4093352422739069,2161,7,96,unified,D23_STANDARD_DUAL_MATCHED,ETTh2,720,best-val,val,1,method_screening,stage_c_d23_fcmi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.3995980274242659,0.44496396152923506,2161,7,192,unified,D23_STANDARD_DUAL_MATCHED,ETTh2,720,best-val,val,1,method_screening,stage_c_d23_fcmi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.49202701369566576,0.49270968316566377,2161,7,336,unified,D23_STANDARD_DUAL_MATCHED,ETTh2,720,best-val,val,1,method_screening,stage_c_d23_fcmi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.709342102582256,0.5929883252415392,2161,7,720,unified,D23_STANDARD_DUAL_MATCHED,ETTh2,720,best-val,val,1,method_screening,stage_c_d23_fcmi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
