segment_a,segment_b,cosine
0,1,0.8058511018753052
0,2,0.5497599840164185
0,3,0.40891584753990173
0,4,0.35989487171173096
0,5,0.3057836592197418
0,6,0.29837653040885925
1,2,0.903360903263092
1,3,0.8103713989257812
1,4,0.7731298804283142
1,5,0.7274397611618042
1,6,0.7173060774803162
2,3,0.9742879271507263
2,4,0.9525113701820374
2,5,0.9234693050384521
2,6,0.9107961654663086
3,4,0.9934748411178589
3,5,0.9801091551780701
3,6,0.9691992998123169
4,5,0.9937952756881714
4,6,0.9873129725456238
5,6,0.9969843029975891
