epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,226,1.0291729725040166,0.4890056045445721,0.591883109206647,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.42054967129056064,0.0001,10.842193603515625,1,5,0.0,1,0,0,0.640320537100851,0.514758477828144,0.519303656784834,0.5148767164323182,0.5115774172333489,0.4539478255763693,0.6865529795136072,0.020116804489058202,0.8747890164366866,0.12238783923398076,0.4890056045445721,0.9779740062962591,0.28380482465819973,0.0,0.0,1.0,0.5401673669044951,1.0291729725040166,0.0,0.5401673669044951
2,226,0.8955400599315103,0.43875217319062326,0.5383355721699453,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4274389411330164,9.938441702975689e-05,11.129894971847534,1,5,0.0,1,1,0,0.4887587275125284,0.447694029692,0.4490781928849431,0.4487296553839624,0.44967878339564904,0.3217670171793583,0.7204283903130387,0.020123677155151305,0.8668210846660411,0.14075617063625723,0.43875217319062326,0.961004848765061,0.32621295605085593,0.0,0.0,1.0,0.4567878870046244,0.8955400599315103,0.0,0.4567878870046244
3,226,0.8751562654444601,0.430565546967287,0.5272411613074024,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4134598184099776,9.755282581475769e-05,12.03359580039978,1,5,0.0,3,0,0,0.47033787182474557,0.43733503491477627,0.43847960471051983,0.43840120178935804,0.43839982178358905,0.3273820528941872,0.7280147922250022,0.020128713047082445,0.8670930619788381,0.1570568771752636,0.430565546967287,0.9545964719974889,0.33914025945473564,0.0,0.0,1.0,0.4445907183453045,0.8751562654444601,0.0,0.4445907183453045
4,226,0.8611584036751131,0.4245592396607441,0.5199472951678048,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.41692547055399265,9.45503262094184e-05,11.7221200466156,1,5,0.0,3,1,0,0.45721949795178607,0.43046175233558215,0.4313216304357073,0.4318924370856412,0.43210046125196777,0.3042728536622187,0.7373504032075933,0.02013580515914786,0.8655581321336526,0.16851863832072875,0.4245592396607441,0.9532471214775491,0.3323314155625031,0.0,0.0,1.0,0.4365991648055811,0.8611584036751131,0.0,0.4365991648055811
5,226,0.8489154993960287,0.4186623151850911,0.512923504530856,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.43062629824548604,9.045084971874738e-05,11.54714035987854,1,5,0.0,3,2,0,0.44700431533619367,0.4242015719677495,0.42546270247054313,0.4269429848784894,0.4276543176543396,0.27185850778380327,0.7415182962354305,0.0201364779531692,0.862652277260755,0.19953526272974184,0.4186623151850911,0.9502626027153657,0.3021813242045124,0.0,0.0,1.0,0.43025318592523054,0.8489154993960287,0.0,0.43025318592523054
6,226,0.8391028502873615,0.41324747439506837,0.5057273071951571,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4067521605473418,8.535533905932738e-05,10.31006669998169,1,5,0.0,6,0,0,0.4422180436353768,0.4194214078968605,0.4208822532565193,0.4229612335958312,0.4237938868788491,0.26118225202096246,0.7441182381811395,0.020137529614158965,0.8601027059871539,0.24692918195397454,0.41324747439506837,0.9260476176190165,0.29813885253615086,0.0,0.0,1.0,0.42585537404613155,0.8391028502873615,0.0,0.42585537404613155
7,226,0.826485470596668,0.4067505795871262,0.49909172925801404,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4343289855475878,7.938926261462366e-05,12.415680408477783,1,5,0.0,6,1,0,0.43333011245833036,0.41345679258878254,0.41512603477566645,0.41782887820648934,0.4189326138095518,0.24931579267820425,0.7454329441606471,0.02013746967984248,0.8579319399015038,0.30970217821608603,0.4067505795871262,0.8961291716689557,0.298943168821588,0.0,0.0,1.0,0.41973489246009726,0.826485470596668,0.0,0.41973489246009726
8,226,0.8167333832356782,0.40146714659918725,0.493347984895242,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4295179216694715,7.269952498697734e-05,11.493439435958862,1,5,0.0,6,2,0,0.42718240203319396,0.40906844274923865,0.4108185191201953,0.41404575768825225,0.41521603251452993,0.24740240993225468,0.7462316384885164,0.02013755189172462,0.8553995482162037,0.3680627119224683,0.40146714659918725,0.8674182264150772,0.3110001023891753,0.0,0.0,1.0,0.41526623841671817,0.8167333832356782,0.0,0.41526623841671817
9,226,0.8100229984363624,0.3976399185119477,0.4910945225078448,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4291609496782748,6.545084971874738e-05,10.331628799438477,1,5,0.0,6,3,0,0.4221573941475522,0.40633993470563295,0.40834900908238064,0.41184131880249597,0.41322771611466874,0.24984324664141225,0.7465729731901557,0.020146993977899572,0.8530519137867784,0.4214464101643689,0.3976399185119477,0.8420343396410478,0.3286023386548051,0.0,0.0,1.0,0.41238308150683883,0.8100229984363624,0.0,0.41238308150683883
10,226,0.7994203509482662,0.3917518929306385,0.48315903241127994,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.43600763235174655,5.782172325201155e-05,10.303009510040283,1,5,0.0,6,4,0,0.4147837452128925,0.4018297111038613,0.404184495848892,0.40800617239644044,0.4095381268885283,0.2542883924546495,0.747219445431127,0.020140173474112445,0.8512695099400208,0.47115057640898544,0.3917518929306385,0.8196247193665631,0.3490510614572373,0.0,0.0,1.0,0.4076684606550014,0.7994203509482662,0.0,0.4076684606550014
11,226,0.7919760517841947,0.3873978199816383,0.47821668462943184,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4521069421575198,5e-05,10.286449193954468,1,5,0.0,6,5,1,0.4096590686688381,0.3987187299448832,0.4014574502949166,0.40569000572493646,0.40736587662084967,0.2631656077187673,0.7476308169090642,0.020139176596318725,0.8492934387342065,0.5099798626868071,0.3873978199816383,0.801131015857764,0.3661212157622903,0.0,0.0,1.0,0.4045782330553089,0.7919760517841947,0.0,0.4045782330553089
