model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,8.023862541289695,2.116183521322666,0.2634481659026973,0.3834503847654722
TimeMixer,96,18.675700855443253,3.877922249411752,0.613180885389787,0.7026757195888743
UVHF,192,15.254211137234753,3.068500220404846,0.500842820489178,0.556009239421617
TimeMixer,192,16.535936763977237,3.256141090953347,0.5429258277463683,0.5900095816814318
UVHF,336,17.408831627795664,3.364561639201201,0.5715856595562349,0.6096552790055175
TimeMixer,336,20.033012144343914,3.2632836144513884,0.6577456031650281,0.5913037999550003
UVHF,720,18.159417689143623,3.3384183423958613,0.5962297159812675,0.6049181391884664
TimeMixer,720,24.69285921449109,3.7544863930198233,0.8107427610425624,0.6803092631117168
