short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.9126209688535253,0.16536602715495977
96,336,1.9258435911128233,0.3489609755342826
96,720,2.230029067123057,0.40407908634127426
192,336,1.5876779536444376,0.2876856926983843
192,720,1.9395696290174549,0.3514481201806727
336,720,1.5987509882274717,0.2896921157371253
