segment_a,segment_b,cosine
0,1,0.018466047942638397
0,2,0.00882028229534626
0,3,0.8479147553443909
0,4,-0.11721190065145493
0,5,-0.12339209020137787
0,6,0.7103775143623352
1,2,0.11285629868507385
1,3,0.0863099992275238
1,4,0.9334948062896729
1,5,0.06538978964090347
1,6,0.02662619948387146
2,3,0.12274990975856781
2,4,0.11443623900413513
2,5,0.9551572203636169
2,6,0.10305469483137131
3,4,0.10601901262998581
3,5,0.10146403312683105
3,6,0.9572268128395081
4,5,0.16085578501224518
4,6,0.12867364287376404
5,6,0.1564766764640808
