segment_a,segment_b,cosine
0,1,0.9582750201225281
0,2,0.9438795447349548
0,3,0.9318620562553406
0,4,0.8949394226074219
0,5,0.8552736639976501
0,6,0.8626866936683655
0,7,0.8734351992607117
0,8,0.8670670390129089
0,9,0.867472231388092
0,10,0.864086925983429
0,11,0.8676550388336182
0,12,0.863800048828125
0,13,0.8732630610466003
0,14,0.8707500100135803
1,2,0.9827098250389099
1,3,0.9754496812820435
1,4,0.9536784291267395
1,5,0.9177154302597046
1,6,0.9230421185493469
1,7,0.9304549694061279
1,8,0.9203150868415833
1,9,0.9267449378967285
1,10,0.9293656349182129
1,11,0.9274170994758606
1,12,0.9296688437461853
1,13,0.9358007907867432
1,14,0.9264400601387024
2,3,0.9910324811935425
2,4,0.9791125655174255
2,5,0.9563143849372864
2,6,0.9528905153274536
2,7,0.9580330848693848
2,8,0.9519426226615906
2,9,0.9542295336723328
2,10,0.9536376595497131
2,11,0.9556551575660706
2,12,0.9555661082267761
2,13,0.9610800743103027
2,14,0.9588266015052795
3,4,0.9890091419219971
3,5,0.966728925704956
3,6,0.968878984451294
3,7,0.973232626914978
3,8,0.9607088565826416
3,9,0.9653798937797546
3,10,0.9636825323104858
3,11,0.9630720019340515
3,12,0.9667788743972778
3,13,0.9713737368583679
3,14,0.9629952311515808
4,5,0.9812938570976257
4,6,0.9847016930580139
4,7,0.9870569109916687
4,8,0.9710798859596252
4,9,0.9753666520118713
4,10,0.9723285436630249
4,11,0.9701526165008545
4,12,0.9768587350845337
4,13,0.9780218005180359
4,14,0.9754619002342224
5,6,0.9898291230201721
5,7,0.9886809587478638
5,8,0.9861602783203125
5,9,0.9822417497634888
5,10,0.972360372543335
5,11,0.9792774319648743
5,12,0.9719169735908508
5,13,0.9687807559967041
5,14,0.9789307117462158
6,7,0.9943521618843079
6,8,0.9866873025894165
6,9,0.9873101115226746
6,10,0.9772096872329712
6,11,0.9815161824226379
6,12,0.9812846779823303
6,13,0.9749155044555664
6,14,0.9828872084617615
7,8,0.9871444702148438
7,9,0.9895709156990051
7,10,0.9817889332771301
7,11,0.9840956330299377
7,12,0.9819115996360779
7,13,0.978391706943512
7,14,0.9845908880233765
8,9,0.9915409088134766
8,10,0.9802813529968262
8,11,0.9899159073829651
8,12,0.9760823249816895
8,13,0.9684873819351196
8,14,0.9866685271263123
9,10,0.9877697825431824
9,11,0.9889963269233704
9,12,0.985129177570343
9,13,0.9809090495109558
9,14,0.9880372285842896
10,11,0.9895686507225037
10,12,0.990079939365387
10,13,0.9872025847434998
10,14,0.9844217300415039
11,12,0.9851682782173157
11,13,0.9796076416969299
11,14,0.9878450632095337
12,13,0.992397665977478
12,14,0.9866032004356384
13,14,0.9844851493835449
