epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h720_l1
1,226,0.5729597768688623,0.5729597768688623,0.5729597768688623,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.4254605609008909,0.0001,12.462836503982544,1,5,0.0,1,0,0,0.5729597768688623
2,226,0.5217409427978296,0.5217409427978296,0.5217409427978296,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.4360545594611072,9.938441702975689e-05,10.847761869430542,1,5,0.0,1,1,0,0.5217409427978296
3,226,0.5101257181536835,0.5101257181536835,0.5101257181536835,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.45096693528633164,9.755282581475769e-05,11.173927307128906,1,5,0.0,1,2,0,0.5101257181536835
4,226,0.4916446392251327,0.4916446392251327,0.4916446392251327,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.45260884704184723,9.45503262094184e-05,11.3560791015625,1,5,0.0,1,3,0,0.4916446392251327
5,226,0.4809738065289185,0.4809738065289185,0.4809738065289185,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.4592585712038387,9.045084971874738e-05,10.713493347167969,1,5,0.0,1,4,0,0.4809738065289185
6,226,0.4719726668786159,0.4719726668786159,0.4719726668786159,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.46378336406556797,8.535533905932738e-05,10.430022954940796,1,5,0.0,1,5,1,0.4719726668786159
