horizon,mse,mae
1,0.04534057527780533,0.0868103876709938
2,0.05688534677028656,0.09536004811525345
3,0.06440794467926025,0.0989164412021637
4,0.06988995522260666,0.1020214706659317
5,0.07423657923936844,0.10617758333683014
6,0.07776426523923874,0.10982397198677063
7,0.08223999291658401,0.11509969085454941
8,0.08515565097332001,0.11677248775959015
9,0.08956357091665268,0.12308783829212189
10,0.09101743251085281,0.12300684303045273
11,0.09487584978342056,0.1301724761724472
12,0.09781070798635483,0.13315819203853607
13,0.10012663155794144,0.1364384889602661
14,0.10317287594079971,0.14134804904460907
15,0.10504984855651855,0.1421356201171875
16,0.10844490677118301,0.14853957295417786
17,0.10962767153978348,0.14960545301437378
18,0.1117573231458664,0.1528080403804779
19,0.11384869366884232,0.15417134761810303
20,0.11610398441553116,0.15757453441619873
21,0.11775345355272293,0.16081610321998596
22,0.11962738633155823,0.1628415733575821
23,0.12195935100317001,0.16631482541561127
24,0.12387466430664062,0.16882506012916565
25,0.1255050003528595,0.1698591262102127
26,0.12817007303237915,0.17507408559322357
27,0.12989038228988647,0.17675675451755524
28,0.13099654018878937,0.17762506008148193
29,0.13307693600654602,0.18018999695777893
30,0.13492603600025177,0.1830785572528839
31,0.13721899688243866,0.18601499497890472
32,0.13764923810958862,0.18739283084869385
33,0.13934087753295898,0.1882214993238449
34,0.14138507843017578,0.19070219993591309
35,0.14228305220603943,0.1924889087677002
36,0.14368298649787903,0.19306418299674988
37,0.1455654352903366,0.19640684127807617
38,0.14665934443473816,0.19932052493095398
39,0.1487908810377121,0.2013029009103775
40,0.14865224063396454,0.2015458047389984
41,0.15044797956943512,0.20314979553222656
42,0.15176153182983398,0.20432217419147491
43,0.15383261442184448,0.20726776123046875
44,0.15578487515449524,0.20989619195461273
45,0.15546423196792603,0.20863144099712372
46,0.15758627653121948,0.21326740086078644
47,0.15889665484428406,0.21382233500480652
48,0.1594868004322052,0.2138165384531021
49,0.16720928251743317,0.22427402436733246
50,0.16930171847343445,0.2262020707130432
51,0.17133378982543945,0.22711509466171265
52,0.17338250577449799,0.23044723272323608
53,0.17288222908973694,0.22968308627605438
54,0.1737487018108368,0.23130476474761963
55,0.17637228965759277,0.23170338571071625
56,0.1769609898328781,0.2343713343143463
57,0.17994950711727142,0.23636503517627716
58,0.17839404940605164,0.23457513749599457
59,0.18018558621406555,0.23642782866954803
60,0.1832505166530609,0.23688098788261414
61,0.1828518658876419,0.23842374980449677
62,0.18352189660072327,0.23965463042259216
63,0.18610969185829163,0.24123364686965942
64,0.18825659155845642,0.24385693669319153
65,0.18892057240009308,0.24564015865325928
66,0.19136211276054382,0.24746225774288177
67,0.19186526536941528,0.24581760168075562
68,0.19347776472568512,0.24791432917118073
69,0.1937617063522339,0.24834789335727692
70,0.19430968165397644,0.2481756955385208
71,0.1958530992269516,0.2501007318496704
72,0.1969110369682312,0.25135698914527893
73,0.19760803878307343,0.25178438425064087
74,0.20149299502372742,0.25474312901496887
75,0.1985132396221161,0.2534295320510864
76,0.19958388805389404,0.2546257972717285
77,0.2030012160539627,0.2574077844619751
78,0.2024417668581009,0.25554341077804565
79,0.20406474173069,0.25747600197792053
80,0.20668551325798035,0.2603987157344818
81,0.20347273349761963,0.25763729214668274
82,0.20611272752285004,0.26022857427597046
83,0.20828373730182648,0.2610927224159241
84,0.20765447616577148,0.26060405373573303
85,0.2099759876728058,0.26361924409866333
86,0.21127578616142273,0.2648906111717224
87,0.2099670022726059,0.26306840777397156
88,0.2117519974708557,0.26528266072273254
89,0.212416872382164,0.2654176950454712
90,0.2138274908065796,0.26718229055404663
91,0.2139451950788498,0.26673200726509094
92,0.21393133699893951,0.2662024199962616
93,0.21340002119541168,0.2660910189151764
94,0.2140544354915619,0.26707327365875244
95,0.21746952831745148,0.2694706320762634
96,0.2181018590927124,0.2696114480495453
97,0.2111620306968689,0.26235923171043396
98,0.21218964457511902,0.26355329155921936
99,0.21480251848697662,0.26551806926727295
100,0.21636079251766205,0.2677372395992279
101,0.2154950052499771,0.2664405405521393
102,0.21581755578517914,0.2680037021636963
103,0.21763037145137787,0.2672264575958252
104,0.21742092072963715,0.2690495550632477
105,0.22073997557163239,0.27099835872650146
106,0.2183047980070114,0.2702760100364685
107,0.22120065987110138,0.2729681432247162
108,0.22369173169136047,0.27356404066085815
109,0.22319291532039642,0.2743593156337738
110,0.22462952136993408,0.2757240831851959
111,0.2261439710855484,0.2762368321418762
112,0.2281547337770462,0.27936092019081116
113,0.227143332362175,0.2774408757686615
114,0.22817596793174744,0.27859872579574585
115,0.23057705163955688,0.28012704849243164
116,0.23090486228466034,0.2790653705596924
117,0.22967685759067535,0.2787519693374634
118,0.23004141449928284,0.27791136503219604
119,0.2301797717809677,0.2789212465286255
120,0.23178882896900177,0.2801491618156433
121,0.23320329189300537,0.28128117322921753
122,0.23382295668125153,0.28080683946609497
123,0.2324979156255722,0.2810622453689575
124,0.23308582603931427,0.2812063694000244
125,0.23643732070922852,0.28492486476898193
126,0.23452168703079224,0.282701700925827
127,0.2369414120912552,0.282972514629364
128,0.23775945603847504,0.28325438499450684
129,0.23576350510120392,0.282355397939682
130,0.23747137188911438,0.28437551856040955
