model,strategy,dataset,horizon,mse,mae,baseline_model,baseline_strategy,baseline_mse,baseline_mae,relative_mse_pct,relative_mae_pct,mse_win,mae_win
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,96,0.3075700104236603,0.36373257637023926,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.3393581807613373,0.3825231194496155,-9.36714425636106,-4.91226337022781,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,192,0.36279958486557007,0.39989620447158813,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.38873955607414246,0.41329216957092285,-6.672840672695779,-3.241282096692588,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,336,0.37915924191474915,0.41559985280036926,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.39454904198646545,0.42475733160972595,-3.9006051045599177,-2.155931899904373,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,720,0.4099619388580322,0.4443850815296173,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.4192008078098297,0.44865214824676514,-2.203924415142988,-0.9510857651796822,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,96,0.15306849777698517,0.2013026922941208,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.15470075607299805,0.204793781042099,-1.0551068640173078,-1.7046849421958554,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,192,0.20024412870407104,0.24401037395000458,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.20070676505565643,0.24629350006580353,-0.23050361628672578,-0.9269940600092785,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,336,0.25748714804649353,0.28586772084236145,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.2568790018558502,0.28697192668914795,0.23674422052784028,-0.3847783508045377,False,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,720,0.33839207887649536,0.3400600254535675,PatchEncoderFullTimeMSE720,D0_full_time_mse,0.3384815454483032,0.3417808413505554,-0.0264317428855243,-0.503485183718333,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,96,0.3075700104236603,0.36373257637023926,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3012893795967102,0.35695844888687134,2.084584207832685,1.897735578046178,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,192,0.36279958486557007,0.39989620447158813,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3653062880039215,0.3979943096637726,-0.6861921682346006,0.47786984930067167,True,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,336,0.37915924191474915,0.41559985280036926,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3815445303916931,0.4151480793952942,-0.6251664712622729,0.10882223175237016,True,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,720,0.4099619388580322,0.4443850815296173,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.416938453912735,0.4467822313308716,-1.6732721554541308,-0.5365365122318444,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,96,0.15306849777698517,0.2013026922941208,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.14922431111335754,0.19906075298786163,2.5761128565086278,1.1262588293313058,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,192,0.20024412870407104,0.24401037395000458,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.19401873648166656,0.24142290651798248,3.2086551718126133,1.0717572202823877,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,336,0.25748714804649353,0.28586772084236145,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.24781225621700287,0.2822760343551636,3.904121602855115,1.2724022056646689,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,720,0.33839207887649536,0.3400600254535675,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3260866105556488,0.33662909269332886,3.773680955460934,1.0192026876786553,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,96,0.3075700104236603,0.36373257637023926,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.30479592084884644,0.35886070132255554,0.9101465554683497,1.3575950305310114,False,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,192,0.36279958486557007,0.39989620447158813,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3690433204174042,0.4003613591194153,-1.6918706304647868,-0.11618370185630944,True,True
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,336,0.37915924191474915,0.41559985280036926,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3829101622104645,0.41559359431266785,-0.9795823318091146,0.0015059153430252437,True,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,ETTh2,720,0.4099619388580322,0.4443850815296173,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.41047340631484985,0.43929871916770935,-0.12460428591695161,1.1578368294686836,True,False
PatchEncoderHSSGLearnabilityRegionRouting,HSSG-B_learnability_region_routing,Weather,96,0.15306849777698517,0.2013026922941208,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.14802636206150055,0.19702932238578796,3.4062417296925496,2.168900474603208,False,False
