baseline,dataset,horizon,repeat,seed_contract,mse,mae,checkpoint,checkpoint_sha256,test_role
AMD,Weather,96,0,official_seed_2024,0.1484117954969406,0.2029203176498413,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Weather/workspace/source/checkpoints/weather/best.pt,6c97eaa9ac0cb1b97663e0e6fc5efb18cf26c41c9846d906d25bee8834611ebe,official_test_once_after_official_last_checkpoint
AMD,Weather,192,0,official_seed_2024,0.19259639084339142,0.24345692992210388,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Weather/workspace/source/checkpoints/weather2/best.pt,0378ed1bda2558e3a795420c8133e1578dcb4102b30b8c7054c74845e114099b,official_test_once_after_official_last_checkpoint
AMD,Weather,336,0,official_seed_2024,0.24244390428066254,0.2811304032802582,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Weather/workspace/source/checkpoints/weather3/best.pt,9e4a2f7527c44a2f4bd5ac68b370924feccae9ba5094458a9a02c4dd3fd7ca28,official_test_once_after_official_last_checkpoint
AMD,Weather,720,0,official_seed_2024,0.31507608294487,0.3323940336704254,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Weather/workspace/source/checkpoints/weather4/best.pt,8e0dcb62be4466f0e4d802534aec7647b7015f9f33940bb164b0cc4ba0efa372,official_test_once_after_official_last_checkpoint
