dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTh1,ETTh1__h5d_bs16_lr2p4,h5d_bs16_lr2p4,2021,96,0.7626244366789857,0.5888734807570776,,,c60895a465a1236ab4d21497d460c83636c3421bcfd193ad9a1d89ea5fa75642,True,False
ETTh1,ETTh1__h5d_bs16_lr2p4,h5d_bs16_lr2p4,2021,192,1.0180299078735213,0.679325124869744,,,c60895a465a1236ab4d21497d460c83636c3421bcfd193ad9a1d89ea5fa75642,True,False
ETTh1,ETTh1__h5d_bs16_lr2p4,h5d_bs16_lr2p4,2021,336,1.2360822509619451,0.7553491608372757,,,c60895a465a1236ab4d21497d460c83636c3421bcfd193ad9a1d89ea5fa75642,True,False
ETTh1,ETTh1__h5d_bs16_lr2p4,h5d_bs16_lr2p4,2021,720,1.4006229053354926,0.8189379692905479,,,c60895a465a1236ab4d21497d460c83636c3421bcfd193ad9a1d89ea5fa75642,True,False
ETTh1,ETTh1__h5d_bs16_lr3,h5d_bs16_lr3,2021,96,0.7620043132143716,0.5872997328018149,,,7351bc4d5147bb8ce6ccd931131973b8a0d0216ae069701fed8f4f2a1fc8b04f,True,False
ETTh1,ETTh1__h5d_bs16_lr3,h5d_bs16_lr3,2021,192,1.0236672118771821,0.6798113179393113,,,7351bc4d5147bb8ce6ccd931131973b8a0d0216ae069701fed8f4f2a1fc8b04f,True,False
ETTh1,ETTh1__h5d_bs16_lr3,h5d_bs16_lr3,2021,336,1.2432934361110841,0.7570013759569043,,,7351bc4d5147bb8ce6ccd931131973b8a0d0216ae069701fed8f4f2a1fc8b04f,True,False
ETTh1,ETTh1__h5d_bs16_lr3,h5d_bs16_lr3,2021,720,1.4003465857563748,0.8182261780318286,,,7351bc4d5147bb8ce6ccd931131973b8a0d0216ae069701fed8f4f2a1fc8b04f,True,False
ETTh1,ETTh1__h5d_bs16_lr3p6,h5d_bs16_lr3p6,2021,96,0.7650555710618695,0.5878135729581118,,,0c138c2fc0119a2f5d991a4134d4c11b05369a0112b8a9a340990e53443b5fe5,True,False
ETTh1,ETTh1__h5d_bs16_lr3p6,h5d_bs16_lr3p6,2021,192,1.0316553024264674,0.6816557276373109,,,0c138c2fc0119a2f5d991a4134d4c11b05369a0112b8a9a340990e53443b5fe5,True,False
ETTh1,ETTh1__h5d_bs16_lr3p6,h5d_bs16_lr3p6,2021,336,1.253058975030269,0.7597242684236595,,,0c138c2fc0119a2f5d991a4134d4c11b05369a0112b8a9a340990e53443b5fe5,True,False
ETTh1,ETTh1__h5d_bs16_lr3p6,h5d_bs16_lr3p6,2021,720,1.4032911951757139,0.8186465799808502,,,0c138c2fc0119a2f5d991a4134d4c11b05369a0112b8a9a340990e53443b5fe5,True,False
ETTh1,ETTh1__h5d_bs24_lr2p8,h5d_bs24_lr2p8,2021,96,0.7714017710338036,0.5944663143406311,,,704209aa3f018025baf0c7013b6d0bc53155c016a210541c4e3d99adffac07a0,True,False
ETTh1,ETTh1__h5d_bs24_lr2p8,h5d_bs24_lr2p8,2021,192,1.0235323430970311,0.6826126128435135,,,704209aa3f018025baf0c7013b6d0bc53155c016a210541c4e3d99adffac07a0,True,False
ETTh1,ETTh1__h5d_bs24_lr2p8,h5d_bs24_lr2p8,2021,336,1.2400387147707599,0.7571881949192002,,,704209aa3f018025baf0c7013b6d0bc53155c016a210541c4e3d99adffac07a0,True,False
ETTh1,ETTh1__h5d_bs24_lr2p8,h5d_bs24_lr2p8,2021,720,1.405411691384183,0.8212370053761535,,,704209aa3f018025baf0c7013b6d0bc53155c016a210541c4e3d99adffac07a0,True,False
ETTh1,ETTh1__h5d_bs24_lr3p4,h5d_bs24_lr3p4,2021,96,0.7693610722199082,0.5921011340493957,,,bbccab8bd8f500adb0aa64f95995ded39820fdb0d833d60e27ce8a9083fed48c,True,False
ETTh1,ETTh1__h5d_bs24_lr3p4,h5d_bs24_lr3p4,2021,192,1.0276338121232886,0.6824807374117275,,,bbccab8bd8f500adb0aa64f95995ded39820fdb0d833d60e27ce8a9083fed48c,True,False
ETTh1,ETTh1__h5d_bs24_lr3p4,h5d_bs24_lr3p4,2021,336,1.2461921192173446,0.758293781163437,,,bbccab8bd8f500adb0aa64f95995ded39820fdb0d833d60e27ce8a9083fed48c,True,False
ETTh1,ETTh1__h5d_bs24_lr3p4,h5d_bs24_lr3p4,2021,720,1.4064976297732856,0.8207926341642936,,,bbccab8bd8f500adb0aa64f95995ded39820fdb0d833d60e27ce8a9083fed48c,True,False
ETTh1,ETTh1__h5d_bs24_lr4,h5d_bs24_lr4,2021,96,0.7681132427727183,0.5899898059045275,,,1ab99c3625b79cfaf332895984c1861194c8cf89cbf61f5cd6c32c11ad657bd6,True,False
ETTh1,ETTh1__h5d_bs24_lr4,h5d_bs24_lr4,2021,192,1.0333372427461047,0.6827539244356254,,,1ab99c3625b79cfaf332895984c1861194c8cf89cbf61f5cd6c32c11ad657bd6,True,False
ETTh1,ETTh1__h5d_bs24_lr4,h5d_bs24_lr4,2021,336,1.255316633110245,0.7604736289275544,,,1ab99c3625b79cfaf332895984c1861194c8cf89cbf61f5cd6c32c11ad657bd6,True,False
ETTh1,ETTh1__h5d_bs24_lr4,h5d_bs24_lr4,2021,720,1.4086366254008478,0.8208489086478948,,,1ab99c3625b79cfaf332895984c1861194c8cf89cbf61f5cd6c32c11ad657bd6,True,False
ETTh1,ETTh1__h5d_bs48_lr3p6,h5d_bs48_lr3p6,2021,96,0.7754642395302653,0.5962397825593749,,,416c961f90785be520fb58bd7c608be31760c1ad2bb8fa125209cd4258f6ab02,True,False
ETTh1,ETTh1__h5d_bs48_lr3p6,h5d_bs48_lr3p6,2021,192,1.0240635227722426,0.683082457476606,,,416c961f90785be520fb58bd7c608be31760c1ad2bb8fa125209cd4258f6ab02,True,False
ETTh1,ETTh1__h5d_bs48_lr3p6,h5d_bs48_lr3p6,2021,336,1.2419210268805425,0.758173755148337,,,416c961f90785be520fb58bd7c608be31760c1ad2bb8fa125209cd4258f6ab02,True,False
ETTh1,ETTh1__h5d_bs48_lr3p6,h5d_bs48_lr3p6,2021,720,1.4087272334843874,0.822118314065867,,,416c961f90785be520fb58bd7c608be31760c1ad2bb8fa125209cd4258f6ab02,True,False
ETTh1,ETTh1__h5d_bs48_lr4p4,h5d_bs48_lr4p4,2021,96,0.7716954400142034,0.5932543020074567,,,2048e8dc9a6433e562078a2eeeb335ae8b8c36dfe1a48b1ea39c79a0ba024e19,True,False
