dataset,profile,macro_dense_regret,max_dense_regret,h720_regret,h720_val_mse,h48_regret,h96_regret,h144_regret,h192_regret,h288_regret,h336_regret,h512_regret,selected
ETTh1,r2a_p24_d64_ff128,0.0,0.0,0.0,1.4085523397144344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ETTh1,r2a_p12_d64_ff128,0.0086965282096787,0.026597262043966508,0.010387185886734374,1.4231832346982427,0.026597262043966508,0.010782863984569513,0.005335839467508707,0.0020124092390128023,0.0030519329660407823,0.0034209961543651968,0.007983735935231717,0
ETTh1,r2a_p48_d64_ff128,0.03602493261634204,0.08392988981770544,0.015425259741584707,1.4302796254141463,0.08392988981770544,0.052470663698493514,0.03682875121542306,0.03041725281933627,0.02515710313954589,0.023974117332702827,0.019996423165944632,0
ETTm2,r2a_p48_d64_ff128,0.0010588710648322397,0.006594657680549121,0.006594657680549121,0.2811518037588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0018763108381087967,1
ETTm2,r2a_p12_d64_ff128,0.011802997998896947,0.022535900380572293,0.01332935642844757,0.2830328714619908,0.022535900380572293,0.021862810620302486,0.01714435340376963,0.009865080265113013,0.0014622553635466051,0.001722386413167909,0.0065018411162560685,0
ETTm2,r2a_p24_d64_ff128,0.02947514631396031,0.10938819257045873,0.0,0.27930985090529753,0.10938819257045873,0.05904259122824529,0.03701679683066761,0.02170566915296268,0.005297140783227849,0.003350779946120319,0.0,0
