dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTh2,2022,block_pca_fit_b16,balanced_interval,720,-0.0207400877211183,-0.020956657977872828,-0.010334472476057524,-0.010388057568878617
ETTh2,2022,block_pca_fit_b16,dct2,48,-0.11860203496930502,-0.12592175163249086,-0.05016519861955356,-0.05144477925561297
ETTh2,2022,block_pca_fit_b16,dct2,96,-0.053048061331064114,-0.05448032362944244,-0.030870057535911797,-0.031351478826438406
ETTh2,2022,block_pca_fit_b16,dct2,144,-0.027720826776736183,-0.02810862395507674,-0.021849220889513767,-0.02208966308135074
ETTh2,2022,block_pca_fit_b16,dct2,192,-0.02946010317796049,-0.029898344981218683,-0.01972048895333714,-0.01991622233102719
ETTh2,2022,block_pca_fit_b16,dct2,288,-0.02548347729339411,-0.025810956956945796,-0.011924985510375116,-0.011996371627347013
ETTh2,2022,block_pca_fit_b16,dct2,336,-0.021147803519222016,-0.021373003005964675,-0.008722607015090715,-0.008760759801567763
ETTh2,2022,block_pca_fit_b16,dct2,512,-0.026874545511848452,-0.0272389229460952,-0.009701597856884597,-0.009748810914555595
ETTh2,2022,block_pca_fit_b16,dct2,720,-0.023242290501889425,-0.023514497348348096,-0.013214045438708195,-0.013301736763817296
ETTh2,2022,block_pca_fit_b16,pca_fit,48,-0.11290303076141094,-0.11952336835634592,-0.050062952861867085,-0.05133727898330953
ETTh2,2022,block_pca_fit_b16,pca_fit,96,-0.08393890263356947,-0.08756244457771789,-0.04263297700589463,-0.04355481594246857
ETTh2,2022,block_pca_fit_b16,pca_fit,144,-0.07124705993408052,-0.07384649754290251,-0.03750403885446685,-0.03821619027745493
ETTh2,2022,block_pca_fit_b16,pca_fit,192,-0.06784142089294565,-0.07019558436163909,-0.034276396720235705,-0.03487060204248671
ETTh2,2022,block_pca_fit_b16,pca_fit,288,-0.04207122046651439,-0.042968756827093335,-0.022056607342348437,-0.02230165261217465
ETTh2,2022,block_pca_fit_b16,pca_fit,336,-0.03261336981354517,-0.03315101464272008,-0.017133827099320712,-0.01728145304210149
ETTh2,2022,block_pca_fit_b16,pca_fit,512,-0.031869402001002,-0.03238266938983725,-0.014692335933196089,-0.01480079884093577
ETTh2,2022,block_pca_fit_b16,pca_fit,720,-0.0222451520855589,-0.02249442038685423,-0.01321966623228002,-0.01330743233971221
ETTh2,2022,block_pca_fit_b32,balanced_interval,48,-0.0032292323689357165,-0.003234451956690254,-0.002578057798983981,-0.002581383847625851
ETTh2,2022,block_pca_fit_b32,balanced_interval,96,0.016041439422067035,0.01591346076712563,0.0003375174661586964,0.00033746051354643924
ETTh2,2022,block_pca_fit_b32,balanced_interval,144,0.0013256654746357742,0.0013247871683167434,-0.005216575001992296,-0.00523020501973126
ETTh2,2022,block_pca_fit_b32,balanced_interval,192,-0.020758565119609197,-0.020975522775169786,-0.011783809063964588,-0.011853511660288918
ETTh2,2022,block_pca_fit_b32,balanced_interval,288,-0.021227837635015935,-0.021454750962425218,-0.0067405825216592325,-0.006763351377726545
ETTh2,2022,block_pca_fit_b32,balanced_interval,336,-0.021022275014694922,-0.021244799627090583,-0.0043943264470531155,-0.004403995657549231
ETTh2,2022,block_pca_fit_b32,balanced_interval,512,-0.022316693352646078,-0.02256757354998218,-0.005183834857962445,-0.005197294176791711
ETTh2,2022,block_pca_fit_b32,balanced_interval,720,-0.01965487179195749,-0.019849300519306334,-0.008268477647953902,-0.008302755920504223
ETTh2,2022,block_pca_fit_b32,dct2,48,-0.06456396545655156,-0.06669380761886923,-0.027691994739177425,-0.028078981915938606
ETTh2,2022,block_pca_fit_b32,dct2,96,-0.014115069249121035,-0.014215157200759165,-0.013553647754336828,-0.01364591481857702
ETTh2,2022,block_pca_fit_b32,dct2,144,-0.016468429362719406,-0.01660478141861077,-0.014850231192630464,-0.014961043726964052
ETTh2,2022,block_pca_fit_b32,dct2,192,-0.0252261796995916,-0.025547052218507504,-0.015636967411651624,-0.015759864530386025
ETTh2,2022,block_pca_fit_b32,dct2,288,-0.025204492127526835,-0.02552481083408842,-0.010840133301107072,-0.010899100423975794
ETTh2,2022,block_pca_fit_b32,dct2,336,-0.02490391917711855,-0.025216612136395256,-0.008793004977693634,-0.00883177700351534
ETTh2,2022,block_pca_fit_b32,dct2,512,-0.02445219632761049,-0.024753602950785547,-0.00812049149870196,-0.008153552118695728
ETTh2,2022,block_pca_fit_b32,dct2,720,-0.022157074572728662,-0.022404365587383568,-0.011148050610604532,-0.011210421683294225
ETTh2,2022,block_pca_fit_b32,pca_fit,48,-0.05886496124865737,-0.060632004647623416,-0.027589748981490882,-0.02797387057515688
ETTh2,2022,block_pca_fit_b32,pca_fit,96,-0.04500591055162632,-0.04603404252865673,-0.02531656722431968,-0.02563975306748678
ETTh2,2022,block_pca_fit_b32,pca_fit,144,-0.05999466252006375,-0.06183087902922191,-0.030505049157583522,-0.030975095591361468
ETTh2,2022,block_pca_fit_b32,pca_fit,192,-0.06360749741457672,-0.06567403684812856,-0.03019287517855019,-0.030653302223857537
ETTh2,2022,block_pca_fit_b32,pca_fit,288,-0.041792235300647115,-0.04267782460025038,-0.020971755133080503,-0.02119320776393252
ETTh2,2022,block_pca_fit_b32,pca_fit,336,-0.03636948547144159,-0.037038946535679074,-0.017204225061923675,-0.017353070104607404
ETTh2,2022,block_pca_fit_b32,pca_fit,512,-0.02944705281676402,-0.02988490452352255,-0.013111229575013355,-0.013197558626242722
ETTh2,2022,block_pca_fit_b32,pca_fit,720,-0.021159936156398017,-0.021385395029205334,-0.0111536714041764,-0.011216105504305851
ETTh2,2022,block_pca_fit_b48,balanced_interval,48,0.02361136236682935,0.023334795136288777,0.011476234817019251,0.01141063402407927
ETTh2,2022,block_pca_fit_b48,balanced_interval,96,0.018152531859939834,0.017988767065842515,0.003936037857965399,0.003928301814071222
ETTh2,2022,block_pca_fit_b48,balanced_interval,144,0.0008668374453766101,0.0008664618503326782,-0.003887677832459841,-0.0038952446545355013
ETTh2,2022,block_pca_fit_b48,balanced_interval,192,-0.010662122069507798,-0.010719165045820933,-0.0068872763029208025,-0.006911048133408704
ETTh2,2022,block_pca_fit_b48,balanced_interval,288,-0.020221344395695343,-0.02042718086923201,-0.004304423352042855,-0.0043137006886584395
ETTh2,2022,block_pca_fit_b48,balanced_interval,336,-0.018323599656251664,-0.01849250689406512,-0.0013812499295496722,-0.0013822042945885737
ETTh2,2022,block_pca_fit_b48,balanced_interval,512,-0.02592683177890755,-0.026265855679244554,-0.004884605577108638,-0.004896554710609902
ETTh2,2022,block_pca_fit_b48,balanced_interval,720,-0.025217044296068008,-0.025537683475146622,-0.010196470690138276,-0.01024863183318403
ETTh2,2022,block_pca_fit_b48,dct2,48,-0.037723370720786555,-0.03844392914639427,-0.013637702123174208,-0.013731119767045552
ETTh2,2022,block_pca_fit_b48,dct2,96,-0.012003976811248198,-0.012076313694542984,-0.009955127362530158,-0.010004844486074083
ETTh2,2022,block_pca_fit_b48,dct2,144,-0.016927257391978735,-0.017071335212798466,-0.013521334023097995,-0.013613160666121615
ETTh2,2022,block_pca_fit_b48,dct2,192,-0.015129736649490256,-0.015244770526933182,-0.01074043465060783,-0.010798320171783615
ETTh2,2022,block_pca_fit_b48,dct2,288,-0.024197998888206382,-0.02449314631400301,-0.008403974131490773,-0.008439386654554903
ETTh2,2022,block_pca_fit_b48,dct2,336,-0.02220524381867534,-0.022453615220875633,-0.005779928460190265,-0.005796664475479663
ETTh2,2022,block_pca_fit_b48,dct2,512,-0.02806233475387201,-0.028459791211316254,-0.007821262217848146,-0.00785192818591196
ETTh2,2022,block_pca_fit_b48,dct2,720,-0.027719247076839187,-0.02810699985327214,-0.013076043652788992,-0.013161908962933788
ETTh2,2022,block_pca_fit_b48,pca_fit,48,-0.032024366512892324,-0.03254266446274223,-0.013535456365487648,-0.013627475359305308
ETTh2,2022,block_pca_fit_b48,pca_fit,96,-0.04289481811375361,-0.04382809726816772,-0.021718046832512976,-0.021955600226602145
ETTh2,2022,block_pca_fit_b48,pca_fit,144,-0.06045349054932306,-0.06231818858594629,-0.029176151988051107,-0.029605945636211217
ETTh2,2022,block_pca_fit_b48,pca_fit,192,-0.053511054364475355,-0.05496865371114157,-0.025296342417506397,-0.02561900991138466
ETTh2,2022,block_pca_fit_b48,pca_fit,288,-0.04078574206132666,-0.0416289043731084,-0.01853559596346409,-0.01870844643283376
ETTh2,2022,block_pca_fit_b48,pca_fit,336,-0.033670810112998426,-0.03424408798907308,-0.01419114854442021,-0.014292320910443745
ETTh2,2022,block_pca_fit_b48,pca_fit,512,-0.03305719124302555,-0.03360965097169499,-0.012812000294159602,-0.012894425604812021
ETTh2,2022,block_pca_fit_b48,pca_fit,720,-0.026722108660508604,-0.02708234581347324,-0.01308166444636077,-0.013167603752883394
ETTh2,2022,block_pca_fit_b96,balanced_interval,48,-0.012902450722320706,-0.012986046482801328,-0.0021630868148502674,-0.002165427974874401
ETTh2,2022,block_pca_fit_b96,balanced_interval,96,0.008833575212172304,0.008794673817062226,-0.001455937000293842,-0.00145699739112648
ETTh2,2022,block_pca_fit_b96,balanced_interval,144,0.00406567908904882,0.004057425405219917,-0.004029496102084873,-0.00403762543687658
ETTh2,2022,block_pca_fit_b96,balanced_interval,192,-0.009510476446291962,-0.00955584473804083,-0.007856157589045986,-0.007887098166689643
ETTh2,2022,block_pca_fit_b96,balanced_interval,288,-0.011220700632915338,-0.01128388881165221,-0.0018344460276763753,-0.0018361296531399507
ETTh2,2022,block_pca_fit_b96,balanced_interval,336,-0.01353462073725787,-0.013626628343926361,-0.0003194934662325008,-0.00031954450970594905
ETTh2,2022,block_pca_fit_b96,balanced_interval,512,-0.01730973239879056,-0.017460413980371126,-0.001999280637094976,-0.002001280531189087
ETTh2,2022,block_pca_fit_b96,balanced_interval,720,-0.01780186438096727,-0.0179612620222509,-0.007900444272973645,-0.00793173513244505
ETTh2,2022,block_pca_fit_b96,dct2,48,-0.07423718380993653,-0.07706223692781577,-0.02727702375504375,-0.02765244747487494
ETTh2,2022,block_pca_fit_b96,dct2,96,-0.021322933459015796,-0.02155189166241067,-0.015347102220789418,-0.015465473772261706
ETTh2,2022,block_pca_fit_b96,dct2,144,-0.013728415748306456,-0.013823083162932459,-0.01366315229272306,-0.013756919724225991
ETTh2,2022,block_pca_fit_b96,dct2,192,-0.013978091026274373,-0.014076241325383654,-0.011709315936732986,-0.011778138335337252
ETTh2,2022,block_pca_fit_b96,dct2,288,-0.015197355125426202,-0.015313422152051004,-0.005933996807124166,-0.005951637842865676
ETTh2,2022,block_pca_fit_b96,dct2,336,-0.017416264899681403,-0.0175688123567026,-0.004718171996873005,-0.004729320096356959
ETTh2,2022,block_pca_fit_b96,dct2,512,-0.019445235373755004,-0.019635525373150164,-0.004935937277834429,-0.004948139083762237
ETTh2,2022,block_pca_fit_b96,dct2,720,-0.020304067161738458,-0.020511596919695396,-0.010780017235624249,-0.010838330974086485
ETTh2,2022,block_pca_fit_b96,pca_fit,48,-0.06853817960204238,-0.07094151229119317,-0.02717477799735723,-0.027547379743201095
ETTh2,2022,block_pca_fit_b96,pca_fit,96,-0.05221377476152109,-0.05360095173267854,-0.027110021690772274,-0.0274808417244492
ETTh2,2022,block_pca_fit_b96,pca_fit,144,-0.05725464890565081,-0.05892543026682384,-0.02931797025767614,-0.02975197292424081
ETTh2,2022,block_pca_fit_b96,pca_fit,192,-0.052359408741259515,-0.05375440300592427,-0.026265223703631643,-0.02661319452244193
ETTh2,2022,block_pca_fit_b96,pca_fit,288,-0.031785098298546595,-0.03229563937698443,-0.016065618639097605,-0.0161953645752535
ETTh2,2022,block_pca_fit_b96,pca_fit,336,-0.028881831194004507,-0.029302955787030127,-0.013129392081103098,-0.013215961000187404
ETTh2,2022,block_pca_fit_b96,pca_fit,512,-0.024440091862908606,-0.02474119893204274,-0.009926675354145865,-0.009976108228574532
ETTh2,2022,block_pca_fit_b96,pca_fit,720,-0.01930692874540785,-0.01949451277320624,-0.010785638029196064,-0.010844012703647321
ETTh2,2022,block_pca_fit_b144,balanced_interval,48,0.016475067915615996,0.016340096223324774,0.005842710056356917,0.005825674619808763
ETTh2,2022,block_pca_fit_b144,balanced_interval,96,0.022942617137283933,0.022681436498786733,0.0021900693235283094,0.002187672871492019
ETTh2,2022,block_pca_fit_b144,balanced_interval,144,0.011981018941469884,0.01190953231306302,-0.003077305758426025,-0.003082045524447574
ETTh2,2022,block_pca_fit_b144,balanced_interval,192,-0.006391816145466694,-0.0064122873951981685,-0.006921120603458822,-0.0069451269102196456
ETTh2,2022,block_pca_fit_b144,balanced_interval,288,-0.007769823767832884,-0.00780008717820313,-0.0018138952806717385,-0.0018155413838520928
ETTh2,2022,block_pca_fit_b144,balanced_interval,336,-0.010241040794928203,-0.010293659724010196,-8.680008051749988e-05,-8.68038477535027e-05
ETTh2,2022,block_pca_fit_b144,balanced_interval,512,-0.012993510039192475,-0.01307829250006054,-0.0002257951732672749,-0.00022582066691612113
ETTh2,2022,block_pca_fit_b144,balanced_interval,720,-0.015313680905287806,-0.01543153614740489,-0.00512762151246409,-0.005140790262152084
ETTh2,2022,block_pca_fit_b144,dct2,48,-0.044859665171999775,-0.045881076068596593,-0.019271226883836586,-0.019458115570966328
ETTh2,2022,block_pca_fit_b144,dct2,96,-0.007213891533904142,-0.007239974331203491,-0.011701095896967245,-0.011769821512988221
ETTh2,2022,block_pca_fit_b144,dct2,144,-0.005813075895885438,-0.005830004608304629,-0.012710961949064086,-0.012792089598309797
ETTh2,2022,block_pca_fit_b144,dct2,192,-0.010859430725449036,-0.01091860836110925,-0.010774278951145917,-0.010832530512824068
ETTh2,2022,block_pca_fit_b144,dct2,288,-0.011746478260343822,-0.011815739060597297,-0.005913446060119685,-0.005930964997679533
ETTh2,2022,block_pca_fit_b144,dct2,336,-0.014122684957351849,-0.014222881196891413,-0.004485478611158113,-0.004495553428170096
ETTh2,2022,block_pca_fit_b144,dct2,512,-0.015129013014156832,-0.015244035860210836,-0.0031624518140067424,-0.0031674576402485055
ETTh2,2022,block_pca_fit_b144,dct2,720,-0.017815883686058954,-0.017975533231790797,-0.008007194475114748,-0.00803933779211552
ETTh2,2022,block_pca_fit_b144,pca_fit,48,-0.03916066096410554,-0.039937547598477785,-0.019168981126150075,-0.01935388563213536
ETTh2,2022,block_pca_fit_b144,pca_fit,96,-0.038104732836409465,-0.038840027843887404,-0.023464015366950072,-0.023741461122986474
ETTh2,2022,block_pca_fit_b144,pca_fit,144,-0.04933930905322987,-0.050576760476026106,-0.028365779914017154,-0.02877191971190962
ETTh2,2022,block_pca_fit_b144,pca_fit,192,-0.04924074844043422,-0.050473220089310544,-0.025330186718044517,-0.025653721856791156
ETTh2,2022,block_pca_fit_b144,pca_fit,288,-0.02833422143346417,-0.028739453745578958,-0.016045067892093035,-0.016174481215993852
ETTh2,2022,block_pca_fit_b144,pca_fit,336,-0.025588251251674916,-0.02591844086201278,-0.012896698695388087,-0.012980219776537405
ETTh2,2022,block_pca_fit_b144,pca_fit,512,-0.02012386950331043,-0.020327719687152745,-0.008153189890318194,-0.008186517657309267
ETTh2,2022,block_pca_fit_b144,pca_fit,720,-0.01681874526972834,-0.016960976631464897,-0.008012815268686514,-0.00804500378906936
ETTh2,2023,block_dct2_b16,balanced_interval,48,-0.002635316103037681,-0.002638791600860335,-0.006978835149549703,-0.007003243968241479
ETTh2,2023,block_dct2_b16,balanced_interval,96,-0.01141870114595412,-0.01148414336506276,-0.01275110934925039,-0.012832751383863528
ETTh2,2023,block_dct2_b16,balanced_interval,144,-0.013739616131593014,-0.013834438433640184,-0.014350571290390416,-0.01445403506757481
ETTh2,2023,block_dct2_b16,balanced_interval,192,-0.040649840397640524,-0.04148735489068334,-0.025229134518597308,-0.02555008252890567
ETTh2,2023,block_dct2_b16,balanced_interval,288,-0.05180436245196425,-0.053169682823102526,-0.027618597788821402,-0.02800352682306162
ETTh2,2023,block_dct2_b16,balanced_interval,336,-0.05289441539220944,-0.054318319456075015,-0.026655933658824283,-0.027014380886323464
ETTh2,2023,block_dct2_b16,balanced_interval,512,-0.06619046280290185,-0.0684301939974481,-0.03179916569722988,-0.03231016119344443
ETTh2,2023,block_dct2_b16,balanced_interval,720,-0.06118932896755647,-0.06310017079248675,-0.0355107796046273,-0.0361488173424509
ETTh2,2023,block_dct2_b16,dct2,48,-0.05538843034521302,-0.056951086825942854,-0.02267755229358403,-0.022936642788573103
ETTh2,2023,block_dct2_b16,dct2,96,-0.051436745687023354,-0.052782591146423696,-0.029403127945100978,-0.029839667954776328
ETTh2,2023,block_dct2_b16,dct2,144,-0.03561850982830881,-0.0362604478991948,-0.025738305972940394,-0.026072396318280067
ETTh2,2023,block_dct2_b16,dct2,192,-0.04751676667685732,-0.04866378358067647,-0.030649837891571677,-0.0311243799773131
ETTh2,2023,block_dct2_b16,dct2,288,-0.04965444003785725,-0.050907881935557064,-0.02922982819784138,-0.029661212464194175
ETTh2,2023,block_dct2_b16,dct2,336,-0.05126381160116234,-0.05260054489286836,-0.028806491791514323,-0.029225411638461374
ETTh2,2023,block_dct2_b16,dct2,512,-0.06364104264328435,-0.06570978572702124,-0.03286231203887986,-0.03340824157140565
ETTh2,2023,block_dct2_b16,dct2,720,-0.06344155852301941,-0.06549721475092984,-0.037653546366410516,-0.038371423000862936
ETTh2,2023,block_dct2_b16,pca_fit,48,-0.05462503545870241,-0.05614452367323142,-0.03292900759175051,-0.0334771676039225
ETTh2,2023,block_dct2_b16,pca_fit,96,-0.06428445270865504,-0.06639569476664953,-0.03840608348538854,-0.03915313013488353
ETTh2,2023,block_dct2_b16,pca_fit,144,-0.060969211017378136,-0.06286618911478592,-0.036840658863153165,-0.03752768682512331
ETTh2,2023,block_dct2_b16,pca_fit,192,-0.06696965952819266,-0.06926303573745285,-0.03846022656837627,-0.039209394612197634
ETTh2,2023,block_dct2_b16,pca_fit,288,-0.051248022546660305,-0.0525839254566991,-0.031583559679382464,-0.032087612902643725
ETTh2,2023,block_dct2_b16,pca_fit,336,-0.04790459896778708,-0.04907056813527144,-0.02939104222979241,-0.02982722168094698
ETTh2,2023,block_dct2_b16,pca_fit,512,-0.056528573199387255,-0.058156849294913826,-0.03245063272430465,-0.03298289633376439
ETTh2,2023,block_dct2_b16,pca_fit,720,-0.05517835782720008,-0.056729073769954175,-0.035789622015249344,-0.036437779862072306
ETTh2,2023,block_dct2_b32,balanced_interval,48,0.010511267474737553,0.010456217154490188,0.003793789960229235,0.0037866026310432455
ETTh2,2023,block_dct2_b32,balanced_interval,96,-0.004205301203376978,-0.004214155890340132,-0.005722891030151128,-0.00573929805462825
ETTh2,2023,block_dct2_b32,balanced_interval,144,-0.019888263581435667,-0.020087352751190224,-0.01478333063667189,-0.014893144540134351
ETTh2,2023,block_dct2_b32,balanced_interval,192,-0.05931294581202789,-0.06110725785822524,-0.029619640891295596,-0.030062665715473225
ETTh2,2023,block_dct2_b32,balanced_interval,288,-0.06285991625447859,-0.06487765673185075,-0.03032474164823108,-0.030789219797575207
ETTh2,2023,block_dct2_b32,balanced_interval,336,-0.060841804914275203,-0.06273078210153415,-0.027611633544293437,-0.027996367580054526
ETTh2,2023,block_dct2_b32,balanced_interval,512,-0.05871403809289449,-0.06047194279720247,-0.02585808066698632,-0.026195301185917508
ETTh2,2023,block_dct2_b32,balanced_interval,720,-0.045491989991958,-0.0465426217655589,-0.024786641031018405,-0.025096383682995826
ETTh2,2023,block_dct2_b32,dct2,48,-0.04224184676743774,-0.043146729911062165,-0.01190492718380521,-0.01197607287721758
ETTh2,2023,block_dct2_b32,dct2,96,-0.04422334574444618,-0.04521577331596549,-0.022374909626001707,-0.022627105356211707
ETTh2,2023,block_dct2_b32,dct2,144,-0.041767157278151515,-0.042651676630180546,-0.026171065319221944,-0.02651653483336336
ETTh2,2023,block_dct2_b32,dct2,192,-0.0661798720912446,-0.06841887862125673,-0.035040344264269954,-0.035661490957667796
ETTh2,2023,block_dct2_b32,dct2,288,-0.06070999384037173,-0.06259071164749641,-0.03193597205725115,-0.03245139744979908
ETTh2,2023,block_dct2_b32,dct2,336,-0.059211201123228065,-0.06099930132258624,-0.02976219167698355,-0.03020951242408687
ETTh2,2023,block_dct2_b32,dct2,512,-0.056164617933276983,-0.05777179761228646,-0.026921227008636237,-0.027286877115854313
ETTh2,2023,block_dct2_b32,dct2,720,-0.047744219547421037,-0.048902332296774764,-0.026929407792801653,-0.027295281162447838
ETTh2,2023,block_dct2_b32,pca_fit,48,-0.0414784518809271,-0.04235070091245974,-0.022156382481971704,-0.022403657991016956
ETTh2,2023,block_dct2_b32,pca_fit,96,-0.057071052766077844,-0.058731033491525864,-0.03137786516628922,-0.031875339976074724
ETTh2,2023,block_dct2_b32,pca_fit,144,-0.06711785846722086,-0.06942151112754358,-0.03727341820943463,-0.0379767837970697
ETTh2,2023,block_dct2_b32,pca_fit,192,-0.08563276494257992,-0.08940618669308775,-0.042850732941074526,-0.04378208094057867
ETTh2,2023,block_dct2_b32,pca_fit,288,-0.062303576349174654,-0.06428538756390689,-0.03428970353879218,-0.0348843729694408
ETTh2,2023,block_dct2_b32,pca_fit,336,-0.05585198848985282,-0.057441158690353156,-0.030346742115261623,-0.030811897891284135
ETTh2,2023,block_dct2_b32,pca_fit,512,-0.04905214848937984,-0.05027511957287878,-0.02650954769406113,-0.026864051398683753
ETTh2,2023,block_dct2_b32,pca_fit,720,-0.0394810188516017,-0.04027075316402007,-0.02506548344164048,-0.025382263885652012
ETTh2,2023,block_dct2_b48,balanced_interval,48,0.04809799863426319,0.046959614155227536,0.020861802131278983,0.020645700105314302
ETTh2,2023,block_dct2_b48,balanced_interval,96,0.033928937047681504,0.033359805497123474,0.014295433241311191,0.014193738701434921
ETTh2,2023,block_dct2_b48,balanced_interval,144,0.004273965980974409,0.004264845586416266,0.001080338079903515,0.0010797547248125872
ETTh2,2023,block_dct2_b48,balanced_interval,192,-0.02013847217980792,-0.0203426193115519,-0.009904509962719486,-0.009953721960905604
ETTh2,2023,block_dct2_b48,balanced_interval,288,-0.0347867116626972,-0.035398846748342594,-0.013600305642148992,-0.013693210499301722
ETTh2,2023,block_dct2_b48,balanced_interval,336,-0.03457345951960665,-0.03517806926679223,-0.011826297098356716,-0.011896504240420658
ETTh2,2023,block_dct2_b48,balanced_interval,512,-0.041126637247657936,-0.04198405118303228,-0.014320529397261618,-0.01442355940564477
ETTh2,2023,block_dct2_b48,balanced_interval,720,-0.039496106730626854,-0.04028644876170362,-0.01899321183730015,-0.01917473027003802
ETTh2,2023,block_dct2_b48,dct2,48,-0.004655115607912192,-0.004665967490962819,0.005163084987244588,0.005149779173483582
ETTh2,2023,block_dct2_b48,dct2,96,-0.006089107493387712,-0.006107683793643792,-0.0023565853545395093,-0.0023593642843058316
ETTh2,2023,block_dct2_b48,dct2,144,-0.01760492771574138,-0.017760807865013772,-0.010307396602646467,-0.01036070080009166
ETTh2,2023,block_dct2_b48,dct2,192,-0.02700539845902465,-0.027373348981446277,-0.015325213335693881,-0.015443246608452643
ETTh2,2023,block_dct2_b48,dct2,288,-0.03263678924859028,-0.033175210739127436,-0.015211536051169016,-0.015327820338385756
ETTh2,2023,block_dct2_b48,dct2,336,-0.03294285572855955,-0.033491479436224436,-0.01397685523104679,-0.014074988135578614
ETTh2,2023,block_dct2_b48,dct2,512,-0.038577217088040384,-0.039330979371306585,-0.015383675738911586,-0.015502613596332093
ETTh2,2023,block_dct2_b48,dct2,720,-0.04174833628608975,-0.04263205307591944,-0.021135978599083376,-0.0213609254231808
ETTh2,2023,block_dct2_b48,pca_fit,48,-0.003891720721401619,-0.0038993032997232113,-0.00508837031092188,-0.005101338052693416
ETTh2,2023,block_dct2_b48,pca_fit,96,-0.018936814515019374,-0.01911725316510715,-0.011359540894827075,-0.011424305479159846
ETTh2,2023,block_dct2_b48,pca_fit,144,-0.04295562890481067,-0.043891575210542655,-0.021409749492859113,-0.021640582595851887
ETTh2,2023,block_dct2_b48,pca_fit,192,-0.046458291310359986,-0.04755438603658235,-0.023135602012498455,-0.02340530595759205
ETTh2,2023,block_dct2_b48,pca_fit,288,-0.03423037175739326,-0.0348229732575458,-0.017565267532710014,-0.01772044408551432
ETTh2,2023,block_dct2_b48,pca_fit,336,-0.029583643095184308,-0.03002558639704178,-0.014561405669324802,-0.014667939402417174
ETTh2,2023,block_dct2_b48,pca_fit,512,-0.03146474764414329,-0.03196499575715017,-0.014971996424336451,-0.015084638218229252
ETTh2,2023,block_dct2_b48,pca_fit,720,-0.033485135590270415,-0.03405207303834534,-0.019272054247922162,-0.0194589590343468
ETTh2,2023,block_dct2_b96,balanced_interval,48,0.057117355550676235,0.0555167774862787,0.020578060512340218,0.020367777103450946
ETTh2,2023,block_dct2_b96,balanced_interval,96,0.038881367047802276,0.038135188759728655,0.012637035600573372,0.012557523550804528
ETTh2,2023,block_dct2_b96,balanced_interval,144,0.008168325466889517,0.008135055345112496,-0.0006222398679350609,-0.0006224334993212288
ETTh2,2023,block_dct2_b96,balanced_interval,192,-0.01978919010192484,-0.019986294153944373,-0.012037073823684739,-0.012109810951210775
ETTh2,2023,block_dct2_b96,balanced_interval,288,-0.02737955014339649,-0.027757814370147793,-0.011175765621700934,-0.011238447779721827
ETTh2,2023,block_dct2_b96,balanced_interval,336,-0.030090634381695073,-0.030547932795575772,-0.010185863740235713,-0.01023791623338699
ETTh2,2023,block_dct2_b96,balanced_interval,512,-0.03825044955889602,-0.03899141523750216,-0.012855652589003662,-0.012938641735985135
ETTh2,2023,block_dct2_b96,balanced_interval,720,-0.032292024272343435,-0.03281906950817737,-0.01535887212887102,-0.015477425777884912
ETTh2,2023,block_dct2_b96,dct2,48,0.0043642413085008235,0.004354731846293758,0.0048793433683060475,0.004867458710086425
ETTh2,2023,block_dct2_b96,dct2,96,-0.0011366774932669696,-0.0011373237559697547,-0.004014982995277324,-0.004023053837319823
ETTh2,2023,block_dct2_b96,dct2,144,-0.01371056822982638,-0.013804989098187725,-0.012009974550485154,-0.012082383882564107
ETTh2,2023,block_dct2_b96,dct2,192,-0.026656116381141643,-0.02701456854478823,-0.017457777196659224,-0.01761105485222192
ETTh2,2023,block_dct2_b96,dct2,288,-0.025229627729289564,-0.025550588341296532,-0.012786996030720893,-0.012869099242393434
ETTh2,2023,block_dct2_b96,dct2,336,-0.028460030590648014,-0.028868886730972987,-0.012336421872925777,-0.01241282940046462
ETTh2,2023,block_dct2_b96,dct2,512,-0.03570102939927854,-0.03634596319506267,-0.013918798930653647,-0.014016116402400192
ETTh2,2023,block_dct2_b96,dct2,720,-0.034544253827806425,-0.03514783661662779,-0.017501638890654238,-0.017655689975794697
ETTh2,2023,block_dct2_b96,pca_fit,48,0.005127636195011431,0.005114512309622232,-0.00537211192986049,-0.005386567597382763
ETTh2,2023,block_dct2_b96,pca_fit,96,-0.013984384514898729,-0.014082623422755569,-0.013017938535564851,-0.013103040781734299
ETTh2,2023,block_dct2_b96,pca_fit,144,-0.0390612694188957,-0.039834191735134805,-0.023112327440697793,-0.023381486914507477
ETTh2,2023,block_dct2_b96,pca_fit,192,-0.046109009232476864,-0.04718855795624721,-0.025268165873463776,-0.025590111919305825
ETTh2,2023,block_dct2_b96,pca_fit,288,-0.026823210238092546,-0.02718619070829642,-0.015140727512261982,-0.015255929004206248
ETTh2,2023,block_dct2_b96,pca_fit,336,-0.025100817957272856,-0.025418495911401218,-0.012920972311203779,-0.013004808767651754
ETTh2,2023,block_dct2_b96,pca_fit,512,-0.02858855995538139,-0.02900113509409552,-0.013507119616078523,-0.0135987528584951
ETTh2,2023,block_dct2_b96,pca_fit,720,-0.026281053131987087,-0.02662944535107359,-0.015637714539492982,-0.01576062343314444
