model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
DLinear,96,1.8419549602531518,1.0606152360836656,0.08551727539896732,0.22853108743826547
UVHF,96,1.3606902481664107,0.9300137999595096,0.06317338110653026,0.20039035628239313
DLinear,192,6.8678042416039915,2.164014510154346,0.31885465138340074,0.4662808645516634
UVHF,192,1.6821160784651445,0.9783936781585512,0.07809636339607591,0.21081478334963322
DLinear,336,11.137185337484508,2.8317031122549174,0.5170711370402381,0.6101479306817055
UVHF,336,2.4412990275350954,1.20317876865147,0.11334329328023138,0.259249295152369
DLinear,720,17.41877585086725,3.7715227934420077,0.808709378728115,0.8126511631740464
UVHF,720,5.102013877839479,1.8717566643755943,0.2368735041276944,0.4033079776499007
