target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.2327384448144585,0.33933344048758346,2161,7,96,unified,FAIR_REAUDIT_pcsd_pcc,ETTh2,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.3184641343153392,0.3919698395766318,2161,7,192,unified,FAIR_REAUDIT_pcsd_pcc,ETTh2,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.42527228839961545,0.4517110985304628,2161,7,336,unified,FAIR_REAUDIT_pcsd_pcc,ETTh2,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.6433954302531978,0.558293252852228,2161,7,720,unified,FAIR_REAUDIT_pcsd_pcc,ETTh2,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
