run_start dataset=ECL mode=fixed pred_len=96 target_horizons=[96] encoder_mode=timealign-token-mlp readout_mode=official pcc_objective_mode=off output_dir=/home/yingch/exp_outputs/r-2026-fatst/timealign_official_reproduction/main_i_8dataset_20260806/runs/TimeAlign__ECL__H96__seed2021
train 17597
val 2537
	iters: 100, epoch: 1 | loss: 0.4593683
	iters: 200, epoch: 1 | loss: 0.3965285
	iters: 300, epoch: 1 | loss: 0.3810937
	iters: 400, epoch: 1 | loss: 0.3693193
	iters: 500, epoch: 1 | loss: 0.3634584
	iters: 600, epoch: 1 | loss: 0.3565653
	iters: 700, epoch: 1 | loss: 0.4060681
	iters: 800, epoch: 1 | loss: 0.3877479
	iters: 900, epoch: 1 | loss: 0.3711925
	iters: 1000, epoch: 1 | loss: 0.3449927
	iters: 1100, epoch: 1 | loss: 0.3420033
Epoch: 1, Steps: 1100 | Train Loss: 0.4023608 Vali Loss: 0.1132505
Updating learning rate to 0.0004877641290737884
	iters: 100, epoch: 2 | loss: 0.3384504
	iters: 200, epoch: 2 | loss: 0.3486074
	iters: 300, epoch: 2 | loss: 0.3326713
	iters: 400, epoch: 2 | loss: 0.4126835
	iters: 500, epoch: 2 | loss: 0.3432949
	iters: 600, epoch: 2 | loss: 0.3485804
	iters: 700, epoch: 2 | loss: 0.3451539
	iters: 800, epoch: 2 | loss: 0.3420777
	iters: 900, epoch: 2 | loss: 0.3843842
	iters: 1000, epoch: 2 | loss: 0.3432134
	iters: 1100, epoch: 2 | loss: 0.3480540
Epoch: 2, Steps: 1100 | Train Loss: 0.3518863 Vali Loss: 0.1111034
Updating learning rate to 0.0004522542485937369
	iters: 100, epoch: 3 | loss: 0.3342808
	iters: 200, epoch: 3 | loss: 0.3496264
	iters: 300, epoch: 3 | loss: 0.3419167
	iters: 400, epoch: 3 | loss: 0.3525482
	iters: 500, epoch: 3 | loss: 0.3539058
	iters: 600, epoch: 3 | loss: 0.3294008
	iters: 700, epoch: 3 | loss: 0.3272810
	iters: 800, epoch: 3 | loss: 0.3314138
	iters: 900, epoch: 3 | loss: 0.3398786
	iters: 1000, epoch: 3 | loss: 0.3425884
	iters: 1100, epoch: 3 | loss: 0.3216505
Epoch: 3, Steps: 1100 | Train Loss: 0.3443752 Vali Loss: 0.1093692
Updating learning rate to 0.0003969463130731183
	iters: 100, epoch: 4 | loss: 0.3298111
	iters: 200, epoch: 4 | loss: 0.3532000
	iters: 300, epoch: 4 | loss: 0.3450078
	iters: 400, epoch: 4 | loss: 0.3302925
	iters: 500, epoch: 4 | loss: 0.3342102
	iters: 600, epoch: 4 | loss: 0.3159023
	iters: 700, epoch: 4 | loss: 0.3262818
	iters: 800, epoch: 4 | loss: 0.3663622
	iters: 900, epoch: 4 | loss: 0.3186326
	iters: 1000, epoch: 4 | loss: 0.3456941
	iters: 1100, epoch: 4 | loss: 0.3797698
Epoch: 4, Steps: 1100 | Train Loss: 0.3384715 Vali Loss: 0.1096208
Updating learning rate to 0.00032725424859373687
	iters: 100, epoch: 5 | loss: 0.3226380
	iters: 200, epoch: 5 | loss: 0.3176186
	iters: 300, epoch: 5 | loss: 0.3369588
	iters: 400, epoch: 5 | loss: 0.3133486
	iters: 500, epoch: 5 | loss: 0.3399689
	iters: 600, epoch: 5 | loss: 0.3383546
	iters: 700, epoch: 5 | loss: 0.3271216
	iters: 800, epoch: 5 | loss: 0.3261077
	iters: 900, epoch: 5 | loss: 0.3295153
	iters: 1000, epoch: 5 | loss: 0.3536695
	iters: 1100, epoch: 5 | loss: 0.3284137
Epoch: 5, Steps: 1100 | Train Loss: 0.3338245 Vali Loss: 0.1081158
Updating learning rate to 0.00025
	iters: 100, epoch: 6 | loss: 0.3356529
	iters: 200, epoch: 6 | loss: 0.3473934
