epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h96_l1
1,1100,0.40236080595038154,0.2491457526385784,0.2491457526385784,0.04367717497304759,0.365126250277866,0.04367717497304759,0.1095378750833598,full,off,1,16,96,0.11325051903259009,0.0005,49.07846021652222,0,3,0.0,1,0,0,0.2491457526385784
2,1100,0.35188634300773797,0.22988868821750988,0.22988868821750988,0.012532847371714359,0.3648826759240844,0.012532847371714359,0.10946480277722533,full,off,1,16,96,0.1111034044297412,0.0004877641290737884,52.681403160095215,0,3,0.0,2,0,0,0.22988868821750988
3,1100,0.344375206340443,0.22551499938422984,0.22551499938422984,0.009362891698256135,0.3649910367347977,0.009362891698256135,0.10949731102043932,full,off,1,16,96,0.10936916662224878,0.0004522542485937369,42.81733536720276,0,3,0.0,3,0,0,0.22551499938422984
4,1100,0.33847151046449486,0.22238134557550604,0.22238134557550604,0.006802894171242687,0.3642908875237812,0.006802894171242687,0.10928726625713435,full,off,1,16,96,0.10962081665638834,0.0003969463130731183,62.200281620025635,0,3,0.0,3,1,0,0.22238134557550604
5,1100,0.3338245005770163,0.21958048656582832,0.21958048656582832,0.005151743478649719,0.36364088833332064,0.005151743478649719,0.10909226649999619,full,off,1,16,96,0.10811584105249494,0.00032725424859373687,57.25465154647827,0,3,0.0,5,0,0,0.21958048656582832
6,1100,0.32959738658233123,0.21717165239832617,0.21717165239832617,0.0035107525112107398,0.3630499251322313,0.0035107525112107398,0.10891497753966937,full,off,1,16,96,0.10720005720698585,0.00025,56.238991498947144,0,3,0.0,6,0,0,0.21717165239832617
7,1100,0.3265989634394646,0.2153099013729529,0.2153099013729529,0.002490304380083795,0.3626625109802593,0.002490304380083795,0.10879875329407779,full,off,1,16,96,0.10711159091442823,0.00017274575140626317,65.72983360290527,0,3,0.0,7,0,0,0.2153099013729529
8,1100,0.32381021710959346,0.21360103265805677,0.21360103265805677,0.0015035899510522457,0.36235196590423585,0.0015035899510522457,0.10870558977127075,full,off,1,16,96,0.10598403463761012,0.00010305368692688174,62.379199504852295,0,3,0.0,8,0,0,0.21360103265805677
9,1100,0.3217646222222935,0.21232649900696493,0.21232649900696493,0.0008647893908412449,0.36191109738566657,0.0008647893908412449,0.10857332921569997,full,off,1,16,96,0.1060382064897567,4.7745751406263163e-05,65.57791042327881,0,3,0.0,8,1,0,0.21232649900696493
10,1100,0.32046807248484005,0.2116380790959705,0.2116380790959705,0.0006138868261107498,0.3607203385504809,0.0006138868261107498,0.10821610156514427,full,off,1,16,96,0.10583211163369317,1.2235870926211617e-05,65.65822577476501,0,3,0.0,10,0,0,0.2116380790959705
