epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h720_l1
1,1036,0.38735098020680625,0.38735098020680625,0.38735098020680625,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.19416251901554732,0.0001,45.57591676712036,1,5,0.0,1,0,0,0.38735098020680625
2,1036,0.36435476174168147,0.36435476174168147,0.36435476174168147,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.19075632282844115,9.938441702975689e-05,44.56966257095337,1,5,0.0,2,0,0,0.36435476174168147
3,1036,0.35112507575152,0.35112507575152,0.35112507575152,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.19536944430156072,9.755282581475769e-05,43.95845913887024,1,5,0.0,2,1,0,0.35112507575152
4,1036,0.33893862854272244,0.33893862854272244,0.33893862854272244,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.1986427755423522,9.45503262094184e-05,43.88925814628601,1,5,0.0,2,2,0,0.33893862854272244
5,1036,0.32758107558468136,0.32758107558468136,0.32758107558468136,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.20643307174050568,9.045084971874738e-05,43.856778621673584,1,5,0.0,2,3,0,0.32758107558468136
6,1036,0.3164082007863807,0.3164082007863807,0.3164082007863807,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.2106285425186682,8.535533905932738e-05,44.101155281066895,1,5,0.0,2,4,0,0.3164082007863807
7,1036,0.3055862381220094,0.3055862381220094,0.3055862381220094,0.0,0.0,0.0,0.0,full,off,1,32,"96,192,336,720",0.20714984688735089,7.938926261462366e-05,44.325862646102905,1,5,0.0,2,5,1,0.3055862381220094
