scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.7339151501655579,0.4092264771461487,8.567989349365234,1.4855923652648926,11.325276374816895
segment_0,0.6496376991271973,0.3579144775867462,12.375934600830078,1.5329267978668213,11.325276374816895
segment_1,0.7392362952232361,0.4216213524341583,8.46843147277832,1.0760942697525024,11.325276374816895
segment_2,0.7927209138870239,0.44412288069725037,8.596430778503418,1.141359806060791,11.325276374816895
segment_3,0.6279200315475464,0.3777541518211365,8.537302017211914,0.7891597747802734,11.325276374816895
segment_4,0.7672394514083862,0.4152675271034241,8.428921699523926,1.082909345626831,11.325276374816895
segment_5,0.8230336308479309,0.43743568658828735,8.986518859863281,1.1028430461883545,11.325276374816895
segment_6,0.6329962611198425,0.3884819746017456,8.30865478515625,0.7956563830375671,11.325276374816895
segment_7,0.7662679553031921,0.4090280830860138,8.09531307220459,0.975271463394165,11.325276374816895
segment_8,0.8166475892066956,0.43344956636428833,8.71114730834961,0.9602909088134766,11.325276374816895
segment_9,0.6356508135795593,0.3898369371891022,7.836989402770996,0.8465302586555481,11.325276374816895
segment_10,0.7614936232566833,0.40928205847740173,7.820207595825195,0.979077935218811,11.325276374816895
segment_11,0.8056139349937439,0.42865607142448425,8.295266151428223,0.9986984133720398,11.325276374816895
segment_12,0.6338303089141846,0.38317975401878357,7.750909328460693,0.788120687007904,11.325276374816895
segment_13,0.7534635066986084,0.4126950204372406,7.770732879638672,0.9745153784751892,11.325276374816895
segment_14,0.8029752969741821,0.4296715557575226,8.537067413330078,1.0211726427078247,11.325276374816895
