segment_a,segment_b,cosine
0,1,-0.0009325036662630737
0,2,-0.0054731061682105064
0,3,0.8627498745918274
0,4,-0.12140845507383347
0,5,-0.13182757794857025
0,6,0.729202151298523
0,7,-0.19948282837867737
0,8,-0.1708984524011612
0,9,0.6802515387535095
0,10,-0.21138207614421844
0,11,-0.1502113938331604
0,12,0.7143038511276245
0,13,-0.16430287063121796
0,14,-0.108901746571064
1,2,0.22513790428638458
1,3,0.06712722778320312
1,4,0.9456822276115417
1,5,0.17172163724899292
1,6,0.02101115696132183
1,7,0.8689596652984619
1,8,0.1447662115097046
1,9,-0.0010585938580334187
1,10,0.8607109785079956
1,11,0.14129075407981873
1,12,0.008091852068901062
1,13,0.8798174262046814
1,14,0.15847072005271912
2,3,0.10911843180656433
2,4,0.21350893378257751
2,5,0.9527379870414734
2,6,0.09294553846120834
2,7,0.21076160669326782
2,8,0.9081828594207764
2,9,0.0775216817855835
2,10,0.20506469905376434
2,11,0.908122718334198
2,12,0.08134251087903976
2,13,0.23423215746879578
2,14,0.925327479839325
3,4,0.0772828683257103
3,5,0.09236051142215729
3,6,0.9622213840484619
3,7,0.0604327991604805
3,8,0.08490307629108429
3,9,0.930988073348999
3,10,0.044327009469270706
3,11,0.09651826322078705
3,12,0.9429465532302856
3,13,0.08189016580581665
3,14,0.13429971039295197
4,5,0.251562237739563
4,6,0.10915724188089371
4,7,0.9762247204780579
4,8,0.25282052159309387
4,9,0.10236164927482605
4,10,0.9648483991622925
4,11,0.2419506460428238
4,12,0.09246547520160675
4,13,0.9700803160667419
4,14,0.2501184642314911
5,6,0.15170776844024658
5,7,0.30110129714012146
5,8,0.9868388175964355
5,9,0.15426836907863617
5,10,0.2953697144985199
5,11,0.9800904393196106
5,12,0.1393652856349945
5,13,0.3077077567577362
5,14,0.983160138130188
6,7,0.14379003643989563
6,8,0.17501603066921234
6,9,0.9900373220443726
6,10,0.13124386966228485
6,11,0.18296585977077484
6,12,0.9844245314598083
6,13,0.1528657227754593
6,14,0.20560187101364136
7,8,0.3295731246471405
7,9,0.15671131014823914
7,10,0.9940428733825684
7,11,0.3181708753108978
7,12,0.1338244527578354
7,13,0.985029935836792
7,14,0.3113158941268921
8,9,0.19401058554649353
8,10,0.33178967237472534
8,11,0.9948624968528748
8,12,0.17150051891803741
8,13,0.33376774191856384
8,14,0.9844533205032349
9,10,0.1549452841281891
9,11,0.208099365234375
9,12,0.9911522269248962
9,13,0.17155767977237701
9,14,0.22172485291957855
10,11,0.32761386036872864
10,12,0.13562743365764618
10,13,0.9914081692695618
10,14,0.317645788192749
11,12,0.1923316866159439
11,13,0.3349376618862152
11,14,0.9905737042427063
12,13,0.1636628806591034
12,14,0.21548552811145782
13,14,0.3381088674068451
