dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTh1,ETTh1__h5b_budget120_anchor,h5b_budget120_anchor,2021,96,0.807677430100739,0.6113811290512482,,,421a01d8508a10f99c82fb4d613f62fd73b4f39e7a9836e1989f3c0b13085f0a,True,False
ETTh1,ETTh1__h5b_budget120_anchor,h5b_budget120_anchor,2021,192,1.059553000299881,0.7009628570328156,,,421a01d8508a10f99c82fb4d613f62fd73b4f39e7a9836e1989f3c0b13085f0a,True,False
ETTh1,ETTh1__h5b_budget120_anchor,h5b_budget120_anchor,2021,336,1.2730207013054973,0.7758813867611545,,,421a01d8508a10f99c82fb4d613f62fd73b4f39e7a9836e1989f3c0b13085f0a,True,False
ETTh1,ETTh1__h5b_budget120_anchor,h5b_budget120_anchor,2021,720,1.396249019727111,0.8248251232008139,,,421a01d8508a10f99c82fb4d613f62fd73b4f39e7a9836e1989f3c0b13085f0a,True,False
ETTh1,ETTh1__h5b_lr3p2e4,h5b_lr3p2e4,2021,96,0.8073700095216433,0.6117642037570477,,,fc5ea55d622507be193eaf300bff5c03ab9ceb0eb7728cd1e6874164cdccbf6f,True,False
ETTh1,ETTh1__h5b_lr3p2e4,h5b_lr3p2e4,2021,192,1.0586050525307655,0.7007850448911389,,,fc5ea55d622507be193eaf300bff5c03ab9ceb0eb7728cd1e6874164cdccbf6f,True,False
ETTh1,ETTh1__h5b_lr3p2e4,h5b_lr3p2e4,2021,336,1.271570915267581,0.7752792468028409,,,fc5ea55d622507be193eaf300bff5c03ab9ceb0eb7728cd1e6874164cdccbf6f,True,False
ETTh1,ETTh1__h5b_lr3p2e4,h5b_lr3p2e4,2021,720,1.3989376513494385,0.8254616322616736,,,fc5ea55d622507be193eaf300bff5c03ab9ceb0eb7728cd1e6874164cdccbf6f,True,False
ETTh1,ETTh1__h5b_lr3p3e4,h5b_lr3p3e4,2021,96,0.8077486789164444,0.6117917451386651,,,cadbd0513af2c0d91d2e38c0ae72f32253da633e5a454203f33f261eede9ed3a,True,False
ETTh1,ETTh1__h5b_lr3p3e4,h5b_lr3p3e4,2021,192,1.0589789331424981,0.7008789639609555,,,cadbd0513af2c0d91d2e38c0ae72f32253da633e5a454203f33f261eede9ed3a,True,False
