scope,residual_base_mae_ratio,residual_energy,residual_second_diff_smoothness,error_process_state_norm,segment_state_cosine,base_prediction_mse,final_prediction_mse,residual_gain_mse_pct,prediction_decomposition_max_abs
all,0.0011878891382366419,2.6348285246058367e-05,5.823372703162022e-05,2.940121650695801,0.8926317691802979,0.39399975538253784,0.3943183422088623,0.08085965053818978,4.76837158203125e-07
1-96,0.0007792975520715117,1.1713163075910416e-05,3.1094925361685455e-05,2.4403271675109863,0.8377777338027954,0.3155159652233124,0.31564801931381226,0.04185337797597555,4.76837158203125e-07
97-192,0.001604451215825975,4.098340650671162e-05,8.58246858115308e-05,3.4399161338806152,0.9576007127761841,0.4724835157394409,0.47298863530158997,0.10690734053599993,4.76837158203125e-07
