segment_a,segment_b,cosine
0,1,-0.3448237180709839
0,2,0.7152246832847595
0,3,-0.44251638650894165
0,4,0.7768855690956116
0,5,-0.47687631845474243
0,6,0.6363193988800049
1,2,-0.17128446698188782
1,3,0.975089430809021
1,4,-0.19823691248893738
1,5,0.9558742046356201
1,6,-0.17943915724754333
2,3,-0.15176740288734436
2,4,0.9685898423194885
2,5,-0.16359488666057587
2,6,0.9500834345817566
3,4,-0.18071478605270386
3,5,0.9952133893966675
3,6,-0.12232843786478043
4,5,-0.1858132928609848
4,6,0.9725689888000488
5,6,-0.11220122873783112
