segment_a,segment_b,cosine
0,1,0.04219798743724823
0,2,0.04374110698699951
0,3,0.8384830355644226
0,4,-0.09101392328739166
0,5,-0.08327943086624146
0,6,0.68398517370224
1,2,0.1523604542016983
1,3,0.039240945130586624
1,4,0.94269198179245
1,5,0.11076764762401581
1,6,-0.02080274187028408
2,3,0.06634576618671417
2,4,0.12966018915176392
2,5,0.9588454961776733
2,6,0.03440508991479874
3,4,0.06055830419063568
3,5,0.06216852739453316
3,6,0.9555739164352417
4,5,0.17390631139278412
4,6,0.08356882631778717
5,6,0.10592185705900192
