segment_a,segment_b,cosine
0,1,0.12013845890760422
0,2,0.05980626493692398
0,3,0.15481708943843842
0,4,0.0419243723154068
0,5,0.05556092783808708
0,6,-0.10805202275514603
1,2,0.14317284524440765
1,3,0.23677384853363037
1,4,0.03737181797623634
1,5,0.04063182324171066
1,6,0.010112471878528595
2,3,0.147768035531044
2,4,0.09293760359287262
2,5,0.13811644911766052
2,6,0.003048226237297058
3,4,0.2771521210670471
3,5,0.0704968273639679
3,6,0.044138360768556595
4,5,0.13577553629875183
4,6,-0.06042871251702309
5,6,0.07256925106048584
