target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.3966906879407664,0.25017479426848394,4551,21,96,unified,ISCF_SAC_iscf_random_partition_seed2021,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.4480887298317005,0.28949098688705516,4551,21,192,unified,ISCF_SAC_iscf_random_partition_seed2021,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.5071052953689581,0.33386953110762296,4551,21,336,unified,ISCF_SAC_iscf_random_partition_seed2021,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.5881918204534385,0.3857027378657626,4551,21,720,unified,ISCF_SAC_iscf_random_partition_seed2021,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
