scope,mean_abs_gamma,mean_abs_beta,mean_segment_state_norm,std_segment_state_norm
all,0.6240692734718323,0.07005590200424194,9.014104843139648,1.2736701965332031
segment_0,0.6244530081748962,0.07050031423568726,9.322469711303711,1.1718436479568481
segment_1,0.6236856579780579,0.06961148232221603,8.705739974975586,1.2965633869171143
