comparison,candidate,reference,dataset,horizon,candidate_mse,reference_mse,mse_gain_percent,candidate_mae,reference_mae,mae_gain_percent
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,Weather,96,0.393657720182091,0.393700101878494,0.010764969630638888,0.24948740370261172,0.249698244035244,0.08443805179603192
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,Weather,192,0.4470153481233865,0.44672996061854064,-0.06388367246528137,0.290487351322857,0.29037511891995865,-0.038650833210440716
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,Weather,336,0.5080646739030877,0.5074876854196191,-0.11369507084522112,0.3359174710432334,0.33546836984654266,-0.13387288849204815
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,Weather,720,0.5896572060676084,0.5893623614683747,-0.050027728017632,0.38749446760242184,0.38742980195416343,-0.01669093289473622
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm1,96,0.36725909437518567,0.36653933965135366,-0.19636493166508284,0.3957560535830756,0.3955313633196056,-0.056807192629237946
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm1,192,0.49297171080252156,0.4907232849509455,-0.4581860939818272,0.4583450913584481,0.4574659889719139,-0.19216781306734543
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm1,336,0.6524680338112548,0.6474697646973211,-0.7719695013512107,0.5249676449401748,0.5235690462536046,-0.2671278404592359
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm1,720,0.9616366208272262,0.9527894769433058,-0.9285518047809971,0.6341567517361707,0.6323432864621281,-0.28678493357439105
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh1,96,0.7905601921180884,0.78951052762568,-0.13295129775723336,0.6077846381813288,0.6070982534438372,-0.11305990975891689
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh1,192,1.0386026346435149,1.0378973965222638,-0.06794873208220142,0.6925181935851773,0.6920443152387937,-0.06847514471961524
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh1,336,1.254210884727183,1.2532194783645016,-0.07910875786698579,0.7671048277545542,0.7665195897931144,-0.0763500332193523
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh1,720,1.4085076873501141,1.4078167374763224,-0.04907953254131847,0.8266131773591041,0.8262256189352937,-0.04690709352608291
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh2,96,0.23213662401152155,0.23211076661633948,-0.011140110197827013,0.33571003610268235,0.3356891665607691,-0.006216924462321138
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh2,192,0.3155331054780011,0.31538647642203915,-0.04649186535372607,0.38722993270494044,0.38719820432985824,-0.008194349748369412
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh2,336,0.4188847346896572,0.4183365473568085,-0.13103978992807797,0.445923477721711,0.44568425186333205,-0.05367608511603894
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTh2,720,0.6370898701354033,0.6367744033431841,-0.04954137455319696,0.5542741815870007,0.554086163557238,-0.03393299492546742
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm2,96,0.11420640529831871,0.11475052304255466,0.4741745220927296,0.22962400619871914,0.23026931914500892,0.28024269524303813
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm2,192,0.15201791186700575,0.15189207325844714,-0.08284738357906551,0.26484338066074997,0.26489779201801866,0.020540509928068662
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm2,336,0.19366665253792667,0.1932258136082618,-0.22814701691908912,0.2992034077067815,0.299074021411971,-0.04326229814266558
credit_vs_equal_armerr,iscf_rscc,iscf_equal_armerr,ETTm2,720,0.27355290331826027,0.27395708073551456,0.14753311583302064,0.3533539938740432,0.3534932902807163,0.03940567204613332
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,Weather,96,0.393657720182091,0.3936569709330797,-0.00019033043145988415,0.24948740370261172,0.24968110234476626,0.07757841516058406
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,Weather,192,0.4470153481233865,0.44665356089050573,-0.08099951832007957,0.290487351322857,0.2903409674375628,-0.050417922963519324
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,Weather,336,0.5080646739030877,0.5073326860687563,-0.14428162316990623,0.3359174710432334,0.33536697593739345,-0.1641470822525859
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,Weather,720,0.5896572060676084,0.589248553953237,-0.06935139876538265,0.38749446760242184,0.3873979623429477,-0.024911142766592675
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm1,96,0.36725909437518567,0.3665696290554479,-0.18808577282147798,0.3957560535830756,0.39550470809141797,-0.06355056880877896
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm1,192,0.49297171080252156,0.49078345025191084,-0.4458708926487809,0.4583450913584481,0.4574362118728459,-0.19868988549922584
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm1,336,0.6524680338112548,0.6477059745340652,-0.7352192915335287,0.5249676449401748,0.5235501523351386,-0.27074628833816394
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm1,720,0.9616366208272262,0.9533532349754953,-0.868868489437058,0.6341567517361707,0.6324511383556657,-0.2696830279947715
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh1,96,0.7905601921180884,0.7886335784569383,-0.24429769588556471,0.6077846381813288,0.6064888170609871,-0.21365952411473987
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh1,192,1.0386026346435149,1.037343489471823,-0.1213817008995699,0.6925181935851773,0.6916883153220018,-0.11997864425239424
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh1,336,1.254210884727183,1.2527771679950612,-0.11444307645038787,0.7671048277545542,0.7662557798127333,-0.11080476835403363
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh1,720,1.4085076873501141,1.407566573181086,-0.06686107690816456,0.8266131773591041,0.8260832967029678,-0.06414373202450196
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh2,96,0.23213662401152155,0.2321417983621359,0.002228961199945978,0.33571003610268235,0.33571467843527597,0.0013828208570654255
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh2,192,0.3155331054780011,0.3154054335318506,-0.04047867683218964,0.38722993270494044,0.3872294299459706,-0.00012983490689233435
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh2,336,0.4188847346896572,0.41832265364272253,-0.13436543348539498,0.445923477721711,0.4457084536995916,-0.0482432003105604
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTh2,720,0.6370898701354033,0.6368357605404324,-0.03990190418252659,0.5542741815870007,0.5541545088299447,-0.021595557763975926
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm2,96,0.11420640529831871,0.11483727451801921,0.5493592758521237,0.22962400619871914,0.2303618167837461,0.32028336784631906
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm2,192,0.15201791186700575,0.1519174833180538,-0.06610730164724465,0.26484338066074997,0.2649094054164986,0.024923522683095722
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm2,336,0.19366665253792667,0.1933955452903839,-0.14018277780685207,0.2992034077067815,0.2991581890909445,-0.015115285987787885
binding_vs_shuffled,iscf_rscc,iscf_rscc_shuffled,ETTm2,720,0.27355290331826027,0.27399602657856625,0.16172616290803798,0.3533539938740432,0.353559999830193,0.058266194209954936
