variant,readout_family,objective_variant,mean_mse,mean_relative_mse_vs_a6_lbf_r256_pct,mean_relative_mse_vs_a6_der_pct,mean_relative_mse_vs_best_stage_control_pct,wins_vs_best_stage_control,best_epoch,last_epoch,first_val_mean_mse,best_val_mean_mse,last_val_mean_mse,last_vs_best_val_mse_pct,last_vs_first_val_mse_pct,source_path
der_continuous_p4,der,continuous_p4,0.309459637850523,0.5449115034195678,0.549079969388977,2.713887407013754,0,1,10,0.407547689974308,0.407547689974308,0.4598844796419143,12.841881074311967,12.841881074311967,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_der_continuous_p4_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
der_full,der,full,0.31877219676971436,3.5746808702871116,3.579628599964324,5.813362257970944,0,1,10,0.4068785086274147,0.4068785086274147,0.4915063455700874,20.79928901336192,20.79928901336192,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_der_full_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
der_stochastic_p1,der,stochastic_p1,0.30797918140888214,-0.07492103350150159,-0.07022839095147115,2.0815133689369993,0,1,10,0.4135304912924766,0.4135304912924766,0.4390101134777069,6.161485723965487,6.161485723965487,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_der_stochastic_p1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
lbf_r256_continuous_p4,lbf_r256,continuous_p4,0.3087429851293564,0.3049305975492217,0.3093187293894656,2.4699706133786137,0,3,10,0.4259150996804237,0.4200502932071686,0.4660826846957207,10.9587809443211,9.430890110596192,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_lbf_r256_continuous_p4_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
lbf_r256_full,lbf_r256,full,0.3181590773165226,3.36870059372556,3.37405465947761,5.605532044211814,0,1,10,0.4393812716007232,0.4393812716007232,0.4984465092420578,13.442820952780309,13.442820952780309,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_lbf_r256_full_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
lbf_r256_stochastic_p1,lbf_r256,stochastic_p1,0.3068677969276905,-0.35744270951490187,-0.353456497923485,1.7899464773217522,0,3,10,0.4242250770330429,0.4172631651163101,0.4433581233024597,6.253836994903628,4.5101167529345565,analysis/phase5_timealign_hss_a6_objective_drift_diagnostic_20260703/raw/official-last/TimeAlignOfficialUnified720_A6OD_lbf_r256_stochastic_p1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/training_log.csv
