scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.828855037689209,0.3814082145690918,9.062936782836914,1.6068781614303589,11.001083374023438
segment_0,0.7765445709228516,0.36890122294425964,12.642735481262207,0.6070277094841003,11.001083374023438
segment_1,0.9341528415679932,0.38414815068244934,10.519068717956543,0.9996606111526489,11.001083374023438
segment_2,0.7244030833244324,0.4007764458656311,7.819315433502197,0.8746611475944519,11.001083374023438
segment_3,0.9450139999389648,0.3729981780052185,10.312104225158691,0.9482936859130859,11.001083374023438
segment_4,0.7324061393737793,0.3813791573047638,8.42396068572998,0.6300849318504333,11.001083374023438
segment_5,0.9462071061134338,0.3738678991794586,10.439420700073242,0.8763431310653687,11.001083374023438
segment_6,0.7272854447364807,0.3895047903060913,7.976869106292725,0.6915344595909119,11.001083374023438
segment_7,0.9372836351394653,0.3738076090812683,9.668519973754883,0.8760868310928345,11.001083374023438
segment_8,0.7373171448707581,0.3841398060321808,8.030637741088867,0.68766850233078,11.001083374023438
segment_9,0.9274007081985474,0.37781602144241333,9.1650972366333,0.9346605539321899,11.001083374023438
segment_10,0.7329515218734741,0.38226163387298584,7.6212849617004395,0.5890495777130127,11.001083374023438
segment_11,0.9170857667922974,0.37389224767684937,8.717309951782227,0.9926131963729858,11.001083374023438
segment_12,0.741011381149292,0.38734546303749084,7.6866302490234375,0.6202560663223267,11.001083374023438
segment_13,0.918271541595459,0.3747159540653229,9.113213539123535,1.0762948989868164,11.001083374023438
segment_14,0.7354899644851685,0.39556869864463806,7.807884693145752,0.6548271775245667,11.001083374023438
