segment_a,segment_b,cosine
0,1,-0.5558686852455139
0,2,0.7028359770774841
0,3,-0.6293602585792542
0,4,0.7838885188102722
0,5,-0.6612486839294434
0,6,0.6676856279373169
0,7,-0.6739362478256226
0,8,0.7002400755882263
0,9,-0.6597487330436707
0,10,0.7098090052604675
0,11,-0.6508991122245789
0,12,0.665905237197876
0,13,-0.6429924964904785
0,14,0.6381964683532715
1,2,-0.3515048921108246
1,3,0.9727281928062439
1,4,-0.44320791959762573
1,5,0.9530038833618164
1,6,-0.3988064229488373
1,7,0.9298180341720581
1,8,-0.459468811750412
1,9,0.9289605617523193
1,10,-0.4532017111778259
1,11,0.9249929189682007
1,12,-0.43646541237831116
1,13,0.9292327165603638
1,14,-0.3853423297405243
2,3,-0.29549074172973633
2,4,0.9686881303787231
2,5,-0.30673643946647644
2,6,0.9639668464660645
2,7,-0.3051265478134155
2,8,0.9436860680580139
2,9,-0.3172776997089386
2,10,0.9340673685073853
2,11,-0.29725050926208496
2,12,0.9513575434684753
2,13,-0.2612121105194092
2,14,0.9667256474494934
3,4,-0.3930143415927887
3,5,0.9940316081047058
3,6,-0.3168374001979828
3,7,0.9817545413970947
3,8,-0.3838207721710205
3,9,0.973064124584198
3,10,-0.38293924927711487
3,11,0.9699414968490601
3,12,-0.35631608963012695
3,13,0.9769209623336792
3,14,-0.3030775189399719
4,5,-0.3960433900356293
4,6,0.9775117039680481
4,7,-0.38909998536109924
4,8,0.9713356494903564
4,9,-0.39547812938690186
4,10,0.9641640186309814
4,11,-0.379930704832077
4,12,0.9581865072250366
4,13,-0.3546205163002014
4,14,0.9561141133308411
5,6,-0.30573585629463196
5,7,0.9949196577072144
5,8,-0.3694774806499481
5,9,0.987822413444519
5,10,-0.3692443370819092
5,11,0.9834309816360474
5,12,-0.3447227478027344
5,13,0.9851379990577698
5,14,-0.29738613963127136
6,7,-0.2878098785877228
6,8,0.9920669198036194
6,9,-0.2942656874656677
6,10,0.9833179116249084
6,11,-0.27860334515571594
6,12,0.9835835099220276
6,13,-0.2562158703804016
6,14,0.9792129397392273
7,8,-0.3467418849468231
7,9,0.9947414994239807
7,10,-0.346122145652771
7,11,0.9906355738639832
7,12,-0.3234207034111023
7,13,0.9865062832832336
7,14,-0.2820275127887726
8,9,-0.3463016748428345
8,10,0.9948703646659851
8,11,-0.33101212978363037
8,12,0.9869844913482666
8,13,-0.31496530771255493
8,14,0.970434308052063
9,10,-0.3398393988609314
9,11,0.996806263923645
9,12,-0.32031431794166565
9,13,0.9889076948165894
9,14,-0.28464555740356445
10,11,-0.32170161604881287
10,12,0.9902021288871765
10,13,-0.30594736337661743
10,14,0.9704501032829285
11,12,-0.2975112199783325
11,13,0.9937687516212463
11,14,-0.260196715593338
12,13,-0.2728482484817505
12,14,0.9909064173698425
13,14,-0.22566455602645874
