segment_a,segment_b,cosine
0,1,0.06692013144493103
0,2,0.06748627871274948
0,3,-0.02693777158856392
0,4,0.009112433530390263
0,5,0.07998976856470108
0,6,0.14526474475860596
0,7,-0.13205040991306305
0,8,-0.029343755915760994
0,9,0.06110873073339462
0,10,0.11734279990196228
0,11,-0.06981635838747025
0,12,0.0728834867477417
0,13,-0.14377009868621826
0,14,0.1039309948682785
1,2,0.1526532620191574
1,3,-0.10867905616760254
1,4,-0.027806254103779793
1,5,0.020811567083001137
1,6,-0.047382526099681854
1,7,-0.07975899428129196
1,8,0.08672834187746048
1,9,-0.0010737018892541528
1,10,-0.015884902328252792
1,11,-0.007173257879912853
1,12,-0.020322401076555252
1,13,-0.09015835076570511
1,14,-0.3323916494846344
2,3,0.0054521323181688786
2,4,0.01048525981605053
2,5,0.2382914125919342
2,6,0.04224105179309845
2,7,-0.04067857190966606
2,8,-0.04097795858979225
2,9,-0.07196653634309769
2,10,0.12333086878061295
2,11,0.009131046012043953
2,12,0.003567647421732545
2,13,0.08630743622779846
2,14,-0.07138640433549881
3,4,0.13784007728099823
3,5,0.0775754526257515
3,6,0.087217777967453
3,7,0.047768428921699524
3,8,0.10602734237909317
3,9,0.07883866131305695
3,10,-0.02371182106435299
3,11,0.005887295119464397
3,12,0.004387036897242069
3,13,0.07377821952104568
3,14,0.07357748597860336
4,5,0.01770050823688507
4,6,-0.010656628757715225
4,7,0.15746892988681793
4,8,0.14300422370433807
4,9,0.10855038464069366
4,10,0.11547438055276871
4,11,0.0058546364307403564
4,12,0.018856260925531387
4,13,-0.024127062410116196
4,14,0.09886831790208817
5,6,-0.03629232943058014
5,7,0.12929323315620422
5,8,0.025866905227303505
5,9,0.043008919805288315
5,10,0.1939558982849121
5,11,0.02443316951394081
5,12,0.060291264206171036
5,13,-0.010812888853251934
5,14,-0.059929002076387405
6,7,0.09415740519762039
6,8,0.04736282303929329
6,9,0.09794148802757263
6,10,0.14918242394924164
6,11,0.15236662328243256
6,12,0.21353678405284882
6,13,0.13837704062461853
6,14,0.02081335335969925
7,8,0.17043203115463257
7,9,0.07096442580223083
7,10,0.08654162287712097
7,11,0.25949886441230774
7,12,-0.07632596790790558
7,13,-0.05299782007932663
7,14,0.03838987275958061
8,9,0.13337187469005585
8,10,0.17997616529464722
8,11,0.21424245834350586
8,12,-0.031884677708148956
8,13,0.05646054074168205
8,14,0.03712010383605957
9,10,0.1493801772594452
9,11,0.11921069771051407
9,12,0.06268639117479324
9,13,0.014572551473975182
9,14,0.12820947170257568
10,11,0.10398728400468826
10,12,0.10591815412044525
10,13,0.2602957487106323
10,14,0.014350618235766888
11,12,0.0755828320980072
11,13,0.07536350935697556
11,14,0.08081918209791183
12,13,0.0905933827161789
12,14,0.008400440216064453
13,14,0.15475113689899445
