target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0,96,0.39078256487846375,0.40826135873794556,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0,96,0.39078256487846375,0.40826135873794556,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,96,192,0.6470687389373779,0.531318187713623,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0,96,0.39078256487846375,0.40826135873794556,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,96,192,0.6470687389373779,0.531318187713623,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,192,288,0.8328743577003479,0.6018953323364258,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,288,336,0.9554535746574402,0.6448370814323425,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0,96,0.39078256487846375,0.40826135873794556,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,96,192,0.6470687389373779,0.531318187713623,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,192,288,0.8328743577003479,0.6018953323364258,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,288,384,0.9832096695899963,0.6524357199668884,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,384,480,1.1271833181381226,0.6956164836883545,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,480,576,1.248350739479065,0.7323265075683594,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,576,672,1.3392127752304077,0.7687821984291077,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,672,720,1.4031333923339844,0.7967686653137207,unified,CPSI_iscf_v1_cpsi_self,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
