horizon,mse,mae
1,0.08963257074356079,0.19896996021270752
2,0.10792034864425659,0.21890826523303986
3,0.11433882266283035,0.22463670372962952
4,0.1208462044596672,0.23076818883419037
5,0.1326267570257187,0.24093811213970184
6,0.13506126403808594,0.24230067431926727
7,0.1435229778289795,0.2491178661584854
8,0.14944283664226532,0.25280025601387024
9,0.15567855536937714,0.2596398591995239
10,0.1639547348022461,0.26358160376548767
11,0.16562247276306152,0.26614463329315186
12,0.1711544543504715,0.2690894901752472
13,0.17608100175857544,0.27213558554649353
14,0.1821833997964859,0.2744636535644531
15,0.1839117407798767,0.27700865268707275
16,0.18428729474544525,0.2769847810268402
17,0.19301855564117432,0.28149542212486267
18,0.19420884549617767,0.28249064087867737
19,0.19819045066833496,0.28439950942993164
20,0.2039634734392166,0.2883707582950592
21,0.2017548680305481,0.2866629660129547
22,0.2067161351442337,0.2904966175556183
23,0.2106199711561203,0.2924511730670929
24,0.20876972377300262,0.28946417570114136
25,0.2170206606388092,0.2975020706653595
26,0.21911583840847015,0.3011389672756195
27,0.22798123955726624,0.3055523633956909
28,0.23299458622932434,0.30942168831825256
29,0.23513488471508026,0.30992355942726135
30,0.23719651997089386,0.31269073486328125
31,0.2389359325170517,0.31258055567741394
32,0.2458019107580185,0.3184100091457367
33,0.24861720204353333,0.31844571232795715
34,0.2513536512851715,0.3221220076084137
35,0.25139525532722473,0.3213239312171936
36,0.2585940361022949,0.32775723934173584
37,0.2559124827384949,0.3241690993309021
38,0.25789424777030945,0.3272996246814728
39,0.26363852620124817,0.33122876286506653
40,0.2595096528530121,0.32708850502967834
41,0.26600271463394165,0.3309125602245331
42,0.26946553587913513,0.33568117022514343
43,0.26333579421043396,0.3314964771270752
44,0.2667163908481598,0.33137187361717224
45,0.26855337619781494,0.332977294921875
46,0.2712397277355194,0.33575934171676636
47,0.2702423930168152,0.33357706665992737
48,0.27426984906196594,0.3357376158237457
49,0.26662760972976685,0.33208492398262024
50,0.27011638879776,0.3361550569534302
51,0.2739778459072113,0.33945661783218384
52,0.27495577931404114,0.3375548720359802
53,0.2777744233608246,0.3419966399669647
54,0.2764292359352112,0.3388434052467346
55,0.2796438932418823,0.3441920280456543
56,0.28474223613739014,0.3477841317653656
57,0.2818602919578552,0.34498482942581177
58,0.28333836793899536,0.3461071252822876
59,0.2853342294692993,0.3473551571369171
60,0.2832450568675995,0.3446776866912842
61,0.28882747888565063,0.3497318625450134
62,0.28727471828460693,0.34817981719970703
63,0.28950539231300354,0.34954163432121277
64,0.29260629415512085,0.3500004708766937
65,0.2910316288471222,0.3489879369735718
66,0.2933187782764435,0.35365694761276245
67,0.2925468683242798,0.35251396894454956
68,0.2945253849029541,0.35291147232055664
69,0.2974872291088104,0.35410481691360474
70,0.29657039046287537,0.3529805839061737
71,0.29457464814186096,0.35471197962760925
72,0.29615816473960876,0.3553214967250824
73,0.2992504835128784,0.35838940739631653
74,0.29814380407333374,0.35843566060066223
75,0.3051292896270752,0.36073675751686096
76,0.30609405040740967,0.3618195056915283
77,0.3086065649986267,0.36375540494918823
78,0.30851706862449646,0.3640238642692566
79,0.3121902644634247,0.3667384386062622
80,0.3060179650783539,0.36065173149108887
81,0.30953964591026306,0.36578169465065
82,0.3090742826461792,0.36571916937828064
83,0.31228089332580566,0.3672681450843811
84,0.3120459318161011,0.36693981289863586
85,0.3130987286567688,0.3660653233528137
86,0.3126830458641052,0.36756250262260437
87,0.3124972879886627,0.36610540747642517
88,0.3127722442150116,0.36696192622184753
89,0.31341180205345154,0.3675887882709503
90,0.3128463327884674,0.3681682050228119
91,0.31694358587265015,0.3700621724128723
92,0.31417909264564514,0.3704085350036621
93,0.3106282353401184,0.3673035502433777
94,0.3124883770942688,0.36865973472595215
95,0.3127540647983551,0.3692306578159332
96,0.3105216324329376,0.36806267499923706
97,0.31090810894966125,0.3671385645866394
98,0.31303486227989197,0.3702867925167084
99,0.3146406412124634,0.3710213899612427
100,0.3159960210323334,0.37185806035995483
101,0.3120470345020294,0.3696730434894562
102,0.31687498092651367,0.37125441431999207
103,0.3158405125141144,0.3722422420978546
104,0.3184264600276947,0.3731653392314911
105,0.31742560863494873,0.3745158314704895
106,0.31494972109794617,0.3722788989543915
107,0.3186999261379242,0.3760104179382324
108,0.3180823028087616,0.3727838397026062
109,0.32001611590385437,0.37372061610221863
110,0.3185829818248749,0.37181466817855835
111,0.32260367274284363,0.37567639350891113
112,0.3201369047164917,0.37284335494041443
113,0.3214830756187439,0.3744087517261505
114,0.3229369521141052,0.3767552673816681
115,0.32378366589546204,0.37592628598213196
116,0.32317057251930237,0.3756219744682312
117,0.32395628094673157,0.37658146023750305
118,0.3215409219264984,0.37524160742759705
119,0.3234906494617462,0.3768555521965027
120,0.3248271942138672,0.37930431962013245
121,0.32615765929222107,0.37810638546943665
122,0.3268907964229584,0.37981805205345154
123,0.3311787545681,0.3823445737361908
124,0.3322838544845581,0.3830472230911255
125,0.33229556679725647,0.38204583525657654
126,0.3324732780456543,0.3825649917125702
127,0.3331200182437897,0.384788453578949
128,0.3366549015045166,0.3859032988548279
129,0.3338267207145691,0.3836612105369568
130,0.3346521258354187,0.386033296585083
131,0.33801332116127014,0.38631150126457214
132,0.33674073219299316,0.3866947889328003
133,0.33749282360076904,0.3861321806907654
134,0.3384256958961487,0.38659757375717163
135,0.33586981892585754,0.38548514246940613
136,0.33566367626190186,0.38631144165992737
137,0.33720120787620544,0.38762524724006653
138,0.33898448944091797,0.3891552686691284
139,0.3347235918045044,0.38635507225990295
140,0.3349345624446869,0.3853367269039154
141,0.33964642882347107,0.38865169882774353
142,0.33981314301490784,0.38900789618492126
143,0.3396686315536499,0.3877049386501312
144,0.33588671684265137,0.38683027029037476
145,0.3460146486759186,0.393886536359787
146,0.34927600622177124,0.3963114023208618
147,0.35073450207710266,0.39837074279785156
148,0.3493309020996094,0.3972547948360443
149,0.3467734754085541,0.3961496651172638
150,0.3478175699710846,0.39769232273101807
151,0.34716135263442993,0.3989109396934509
152,0.3514862060546875,0.40025171637535095
153,0.3465605080127716,0.39640870690345764
154,0.3497852087020874,0.40068119764328003
155,0.35378775000572205,0.40317896008491516
156,0.35399776697158813,0.4036390781402588
157,0.35411638021469116,0.4025270938873291
158,0.3530903160572052,0.4009571373462677
159,0.3486405909061432,0.40048184990882874
160,0.35271918773651123,0.40289732813835144
161,0.353047251701355,0.40309229493141174
162,0.3558581471443176,0.40488070249557495
163,0.3529950976371765,0.4026918411254883
164,0.3513299524784088,0.4015369713306427
165,0.3525957763195038,0.4045318365097046
166,0.3505030870437622,0.40041273832321167
167,0.35107898712158203,0.402496874332428
168,0.3470366597175598,0.39923015236854553
169,0.3536476194858551,0.404694527387619
170,0.3537349998950958,0.40533432364463806
171,0.35200878977775574,0.4030590057373047
172,0.3497859835624695,0.4035428464412689
173,0.3520905375480652,0.4044777750968933
174,0.3493296802043915,0.40208739042282104
175,0.35454264283180237,0.40604811906814575
176,0.3502659499645233,0.40389367938041687
177,0.35386863350868225,0.4057718515396118
178,0.3535606563091278,0.405790239572525
179,0.3563174903392792,0.4085415005683899
180,0.35790127515792847,0.40885546803474426
181,0.35348981618881226,0.4057656228542328
182,0.35026466846466064,0.4039515554904938
183,0.3556516766548157,0.40738776326179504
184,0.35046112537384033,0.4036839008331299
185,0.35467344522476196,0.4080792963504791
186,0.35694751143455505,0.40984973311424255
187,0.356440007686615,0.4095945656299591
188,0.35314422845840454,0.40617528557777405
189,0.3558075428009033,0.40830326080322266
190,0.35402870178222656,0.40730538964271545
191,0.35575681924819946,0.40808984637260437
192,0.35221344232559204,0.4060116410255432
193,0.35730043053627014,0.41047364473342896
194,0.3551485538482666,0.40942609310150146
