comparison,role,metric,candidate,reference,dataset,horizon,gain_percent,candidate_value,reference_value
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTm2,336,-0.4453848549309525,0.3261760389286482,0.32472974183904074
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTm2,720,-0.30403134989647196,0.3770601901871318,0.3759172837947166
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh1,96,-1.137255211162591,0.4024886659199392,0.39796281308958864
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh1,192,-0.8181285630563417,0.4199079850948706,0.4165004757375958
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh1,336,-0.46611377002852006,0.43098351297856985,0.4289839596713282
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh1,720,-0.29799025150301084,0.47243581505253585,0.4710321850596166
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh2,96,-0.20999212270274015,0.31702276447716593,0.31635843668063107
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh2,192,-0.13068650367693557,0.3501744576173576,0.3497174241429961
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh2,336,-0.1839861262650233,0.3798545682094324,0.3791569719842149
calibration_on_ccsf,objective_attribution,mae,ccsf_relcal,ccsf_equal,ETTh2,720,-0.22643030052955648,0.437796513802428,0.43680744938205673
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,Weather,96,-0.22435554007140812,0.14289532988763504,0.14257545395789853
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,Weather,192,-0.23906267881688148,0.18635733689144152,0.18591288855978466
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,Weather,336,-0.07878390785545086,0.24009588134460585,0.23990687333457902
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,Weather,720,-0.07498818733000512,0.31296360926103545,0.31272909937815835
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm1,96,2.7128899819032215,0.27873746711606895,0.28651017289363395
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm1,192,0.5403558088252991,0.32220941213544196,0.32395994853562166
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm1,336,-0.6127660213474995,0.3649288483947196,0.36270630738577536
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm1,720,-0.9764530488278078,0.4256976963990217,0.42158115436395144
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm2,96,-2.0747756701974485,0.1677131551175552,0.16430421131605977
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm2,192,-0.13043708064839343,0.22191538590303714,0.22162630302342443
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm2,336,0.7763226275724566,0.2735432754182933,0.2756834685652419
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTm2,720,0.9831116580703236,0.3499004727099706,0.3533745389995272
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh1,96,-1.1423880122054753,0.37419263042176887,0.36996618111944596
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh1,192,-1.8599008280888008,0.40463196323635275,0.3972436257514712
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh1,336,-0.40597136959319435,0.4175098853293803,0.4158217680027529
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh1,720,3.2742339301790047,0.4661949806861581,0.4819760024951756
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh2,96,0.006413472254029884,0.24466407117980282,0.24467976364855565
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh2,192,-1.0018092975026205,0.28962189429840773,0.2867492140119206
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh2,336,-0.5098967981098879,0.3241033666642963,0.3224591577437488
full_over_loss_only,interaction_attribution,mse,ccsf_relcal,siff_v1_relcal,ETTh2,720,0.8995309403450613,0.4057082405982411,0.40939083785165464
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,Weather,96,0.20372311283716193,0.18520950470408443,0.18558758951849094
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,Weather,192,0.3881749169869275,0.2290800830681343,0.22997277971488508
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,Weather,336,0.3606688186829521,0.27195001328069807,0.272934402566213
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,Weather,720,0.24713959182391942,0.3222683951289164,0.32306682115203006
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm1,96,1.2018921859091591,0.33311143046932606,0.3371637755412729
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm1,192,0.3454947467896208,0.35752080660674845,0.35876030461275193
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm1,336,-0.14111461438874873,0.380346753750648,0.3798107852256699
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm1,720,-0.4175684170532712,0.4116715128236959,0.40995965079929614
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm2,96,-2.2001348979612256,0.2557366189423023,0.25023119509346553
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm2,192,-1.108790203364629,0.2912482360131518,0.2880543179552947
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm2,336,-0.8141804059363489,0.3261760389286482,0.32354182478622984
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTm2,720,-0.2568533569284437,0.3770601901871318,0.3760941796614589
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh1,96,0.9427370728743667,0.4024886659199392,0.4063191875350339
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh1,192,0.5138997001997381,0.4199079850948706,0.4220770377263583
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh1,336,1.4268557325392783,0.43098351297856985,0.4372220407306605
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh1,720,3.0736252663634667,0.47243581505253585,0.4874171930507431
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh2,96,0.4654764812733525,0.31702276447716593,0.3185053318887095
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh2,192,0.006084981704890247,0.3501744576173576,0.35019576696570875
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh2,336,0.23684783581339186,0.3798545682094324,0.3807563814586386
full_over_loss_only,interaction_attribution,mae,ccsf_relcal,siff_v1_relcal,ETTh2,720,0.8738548304683791,0.437796513802428,0.4416559456172552
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,Weather,96,-0.3184590337163673,0.14289532988763504,0.1424417113899336
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,Weather,192,-0.4273305526619309,0.18635733689144152,0.18556436367062426
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,Weather,336,-0.6678233588267579,0.24009588134460585,0.23850310191846794
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,Weather,720,-0.5570512759050184,0.31296360926103545,0.31122989913689547
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm1,96,0.18137212778827072,0.27873746711606895,0.27924393778775436
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm1,192,-0.11716766401199674,0.32220941213544196,0.32183232871385253
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm1,336,-0.2228824238566851,0.3649288483947196,0.36411729494207135
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm1,720,-0.037721945821478364,0.4256976963990217,0.42553717549623077
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm2,96,0.5002644293147673,0.1677131551175552,0.1685563827437619
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm2,192,0.3081017895474436,0.22191538590303714,0.22260122425853218
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm2,336,0.33613829109724325,0.2735432754182933,0.27446586027065245
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTm2,720,0.2997073938502348,0.3499004727099706,0.3509523027100804
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh1,96,-0.23242067969959646,0.37419263042176887,0.37332494604468364
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh1,192,-0.1620147676105521,0.40463196323635275,0.40397746009318375
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh1,336,-0.18854228434965759,0.4175098853293803,0.41672418403336636
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh1,720,-0.009999368754498583,0.4661949806861581,0.46614836879181953
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh2,96,0.4083683148064843,0.24466407117980282,0.24566729858707348
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh2,192,0.20430019928119325,0.28962189429840773,0.29021480372075276
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh2,336,0.18130653083624493,0.3241033666642963,0.3246920545643278
relative_over_standardized_teacher,teacher_attribution,mse,ccsf_relcal,ccsf_stdcal,ETTh2,720,0.2576997215432364,0.4057082405982411,0.4067564508394134
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,Weather,96,-0.25205842966016245,0.18520950470408443,0.18474384227634882
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,Weather,192,-0.4045002023158384,0.2290800830681343,0.22815718678598684
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,Weather,336,-0.4646020608371382,0.27195001328069807,0.2706923709467506
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,Weather,720,-0.23899673898983842,0.3222683951289164,0.32150002056391697
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm1,96,0.2766237556712903,0.33311143046932606,0.3340354518815945
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm1,192,0.1040773256257066,0.35752080660674845,0.35789329237404516
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm1,336,-0.011422425052165508,0.380346753750648,0.3803033138896481
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm1,720,0.04887534439025343,0.4116715128236959,0.4118728170814943
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm2,96,0.34350118760418935,0.2557366189423023,0.25661810518120715
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm2,192,0.23656748199569755,0.2912482360131518,0.2919388684431946
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm2,336,0.2798092307692568,0.3261760389286482,0.32709127049653797
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTm2,720,0.2419500193656221,0.3770601901871318,0.37797470004709294
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh1,96,-0.07642604086617322,0.4024886659199392,0.40218129467931146
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh1,192,-0.022052626185375956,0.4199079850948706,0.4198154047729874
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh1,336,0.053089289298235975,0.43098351297856985,0.43121244059864927
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh1,720,0.06856898278271295,0.47243581505253585,0.4727599817630345
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh2,96,0.2853606063294989,0.31702276447716593,0.3179300114856448
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh2,192,0.13886761918935342,0.3501744576173576,0.3506614127726908
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh2,336,0.13597166815134676,0.3798545682094324,0.3803717660449004
relative_over_standardized_teacher,teacher_attribution,mae,ccsf_relcal,ccsf_stdcal,ETTh2,720,0.15780963990232877,0.437796513802428,0.4384884909109477
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,Weather,96,-0.42283256603237174,0.14289532988763504,0.14229366592868722
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,Weather,192,-0.326758831684959,0.18635733689144152,0.1857503811162557
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,Weather,336,-0.29119921116160796,0.24009588134460585,0.23939875406124878
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,Weather,720,-0.36388463572942786,0.31296360926103545,0.31182891176137356
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,96,-0.2313232738767379,0.27873746711606895,0.27809417057623165
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,192,-0.19111597211158848,0.32220941213544196,0.3215947931203098
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,336,-0.22581974461095555,0.3649288483947196,0.36410662374686287
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,720,-0.21176569541931922,0.4256976963990217,0.4247981197066966
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,96,-0.298939547869681,0.1677131551175552,0.16721328846902786
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,192,-0.07198774514936002,0.22191538590303714,0.22175574893963643
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,336,-0.06422499091283118,0.2735432754182933,0.27336770503457625
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,720,-0.0614664841082746,0.3499004727099706,0.34968553330721136
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,96,-0.0178966480536058,0.37419263042176887,0.37412567446653144
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,192,-0.1044967920831752,0.40463196323635275,0.40420957719489115
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,336,-0.12987667037842598,0.4175098853293803,0.41696834073190553
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,720,-0.20377640636235483,0.4661949806861581,0.4652469172374999
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,96,-0.007862520005841311,0.24466407117980282,0.24464483593063452
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,192,0.00018151655869491634,0.28962189429840773,0.28962242001105776
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,336,-5.0070956314485215e-05,0.3241033666642963,0.3241032043827224
contrast_over_full_capacity,contrast_attribution,mse,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,720,-0.013063734395712956,0.4057082405982411,0.4056552468742272
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,Weather,96,-0.38248636018343163,0.18520950470408443,0.1845038028242619
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,Weather,192,-0.22510722655251225,0.2290800830681343,0.22856556546286677
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,Weather,336,-0.18463671738193632,0.27195001328069807,0.271448819091755
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,Weather,720,-0.1694866579780019,0.3222683951289164,0.3217231173693445
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,96,-0.1991984889816445,0.33311143046932606,0.3324491966928822
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,192,-0.1443758348039781,0.35752080660674845,0.3570053771132461
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,336,-0.17459318710295602,0.380346753750648,0.3796838516132013
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm1,720,-0.17573263374521808,0.4116715128236959,0.4109493407238832
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,96,-0.26667883391680025,0.2557366189423023,0.25505643740918976
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,192,-0.08868490585183242,0.2912482360131518,0.2909901716533829
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,336,-0.06347150456977868,0.3261760389286482,0.325969141410162
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTm2,720,-0.061617214979348134,0.3770601901871318,0.37682799926872007
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,96,-0.08410368679292457,0.4024886659199392,0.4021504425712827
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,192,-0.09612278364146132,0.4199079850948706,0.4195047454560302
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,336,-0.09688341338847106,0.43098351297856985,0.4305663655866868
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh1,720,-0.11523245140256932,0.47243581505253585,0.47189204228423803
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,96,0.007008187149826206,0.31702276447716593,0.31704498358296457
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,192,0.006855459758492444,0.3501744576173576,0.3501984653322233
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,336,0.001940149107582112,0.3798545682094324,0.37986193809743446
contrast_over_full_capacity,contrast_attribution,mae,ccsf_relcal,ccsf_no_contrast_relcal,ETTh2,720,-0.0029176068883751682,0.437796513802428,0.4377837409938446
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,96,0.21138467171224473,0.14289532988763504,0.14319802857022662
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,192,0.10980630693302462,0.18635733689144152,0.18656219394674767
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,336,0.08492013084036021,0.24009588134460585,0.24029994437177568
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,720,0.044558801485039545,0.31296360926103545,0.3131031242606182
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,96,4.329132862267626,0.27873746711606895,0.29135041361628417
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,192,1.990926934412951,0.32220941213544196,0.3287546775591087
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,336,0.6793071354190827,0.3649288483947196,0.36742479121876737
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,720,-0.7169934324925409,0.4256976963990217,0.4226672003313459
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,96,0.2717373405637935,0.1677131551175552,0.1681701361732148
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,192,0.14358576440548498,0.22191538590303714,0.2222344829842026
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,336,0.017750669166571864,0.2735432754182933,0.27359183980064306
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,720,-0.010282562054464428,0.3499004727099706,0.3498644976758905
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,96,0.14829679109327198,0.37419263042176887,0.37474837022949353
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,192,-0.021999659176441533,0.40463196323635275,0.4045429651627947
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,336,-0.073386480539539,0.4175098853293803,0.4172037142068437
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,720,-0.1054013907600515,0.4661949806861581,0.4657041220646751
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,96,0.02579029511253772,0.24466407117980282,0.24472718704356197
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,192,0.017147518272975226,0.28962189429840773,0.289671565783082
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,336,0.0003637370460496392,0.3241033666642963,0.3241045455525964
contrast_over_permuted,contrast_attribution,mse,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,720,-0.011477055116704271,0.4057082405982411,0.4056616825833437
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,96,0.114774876262147,0.18520950470408443,0.18542232294580788
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,192,0.06875924332719885,0.2290800830681343,0.22923770517963646
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,336,0.13033218515074996,0.27195001328069807,0.27230491422568126
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,Weather,720,0.05013113851408679,0.3222683951289164,0.3224300329753583
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,96,1.4606850111701708,0.33311143046932606,0.3380492654196822
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,192,0.6347235846639543,0.35752080660674845,0.35980457107808
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,336,0.16262607138942675,0.380346753750648,0.3809663042846236
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm1,720,-0.30814007829234047,0.4116715128236959,0.4104068847277786
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,96,0.15965187118734958,0.2557366189423023,0.2561455601220004
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,192,0.0968394955975338,0.2912482360131518,0.29153055272992817
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,336,-0.0015146154672462941,0.3261760389286482,0.3261710986907378
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTm2,720,-0.0019488163462311192,0.3770601901871318,0.37705284211971063
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,96,0.060901912051603,0.4024886659199392,0.4027339385890206
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,192,-0.026488362321552827,0.4199079850948706,0.4197967878007037
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,336,-0.056305063342265704,0.43098351297856985,0.4307409839946906
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh1,720,-0.059420555630684824,0.47243581505253585,0.4721552577749265
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,96,0.03985909591985859,0.31702276447716593,0.3171491772719438
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,192,0.022924670850987816,0.3501744576173576,0.3502547523664776
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,336,0.004250133833560987,0.3798545682094324,0.3798707132231389
contrast_over_permuted,contrast_attribution,mae,ccsf_relcal,ccsf_permuted_contrast_relcal,ETTh2,720,-0.0005548034038849181,0.437796513802428,0.4377940849059429
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,Weather,96,-0.45565739029260754,0.14289532988763504,0.14224717014439003
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,Weather,192,-0.7743388437021048,0.18635733689144152,0.18492538778197892
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,Weather,336,-1.7745018261348111,0.24009588134460585,0.23590966011778727
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,Weather,720,-1.6744584981702504,0.31296360926103545,0.3078094674747322
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm1,96,-0.6008045525827344,0.27873746711606895,0.27707280111301347
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm1,192,-0.15784630455557558,0.32220941213544196,0.3217016180197024
ordered_over_independent,field_specificity,mse,ccsf_relcal,ccsf_independent_relcal,ETTm1,336,0.5363733583492847,0.3649288483947196,0.366896785002111
