run_start dataset=ETTm1 mode=fixed pred_len=720 target_horizons=[720] encoder_mode=timealign-token-mlp readout_mode=official pcc_objective_mode=off output_dir=/home/yingch/exp_outputs/r-2026-fatst/timealign_official_reproduction/main_i_8dataset_20260806/runs/TimeAlign__ETTm1__H720__seed2021
train 33121
val 10801
	iters: 100, epoch: 1 | loss: 0.8198687
	iters: 200, epoch: 1 | loss: 0.7719265
	iters: 300, epoch: 1 | loss: 0.7129037
	iters: 400, epoch: 1 | loss: 0.7074570
	iters: 500, epoch: 1 | loss: 0.6300250
	iters: 600, epoch: 1 | loss: 0.6260238
	iters: 700, epoch: 1 | loss: 0.6689320
	iters: 800, epoch: 1 | loss: 0.6706448
	iters: 900, epoch: 1 | loss: 0.6306531
	iters: 1000, epoch: 1 | loss: 0.6210604
Epoch: 1, Steps: 1036 | Train Loss: 0.7119575 Vali Loss: 0.9516398
Updating learning rate to 9.755282581475769e-05
	iters: 100, epoch: 2 | loss: 0.6039475
	iters: 200, epoch: 2 | loss: 0.6009559
	iters: 300, epoch: 2 | loss: 0.5915371
	iters: 400, epoch: 2 | loss: 0.6025829
	iters: 500, epoch: 2 | loss: 0.6036651
	iters: 600, epoch: 2 | loss: 0.6387161
	iters: 700, epoch: 2 | loss: 0.5842927
	iters: 800, epoch: 2 | loss: 0.6041614
	iters: 900, epoch: 2 | loss: 0.5715948
	iters: 1000, epoch: 2 | loss: 0.5610151
Epoch: 2, Steps: 1036 | Train Loss: 0.6009572 Vali Loss: 0.9406786
Updating learning rate to 9.045084971874738e-05
	iters: 100, epoch: 3 | loss: 0.5500413
	iters: 200, epoch: 3 | loss: 0.5576937
	iters: 300, epoch: 3 | loss: 0.5954723
	iters: 400, epoch: 3 | loss: 0.5430408
	iters: 500, epoch: 3 | loss: 0.6224463
	iters: 600, epoch: 3 | loss: 0.6063100
	iters: 700, epoch: 3 | loss: 0.5781374
	iters: 800, epoch: 3 | loss: 0.6416070
	iters: 900, epoch: 3 | loss: 0.5530169
	iters: 1000, epoch: 3 | loss: 0.5396553
Epoch: 3, Steps: 1036 | Train Loss: 0.5794009 Vali Loss: 0.9405869
Updating learning rate to 7.938926261462366e-05
	iters: 100, epoch: 4 | loss: 0.5841151
	iters: 200, epoch: 4 | loss: 0.5603741
	iters: 300, epoch: 4 | loss: 0.5594970
	iters: 400, epoch: 4 | loss: 0.5644194
	iters: 500, epoch: 4 | loss: 0.5648133
	iters: 600, epoch: 4 | loss: 0.5799006
	iters: 700, epoch: 4 | loss: 0.5573249
	iters: 800, epoch: 4 | loss: 0.6023317
	iters: 900, epoch: 4 | loss: 0.5606492
	iters: 1000, epoch: 4 | loss: 0.5401249
Epoch: 4, Steps: 1036 | Train Loss: 0.5687624 Vali Loss: 0.9384733
Updating learning rate to 6.545084971874738e-05
	iters: 100, epoch: 5 | loss: 0.5430701
	iters: 200, epoch: 5 | loss: 0.5883784
	iters: 300, epoch: 5 | loss: 0.5214627
	iters: 400, epoch: 5 | loss: 0.5784816
	iters: 500, epoch: 5 | loss: 0.5406383
	iters: 600, epoch: 5 | loss: 0.5773692
	iters: 700, epoch: 5 | loss: 0.5636818
	iters: 800, epoch: 5 | loss: 0.5391103
	iters: 900, epoch: 5 | loss: 0.5431979
	iters: 1000, epoch: 5 | loss: 0.5581101
Epoch: 5, Steps: 1036 | Train Loss: 0.5619455 Vali Loss: 0.9342697
Updating learning rate to 5e-05
	iters: 100, epoch: 6 | loss: 0.5455616
	iters: 200, epoch: 6 | loss: 0.5455389
	iters: 300, epoch: 6 | loss: 0.5402695
	iters: 400, epoch: 6 | loss: 0.5791977
	iters: 500, epoch: 6 | loss: 0.5662946
	iters: 600, epoch: 6 | loss: 0.5725586
	iters: 700, epoch: 6 | loss: 0.5734232
	iters: 800, epoch: 6 | loss: 0.5451007
	iters: 900, epoch: 6 | loss: 0.5514026
