target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
720,0,96,0.2816499173641205,0.3367204964160919,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,96,192,0.34551721811294556,0.37473899126052856,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,192,288,0.38774237036705017,0.3977901339530945,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,288,384,0.4208936393260956,0.4121033251285553,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,384,480,0.43393826484680176,0.41970351338386536,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,480,576,0.4581468999385834,0.43225181102752686,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,576,672,0.4745449125766754,0.4421188533306122,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
720,672,720,0.4887802004814148,0.4507328271865845,fixed,TimeAlign__ETTm1__H720__seed2021,ETTm1,720,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,73253d0abeb4f5d25f09215173324482a6152994f392ba2a77dbcb00203032ee
