target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.3801309464033693,0.40480448662613827,10801,7,96,unified,TSAF_tsaf_permuted_scale,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.5002721770433709,0.46352505520917475,10801,7,192,unified,TSAF_tsaf_permuted_scale,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.6559859142816138,0.5286679771240979,10801,7,336,unified,TSAF_tsaf_permuted_scale,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.9597837478439841,0.6335535442456603,10801,7,720,unified,TSAF_tsaf_permuted_scale,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
